servicio;distancia;latitud;longitud
E_R;4440;-22.45332516;-68.92625384
E_R;4460;-22.45336905;-68.92606529
E_R;4480;-22.45341489;-68.92587727
E_R;4500;-22.45346073;-68.92568924
E_R;4520;-22.45350774;-68.92550157
E_R;4540;-22.45355899;-68.92531517
E_R;4560;-22.45361024;-68.92512877
E_R;4580;-22.45366148;-68.92494237
E_R;4600;-22.45371273;-68.92475597
E_R;4620;-22.45376398;-68.92456957
E_R;4640;-22.45381522;-68.92438317
E_R;4660;-22.45386515;-68.92419636
E_R;4680;-22.45391232;-68.92400872
E_R;4700;-22.4539595;-68.92382108
E_R;4720;-22.45400667;-68.92363344
E_R;4740;-22.45405385;-68.9234458
E_R;4760;-22.45410102;-68.92325816
E_R;4780;-22.4541482;-68.92307051
E_R;4800;-22.45419537;-68.92288287
E_R;4820;-22.45424255;-68.92269523
E_R;4840;-22.45428972;-68.92250759
E_R;4860;-22.45433731;-68.92232007
E_R;4880;-22.45438582;-68.92213282
E_R;4900;-22.45442538;-68.92194424
E_R;4920;-22.45431869;-68.92180419
E_R;4940;-22.45415148;-68.92173056
E_R;4960;-22.45397866;-68.9216744
E_R;4980;-22.45380479;-68.92162152
E_R;5000;-22.45363077;-68.92156929
E_R;5020;-22.45345524;-68.92152321
E_R;5040;-22.45327971;-68.92147714
E_R;5060;-22.45310417;-68.92143106
E_R;5080;-22.45292973;-68.92138045
E_R;5100;-22.4527553;-68.92132973
E_R;5120;-22.45258088;-68.92127902
E_R;5140;-22.45240646;-68.9212283
E_R;5160;-22.45223203;-68.92117759
E_R;5180;-22.45205761;-68.92112687
E_R;5200;-22.45188262;-68.92107848
E_R;5220;-22.45170761;-68.92103015
E_R;5240;-22.4515326;-68.92098182
E_R;5260;-22.4513576;-68.92093349
E_R;5280;-22.45118259;-68.92088516
E_R;5300;-22.45100758;-68.92083683
E_R;5320;-22.45083257;-68.92078851
E_R;5340;-22.45065815;-68.9207378
E_R;5360;-22.45048388;-68.92068649
E_R;5380;-22.45030961;-68.92063517
E_R;5400;-22.45013534;-68.92058385
E_R;5420;-22.44996107;-68.92053254
E_R;5440;-22.4497868;-68.92048122
E_R;5460;-22.44961253;-68.9204299
E_R;5480;-22.44943825;-68.92037859
E_R;5500;-22.44926339;-68.92032967
E_R;5520;-22.44908835;-68.92028148
E_R;5540;-22.44891331;-68.92023329
E_R;5560;-22.44873827;-68.92018511
E_R;5580;-22.44856323;-68.92013692
E_R;5600;-22.44838819;-68.92008873
E_R;5620;-22.44821315;-68.92004055
E_R;5640;-22.44803811;-68.91999236
E_R;5660;-22.44786317;-68.91994376
E_R;5680;-22.44768828;-68.9198949
E_R;5700;-22.4475134;-68.91984604
E_R;5720;-22.44733852;-68.91979719
E_R;5740;-22.44716364;-68.91974833
E_R;5760;-22.44698877;-68.91969945
E_R;5780;-22.44681392;-68.91965046
E_R;5800;-22.44663907;-68.91960146
E_R;5820;-22.44646423;-68.91955247
E_R;5840;-22.44629769;-68.91955014
E_R;5860;-22.44624537;-68.91973316
E_R;5880;-22.44621248;-68.91992422
E_R;5900;-22.44617719;-68.92011485
E_R;5920;-22.4461419;-68.92030548
E_R;5940;-22.44610969;-68.92049673
E_R;5960;-22.44607831;-68.92068815
E_R;5980;-22.44605826;-68.92088057
E_R;6000;-22.44614411;-68.92101997
E_R;6020;-22.44632193;-68.92105441
E_R;6040;-22.44649928;-68.92109157
E_R;6060;-22.44667663;-68.92112873
E_R;6080;-22.44685398;-68.92116589
E_R;6100;-22.44703133;-68.92120305
E_R;6120;-22.44720868;-68.92124021
E_R;6140;-22.44738176;-68.92129
E_R;6160;-22.44739337;-68.92147644
E_R;6180;-22.447363;-68.92166804
E_R;6200;-22.44733486;-68.92186004
E_R;6220;-22.44730672;-68.92205205
E_R;6240;-22.44727859;-68.92224405
E_R;6260;-22.44725045;-68.92243605
E_R;6280;-22.44722232;-68.92262806
E_R;6300;-22.44719199;-68.92281967
E_R;6320;-22.44716148;-68.92301126
E_R;6340;-22.44713097;-68.92320284
E_R;6360;-22.44710046;-68.92339442
E_R;6380;-22.44706995;-68.92358601
E_R;6400;-22.44703944;-68.92377759
E_R;6420;-22.44700894;-68.92396917
E_R;6440;-22.44697843;-68.92416076
E_R;6460;-22.44694792;-68.92435234
E_R;6480;-22.44691778;-68.92454399
E_R;6500;-22.44688777;-68.92473566
E_R;6520;-22.44685776;-68.92492734
E_R;6540;-22.44682776;-68.92511901
E_R;6560;-22.44679775;-68.92531069
E_R;6580;-22.44667472;-68.92538713
E_R;6600;-22.44649698;-68.9253522
E_R;6620;-22.44631871;-68.92532058
E_R;6640;-22.44614043;-68.92528896
E_R;6660;-22.44596251;-68.9252552
E_R;6680;-22.445785;-68.92521896
E_R;6700;-22.4456073;-68.92518385
E_R;6720;-22.44542928;-68.92515058
E_R;6740;-22.44525127;-68.92511731
E_R;6760;-22.44507325;-68.92508404
E_R;6780;-22.44489524;-68.92505077
E_R;6800;-22.44471722;-68.9250175
E_R;6820;-22.4445392;-68.92498423
E_R;6840;-22.44436131;-68.92495027
E_R;6860;-22.44418373;-68.92491442
E_R;6880;-22.44400614;-68.92487857
E_R;6900;-22.44382856;-68.92484271
E_R;6920;-22.44365098;-68.92480686
E_R;6940;-22.4434734;-68.92477101
E_R;6960;-22.44329582;-68.92473516
E_R;6980;-22.44311824;-68.9246993
E_R;7000;-22.44294066;-68.92466345
E_R;7020;-22.44276308;-68.9246276
E_R;7040;-22.4425855;-68.92459175
E_R;7060;-22.44240802;-68.92455527
E_R;7080;-22.44223056;-68.92451878
E_R;7100;-22.44205309;-68.92448229
E_R;7120;-22.44187562;-68.9244458
E_R;7140;-22.44169815;-68.92440932
E_R;7160;-22.44152068;-68.92437283
E_R;7180;-22.44134321;-68.92433634
E_R;7200;-22.44116574;-68.92429985
E_R;7220;-22.44099025;-68.92429311
E_R;7240;-22.4408384;-68.92439604
E_R;7260;-22.44070153;-68.92452285
E_R;7280;-22.4405405;-68.92458382
E_R;7300;-22.44036535;-68.92453843
E_R;7320;-22.44018811;-68.92450067
E_R;7340;-22.44001069;-68.92446394
E_R;7360;-22.43983266;-68.92443075
E_R;7380;-22.43965464;-68.92439756
E_R;7400;-22.43947661;-68.92436437
E_R;7420;-22.43929858;-68.92433118
E_R;7440;-22.43912056;-68.92429798
E_R;7460;-22.43894253;-68.92426479
E_R;7480;-22.4387645;-68.9242316
E_R;7500;-22.43858636;-68.92419911
E_R;7520;-22.43840822;-68.92416663
E_R;7540;-22.43823008;-68.92413416
E_R;7560;-22.43805194;-68.92410168
E_R;7580;-22.4378738;-68.92406921
E_R;7600;-22.43769565;-68.92403673
E_R;7620;-22.43751757;-68.9240039
E_R;7640;-22.43733986;-68.92396881
E_R;7660;-22.43716215;-68.92393372
E_R;7680;-22.43698443;-68.92389863
E_R;7700;-22.43680672;-68.92386354
E_R;7720;-22.43662901;-68.92382845
E_R;7740;-22.4364513;-68.92379337
E_R;7760;-22.43627358;-68.92375831
E_R;7780;-22.43609581;-68.92372357
E_R;7800;-22.43591803;-68.92368883
E_R;7820;-22.43574026;-68.92365409
E_R;7840;-22.43556249;-68.92361935
E_R;7860;-22.43538472;-68.92358461
E_R;7880;-22.43520727;-68.92354803
E_R;7900;-22.43502986;-68.9235112
E_R;7920;-22.43485245;-68.92347438
E_R;7940;-22.43467504;-68.92343755
E_R;7960;-22.43449763;-68.92340073
E_R;7980;-22.43432022;-68.9233639
E_R;8000;-22.43414281;-68.92332708
E_R;8020;-22.4339654;-68.92329026
E_R;8040;-22.43378767;-68.92325536
E_R;8060;-22.4336097;-68.92322182
E_R;8080;-22.43343172;-68.92318828
E_R;8100;-22.43325375;-68.92315474
E_R;8120;-22.43309528;-68.92308888
E_R;8140;-22.43312176;-68.92289972
E_R;8160;-22.43315696;-68.92270912
E_R;8180;-22.43319116;-68.92251828
E_R;8200;-22.43322537;-68.92232744
E_R;8220;-22.43325957;-68.92213659
E_R;8240;-22.43329384;-68.92194577
E_R;8260;-22.43332937;-68.92175521
E_R;8280;-22.43336489;-68.92156465
E_R;8300;-22.43340042;-68.92137408
E_R;8320;-22.43343595;-68.92118352
E_R;8340;-22.43347148;-68.92099296
E_R;8360;-22.43350386;-68.92080176
E_R;8380;-22.43353564;-68.92061044
E_R;8400;-22.43356743;-68.92041911
E_R;8420;-22.43360209;-68.92022837
E_R;8440;-22.43363447;-68.92003717
E_R;8460;-22.43366587;-68.91984577
E_R;8480;-22.43369727;-68.91965437
E_R;8500;-22.43372866;-68.91946297
E_R;8520;-22.43376006;-68.91927158
E_R;8540;-22.43379146;-68.91908018
E_R;8560;-22.43382286;-68.91888878
E_R;8580;-22.43385787;-68.91869812
E_R;8600;-22.43389453;-68.91850781
E_R;8620;-22.43393119;-68.9183175
E_R;8640;-22.43396785;-68.91812718
E_R;8660;-22.4340045;-68.91793687
E_R;8680;-22.43404116;-68.91774656
E_R;8700;-22.43407673;-68.91755602
E_R;8720;-22.43410878;-68.91736474
E_R;8740;-22.43414082;-68.91717346
E_R;8760;-22.43417286;-68.91698219
E_R;8780;-22.4342049;-68.91679091
E_R;8800;-22.43423694;-68.91659964
E_R;8820;-22.43431156;-68.91642803
E_R;8840;-22.4344729;-68.91635188
E_R;8860;-22.43457763;-68.91620673
E_R;8880;-22.43462074;-68.91601799
E_R;8900;-22.43466356;-68.91582917
E_R;8920;-22.43470472;-68.91563992
E_R;8940;-22.43474587;-68.91545068
E_R;8960;-22.43478703;-68.91526143
E_R;8980;-22.43482819;-68.91507218
E_R;9000;-22.43486935;-68.91488293
E_R;9020;-22.4349105;-68.91469368
E_R;9040;-22.43495163;-68.91450443
E_R;9060;-22.43499204;-68.914315
E_R;9080;-22.43503245;-68.91412556
E_R;9100;-22.43510397;-68.913948
E_R;9120;-22.43519445;-68.91378132
E_R;9140;-22.43531357;-68.91363519
E_R;9160;-22.4354327;-68.91348905
E_R;9180;-22.43555757;-68.91334861
E_R;9200;-22.43568301;-68.91320873
E_R;9220;-22.43580846;-68.91306885
E_R;9240;-22.43593391;-68.91292897
E_R;9260;-22.43605935;-68.9127891
E_R;9280;-22.43618929;-68.91265406
E_R;9300;-22.43631965;-68.91251949
E_R;9320;-22.43645001;-68.91238491
E_R;9340;-22.43660052;-68.91227934
E_R;9360;-22.43675748;-68.91218308
E_R;9380;-22.43692589;-68.91211362
E_R;9400;-22.43708965;-68.91203364
E_R;9420;-22.43724241;-68.91193044
E_R;9440;-22.4373751;-68.9117988
E_R;9460;-22.43750144;-68.91165985
E_R;9480;-22.43762778;-68.91152091
E_R;9500;-22.43775412;-68.91138196
E_R;9520;-22.43788045;-68.91124301
E_R;9540;-22.43800729;-68.91110459
E_R;9560;-22.43813451;-68.91096658
E_R;9580;-22.43826173;-68.91082856
E_R;9600;-22.43838893;-68.91069052
E_R;9620;-22.43851602;-68.91055237
E_R;9640;-22.43864311;-68.91041422
E_R;9660;-22.43877019;-68.91027606
E_R;9680;-22.43889728;-68.91013791
E_R;9700;-22.43902437;-68.90999975
E_R;9720;-22.43915146;-68.9098616
E_R;9740;-22.43927801;-68.90972288
E_R;9760;-22.43940362;-68.90958317
E_R;9780;-22.43952923;-68.90944345
E_R;9800;-22.43965484;-68.90930374
E_R;9820;-22.43978045;-68.90916403
E_R;9840;-22.43990606;-68.90902432
E_R;9860;-22.44003167;-68.9088846
E_R;9880;-22.44015738;-68.90874499
E_R;9900;-22.44028448;-68.90860685
E_R;9920;-22.44041158;-68.90846871
E_R;9940;-22.44053868;-68.90833056
E_R;9960;-22.44066578;-68.90819242
E_R;9980;-22.44079288;-68.90805428
E_R;10000;-22.44091998;-68.90791613
E_R;10020;-22.44104708;-68.90777799
E_R;10040;-22.44117418;-68.90763984
E_R;10060;-22.44130094;-68.90750133
E_R;10080;-22.44142719;-68.9073623
E_R;10100;-22.44155345;-68.90722326
E_R;10120;-22.44167971;-68.90708422
E_R;10140;-22.44180596;-68.90694518
E_R;10160;-22.44193222;-68.90680614
E_R;10180;-22.44205847;-68.9066671
E_R;10200;-22.44218489;-68.90652823
E_R;10220;-22.44231144;-68.90638951
E_R;10240;-22.44243799;-68.90625078
E_R;10260;-22.44256455;-68.90611206
E_R;10280;-22.4426911;-68.90597333
E_R;10300;-22.44281765;-68.9058346
E_R;10320;-22.44294421;-68.90569588
E_R;10340;-22.44307076;-68.90555715
E_R;10360;-22.44319731;-68.90541842
E_R;10380;-22.44332553;-68.90528149
E_R;10400;-22.443455;-68.90514592
E_R;10420;-22.44358447;-68.90501035
E_R;10440;-22.44373058;-68.90490621
E_R;10460;-22.44383648;-68.90479832
E_R;10480;-22.44382179;-68.90460512
E_R;10500;-22.44379322;-68.9044133
E_R;10520;-22.44375718;-68.90422284
E_R;10540;-22.44372114;-68.90403238
E_R;10560;-22.4436851;-68.90384191
E_R;10580;-22.44364907;-68.90365145
E_R;10600;-22.44361303;-68.90346098
E_R;10620;-22.44357699;-68.90327052
E_R;10640;-22.44354095;-68.90308006
E_R;10660;-22.44350491;-68.90288959
E_R;10680;-22.44346887;-68.90269913
E_R;10700;-22.44343235;-68.90250877
E_R;10720;-22.44339509;-68.90231858
E_R;10740;-22.44335784;-68.90212839
E_R;10760;-22.44332058;-68.9019382
E_R;10780;-22.44328333;-68.901748
E_R;10800;-22.44324607;-68.90155781
E_R;10820;-22.44320882;-68.90136762
E_R;10840;-22.44317156;-68.90117743
E_R;10860;-22.44313431;-68.90098724
E_R;10880;-22.44309705;-68.90079704
E_R;10900;-22.4430598;-68.90060685
E_R;10920;-22.44302254;-68.90041666
E_R;10940;-22.44298528;-68.90022647
E_R;10960;-22.44294803;-68.90003628
E_R;10980;-22.44291077;-68.89984609
E_R;11000;-22.44287351;-68.89965589
E_R;11020;-22.44283626;-68.8994657
E_R;11040;-22.442799;-68.89927551
E_R;11060;-22.44276302;-68.89908504
E_R;11080;-22.44272769;-68.89889442
E_R;11100;-22.44269236;-68.89870381
E_R;11120;-22.44265702;-68.89851319
E_R;11140;-22.44262169;-68.89832258
E_R;11160;-22.44258636;-68.89813196
E_R;11180;-22.44255102;-68.89794135
E_R;11200;-22.44251569;-68.89775073
E_R;11220;-22.44248035;-68.89756012
E_R;11240;-22.44244502;-68.8973695
E_R;11260;-22.4424063;-68.89717965
E_R;11280;-22.44236758;-68.8969898
E_R;11300;-22.44232886;-68.89679995
E_R;11320;-22.44229014;-68.8966101
E_R;11340;-22.44225141;-68.89642024
E_R;11360;-22.44221329;-68.89623025
E_R;11380;-22.44217526;-68.89604024
E_R;11400;-22.44213722;-68.89585023
E_R;11420;-22.44209919;-68.89566022
E_R;11440;-22.44206116;-68.8954702
E_R;11460;-22.44202313;-68.89528019
E_R;11480;-22.4419851;-68.89509018
E_R;11500;-22.44194707;-68.89490017
E_R;11520;-22.44190903;-68.89471015
E_R;11540;-22.441871;-68.89452014
E_R;11560;-22.44183297;-68.89433013
E_R;11580;-22.44179494;-68.89414012
E_R;11600;-22.4417569;-68.89395011
E_R;11620;-22.44171887;-68.89376009
E_R;11640;-22.44168084;-68.89357008
E_R;11660;-22.4416428;-68.89338007
E_R;11680;-22.44160477;-68.89319006
E_R;11700;-22.44156673;-68.89300005
E_R;11720;-22.4415287;-68.89281004
E_R;11740;-22.44149066;-68.89262003
E_R;11760;-22.44145263;-68.89243001
E_R;11780;-22.44141459;-68.89224
E_R;11800;-22.44137656;-68.89204999
E_R;11820;-22.44133852;-68.89185998
E_R;11840;-22.44130049;-68.89166997
E_R;11860;-22.44126245;-68.89147996
E_R;11880;-22.44122441;-68.89128995
E_R;11900;-22.44118638;-68.89109994
E_R;11920;-22.44114834;-68.89090993
E_R;11940;-22.4411103;-68.89071992
E_R;11960;-22.44107227;-68.89052991
E_R;11980;-22.44103423;-68.8903399
E_R;12000;-22.44099807;-68.89014947
E_R;12020;-22.44096255;-68.8899589
E_R;12040;-22.44092704;-68.88976832
E_R;12060;-22.44089152;-68.88957775
E_R;12080;-22.440856;-68.88938718
E_R;12100;-22.44082048;-68.88919661
E_R;12120;-22.44078496;-68.88900603
E_R;12140;-22.44074944;-68.88881546
E_R;12160;-22.44071392;-68.88862489
E_R;12180;-22.4406784;-68.88843432
E_R;12200;-22.44064288;-68.88824374
E_R;12220;-22.44060736;-68.88805317
E_R;12240;-22.44057184;-68.8878626
E_R;12260;-22.44056077;-68.88767037
E_R;12280;-22.44070029;-68.88757115
E_R;12300;-22.44087582;-68.88752894
E_R;12320;-22.4409527;-68.8875197
F_I;0;-22.4284383;-68.9266228
F_I;20;-22.42842162;-68.92642928
F_I;40;-22.42840962;-68.92623604
F_I;60;-22.42844615;-68.92604571
F_I;80;-22.42848268;-68.92585538
F_I;100;-22.42851921;-68.92566504
F_I;120;-22.42855574;-68.92547471
F_I;140;-22.42859227;-68.92528437
F_I;160;-22.4286288;-68.92509404
F_I;180;-22.42867386;-68.92490605
F_I;200;-22.42872695;-68.92472028
F_I;220;-22.428906;-68.92472292
F_I;240;-22.42908566;-68.92473873
F_I;260;-22.42926388;-68.92477074
F_I;280;-22.42944209;-68.92480274
F_I;300;-22.42962031;-68.92483475
F_I;320;-22.42979852;-68.92486675
F_I;340;-22.4299768;-68.92489836
F_I;360;-22.43015528;-68.9249286
F_I;380;-22.43033376;-68.92495884
F_I;400;-22.43051224;-68.92498908
F_I;420;-22.43069072;-68.92501932
F_I;440;-22.4308692;-68.92504956
F_I;460;-22.43104835;-68.92504181
F_I;480;-22.43122839;-68.9250449
F_I;500;-22.43140867;-68.92505786
F_I;520;-22.43158895;-68.92507082
F_I;540;-22.43176923;-68.92508378
F_I;560;-22.43194945;-68.9250973
F_I;580;-22.43212736;-68.92513119
F_I;600;-22.43230528;-68.92516508
F_I;620;-22.43248319;-68.92519897
F_I;640;-22.4326611;-68.92523286
F_I;660;-22.43283765;-68.92522939
F_I;680;-22.43301495;-68.92526684
F_I;700;-22.43319224;-68.92530428
F_I;720;-22.43336954;-68.92534173
F_I;740;-22.43354684;-68.92537918
F_I;760;-22.43372431;-68.92541565
F_I;780;-22.43390194;-68.92545119
F_I;800;-22.43407958;-68.92548673
F_I;820;-22.43425721;-68.92552227
F_I;840;-22.43443485;-68.92555781
F_I;860;-22.43461248;-68.92559335
F_I;880;-22.43478994;-68.92562985
F_I;900;-22.434967;-68.92566861
F_I;920;-22.43514405;-68.92570736
F_I;940;-22.4353211;-68.92574611
F_I;960;-22.43549816;-68.92578486
F_I;980;-22.43567521;-68.92582361
F_I;1000;-22.43585226;-68.92586237
F_I;1020;-22.43602933;-68.92590107
F_I;1040;-22.43620722;-68.92593511
F_I;1060;-22.4363851;-68.92596914
F_I;1080;-22.43656299;-68.92600318
F_I;1100;-22.43674088;-68.92603722
F_I;1120;-22.43691877;-68.92607125
F_I;1140;-22.43709666;-68.92610529
F_I;1160;-22.43727455;-68.92613933
F_I;1180;-22.43745244;-68.92617337
F_I;1200;-22.43763033;-68.92620741
F_I;1220;-22.43780822;-68.92624144
F_I;1240;-22.43798611;-68.92627548
F_I;1260;-22.438164;-68.92630952
F_I;1280;-22.43834189;-68.92634356
F_I;1300;-22.43851978;-68.9263776
F_I;1320;-22.43869766;-68.92641163
F_I;1340;-22.43887555;-68.92644567
F_I;1360;-22.43905344;-68.92647971
F_I;1380;-22.43923109;-68.92651516
F_I;1400;-22.43940871;-68.92655078
F_I;1420;-22.43958634;-68.9265864
F_I;1440;-22.43976396;-68.92662202
F_I;1460;-22.43994158;-68.92665764
F_I;1480;-22.4401192;-68.92669326
F_I;1500;-22.44029682;-68.92672888
F_I;1520;-22.44047444;-68.92676449
F_I;1540;-22.44065203;-68.9268003
F_I;1560;-22.4408295;-68.92683679
F_I;1580;-22.44100697;-68.92687327
F_I;1600;-22.44118444;-68.92690976
F_I;1620;-22.44136191;-68.92694624
F_I;1640;-22.44153938;-68.92698273
F_I;1660;-22.44171685;-68.92701921
F_I;1680;-22.44189432;-68.9270557
F_I;1700;-22.44207179;-68.92709219
F_I;1720;-22.44224926;-68.92712867
F_I;1740;-22.44242673;-68.92716516
F_I;1760;-22.4426042;-68.92720164
F_I;1780;-22.44278167;-68.92723813
F_I;1800;-22.44295914;-68.92727462
F_I;1820;-22.44313661;-68.9273111
F_I;1840;-22.44331408;-68.92734759
F_I;1860;-22.44349154;-68.92738408
F_I;1880;-22.44361806;-68.92745816
F_I;1900;-22.44358578;-68.9276494
F_I;1920;-22.4435535;-68.92784065
F_I;1940;-22.44352122;-68.92803189
F_I;1960;-22.44348894;-68.92822313
F_I;1980;-22.44345667;-68.92841437
F_I;2000;-22.44342439;-68.92860562
F_I;2020;-22.44339211;-68.92879686
F_I;2040;-22.44335983;-68.9289881
F_I;2060;-22.44332755;-68.92917934
F_I;2080;-22.44329527;-68.92937058
F_I;2100;-22.44326299;-68.92956183
F_I;2120;-22.44323071;-68.92975307
F_I;2140;-22.44319843;-68.92994431
F_I;2160;-22.44316615;-68.93013555
F_I;2180;-22.44313387;-68.93032679
F_I;2200;-22.44310158;-68.93051803
F_I;2220;-22.4430693;-68.93070928
F_I;2240;-22.44303702;-68.93090052
F_I;2260;-22.44300474;-68.93109176
F_I;2280;-22.44297246;-68.931283
F_I;2300;-22.44294017;-68.93147424
F_I;2320;-22.44290789;-68.93166548
F_I;2340;-22.44287561;-68.93185672
F_I;2360;-22.44284333;-68.93204796
F_I;2380;-22.44281104;-68.9322392
F_I;2400;-22.44277903;-68.9324305
F_I;2420;-22.44274703;-68.93262179
F_I;2440;-22.44271503;-68.93281309
F_I;2460;-22.44268303;-68.93300438
F_I;2480;-22.44265103;-68.93319568
F_I;2500;-22.44261903;-68.93338697
F_I;2520;-22.44258702;-68.93357827
F_I;2540;-22.44255502;-68.93376956
F_I;2560;-22.44252302;-68.93396086
F_I;2580;-22.44249102;-68.93415215
F_I;2600;-22.44245901;-68.93434345
F_I;2620;-22.44242701;-68.93453474
F_I;2640;-22.442395;-68.93472604
F_I;2660;-22.442363;-68.93491733
F_I;2680;-22.442331;-68.93510863
F_I;2700;-22.44229899;-68.93529992
F_I;2720;-22.44226699;-68.93549121
F_I;2740;-22.44223498;-68.93568251
F_I;2760;-22.44220298;-68.9358738
F_I;2780;-22.44217097;-68.9360651
F_I;2800;-22.44213897;-68.93625639
F_I;2820;-22.44210696;-68.93644768
F_I;2840;-22.44207496;-68.93663898
F_I;2860;-22.44204295;-68.93683027
F_I;2880;-22.44201094;-68.93702156
F_I;2900;-22.44209728;-68.93712475
F_I;2920;-22.44227498;-68.93715993
F_I;2940;-22.44245268;-68.93719511
F_I;2960;-22.44263038;-68.93723028
F_I;2980;-22.44280808;-68.93726546
F_I;3000;-22.44298577;-68.93730064
F_I;3020;-22.44316347;-68.93733581
F_I;3040;-22.44334117;-68.93737099
F_I;3060;-22.44351887;-68.93740617
F_I;3080;-22.44369656;-68.93744134
F_I;3100;-22.44387426;-68.93747652
F_I;3120;-22.44405196;-68.9375117
F_I;3140;-22.44422966;-68.93754688
F_I;3160;-22.44440736;-68.93758205
F_I;3180;-22.44458505;-68.93761723
F_I;3200;-22.44476275;-68.93765241
F_I;3220;-22.44494045;-68.93768759
F_I;3240;-22.44511815;-68.93772276
F_I;3260;-22.44529584;-68.93775794
F_I;3280;-22.44547354;-68.93779312
F_I;3300;-22.44565124;-68.9378283
F_I;3320;-22.44582894;-68.93786348
F_I;3340;-22.44600663;-68.93789866
F_I;3360;-22.44618433;-68.93793383
F_I;3380;-22.44636203;-68.93796901
F_I;3400;-22.44653973;-68.93800419
F_I;3420;-22.44663063;-68.93790438
F_I;3440;-22.44666271;-68.93771309
F_I;3460;-22.4466948;-68.93752181
F_I;3480;-22.44672688;-68.93733052
F_I;3500;-22.44675897;-68.93713924
F_I;3520;-22.44679105;-68.93694795
F_I;3540;-22.44682314;-68.93675667
F_I;3560;-22.44685522;-68.93656538
F_I;3580;-22.44676293;-68.9364641
F_I;3600;-22.44658614;-68.93642397
F_I;3620;-22.44640935;-68.93638383
F_I;3640;-22.44623257;-68.9363437
F_I;3660;-22.44605578;-68.93630357
F_I;3680;-22.44587899;-68.93626343
F_I;3700;-22.4457022;-68.9362233
F_I;3720;-22.44552541;-68.93618317
F_I;3740;-22.44534863;-68.93614303
F_I;3760;-22.44517184;-68.9361029
F_I;3780;-22.44499505;-68.93606277
F_I;3800;-22.44481826;-68.93602263
F_I;3820;-22.44464147;-68.9359825
F_I;3840;-22.44446469;-68.93594237
F_I;3860;-22.4442879;-68.93590223
F_I;3880;-22.44411111;-68.9358621
F_I;3900;-22.44393432;-68.93582197
F_I;3920;-22.44386574;-68.93570366
F_I;3940;-22.4438981;-68.93551244
F_I;3960;-22.44393046;-68.93532121
F_I;3980;-22.44396282;-68.93512998
F_I;4000;-22.44399518;-68.93493875
F_I;4020;-22.44402753;-68.93474753
F_I;4040;-22.44405989;-68.9345563
F_I;4060;-22.44409225;-68.93436507
F_I;4080;-22.44412461;-68.93417384
F_I;4100;-22.44415696;-68.93398262
F_I;4120;-22.44418932;-68.93379139
F_I;4140;-22.44422168;-68.93360016
F_I;4160;-22.44425403;-68.93340893
F_I;4180;-22.44428639;-68.9332177
F_I;4200;-22.44431875;-68.93302647
F_I;4220;-22.4443511;-68.93283525
F_I;4240;-22.44438346;-68.93264402
F_I;4260;-22.44441581;-68.93245279
F_I;4280;-22.44444817;-68.93226156
F_I;4300;-22.44448052;-68.93207033
F_I;4320;-22.44451288;-68.9318791
F_I;4340;-22.44454523;-68.93168787
F_I;4360;-22.44457759;-68.93149664
F_I;4380;-22.44460994;-68.93130541
F_I;4400;-22.4446423;-68.93111418
F_I;4420;-22.44467465;-68.93092296
F_I;4440;-22.444707;-68.93073173
F_I;4460;-22.44473936;-68.9305405
F_I;4480;-22.44477171;-68.93034927
F_I;4500;-22.44480406;-68.93015804
F_I;4520;-22.44483641;-68.92996681
F_I;4540;-22.44486877;-68.92977558
F_I;4560;-22.44490112;-68.92958435
F_I;4580;-22.44493347;-68.92939312
F_I;4600;-22.44496582;-68.92920189
F_I;4620;-22.44499817;-68.92901066
F_I;4640;-22.44503052;-68.92881943
F_I;4660;-22.44506287;-68.9286282
F_I;4680;-22.44509522;-68.92843696
F_I;4700;-22.44512757;-68.92824573
F_I;4720;-22.44515993;-68.9280545
F_I;4740;-22.44519228;-68.92786327
F_I;4760;-22.44525977;-68.92772691
F_I;4780;-22.44543739;-68.92776251
F_I;4800;-22.44561502;-68.92779812
F_I;4820;-22.44579264;-68.92783372
F_I;4840;-22.44597026;-68.92786932
F_I;4860;-22.44614789;-68.92790493
F_I;4880;-22.44632551;-68.92794053
F_I;4900;-22.44650314;-68.92797613
F_I;4920;-22.44668076;-68.92801174
F_I;4940;-22.44685839;-68.92804734
F_I;4960;-22.44703601;-68.92808294
F_I;4980;-22.44721364;-68.92811855
F_I;5000;-22.44739126;-68.92815415
F_I;5020;-22.44756888;-68.92818975
F_I;5040;-22.44774651;-68.92822536
F_I;5060;-22.44792413;-68.92826096
F_I;5080;-22.44810176;-68.92829656
F_I;5100;-22.44827938;-68.92833217
F_I;5120;-22.44845701;-68.92836777
F_I;5140;-22.44863463;-68.92840338
F_I;5160;-22.44881225;-68.92843898
F_I;5180;-22.44898988;-68.92847459
F_I;5200;-22.4491675;-68.92851019
F_I;5220;-22.44934513;-68.9285458
F_I;5240;-22.44952275;-68.9285814
F_I;5260;-22.44970038;-68.928617
F_I;5280;-22.449878;-68.92865261
F_I;5300;-22.45005562;-68.92868821
F_I;5320;-22.45023325;-68.92872382
F_I;5340;-22.45041087;-68.92875942
F_I;5360;-22.4505885;-68.92879503
F_I;5380;-22.45076612;-68.92883064
F_I;5400;-22.45094375;-68.92886624
F_I;5420;-22.45112137;-68.92890185
F_I;5440;-22.45129899;-68.92893745
F_I;5460;-22.45147662;-68.92897306
