stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
903,,Hospital Osorno,,-40.587341,-73.127094,,,0,
904,,César Ercilla / Doctor Guillermo Buhler,,-40.587999,-73.125999,,,0,
905,,César Ercilla / Zenteno,,-40.585637,-73.121302,,,0,
906,,Le Mans / Eduardo Meyer E,,-40.597027,-73.104967,,,0,
907,,Francia / Luisa Schöner,,-40.58933,-73.102927,,,0,
908,,César Ercilla / Julio Buschman,,-40.576721,-73.111518,,,0,
909,,Pedro Montt / Sofanora Vidal,,-40.57035,-73.158266,,,0,
910,,Uno De Mayo / Caupolicán,,-40.568871,-73.160191,,,0,
911,,Bahía Mansa / Cantiamo Norte,,-40.55877,-73.175877,,,0,
912,,Panguimapu / Pufayo,,-40.55736,-73.176958,,,0,
913,,Nueva Imperial / Aleucapi,,-40.56023,-73.18041,,,0,
914,,Huamputue / Pasaje La Aguada,,-40.561654,-73.17984,,,0,
915,,Bahía Mansa / Quemeumo,,-40.558807,-73.175195,,,0,
916,,Madrid / San Diego,,-40.563797,-73.167811,,,0,
917,,Errázuriz / José Victorino Lastarria,,-40.57378,-73.121415,,,0,
918,,Errázuriz / José Manuel Balmaceda,,-40.573888,-73.118667,,,0,
919,,Luis Emilio Recabarren / Pedro Aguirre Cerda,,-40.574596,-73.113164,,,0,
920,,César Ercilla / Luis Emilio Recabarren,,-40.575497,-73.111445,,,0,
921,,Julio Buschman / Dieciocho De Septiembre,,-40.577089,-73.108177,,,0,
922,,Julio Buschman / José Vidal,,-40.578451,-73.104811,,,0,
923,,Bahía Mansa / Panguimapu,,-40.558852,-73.17681,,,0,
924,,Pichimpulli / Huamputue,,-40.561349,-73.178704,,,0,
925,,Nueva Imperial / Pasaje El Cardal,,-40.559525,-73.1799,,,0,
926,,Monte Verde / Nueva Imperial,,-40.556323,-73.178478,,,0,
939,"",Terminal De Buses Línea 45,"",-40.553775,-73.172762,,"",0,
940,"",Luis Alberto Guzmán / Nueva Imperial,"",-40.563075,-73.181526,,"",0,
941,"",Luis Alberto Guzmán / Pichimpulli,"",-40.562686,-73.178772,,"",0,
942,,César Ercilla / Cervantes,,-40.582381,-73.11774,,,0,
943,,César Ercilla / Pasaje Dos,,-40.580831,-73.115869,,,0,
944,"",Terminal De Buses Línea 1,,-40.559433,-73.16884,,"",0,
945,"",La Misión / Chauracahuin,,-40.559833,-73.166954,,"",0,
959,"",Julio Buschman / Pedro Aguirre Cerda,,-40.576102,-73.114047,,"",0,
960,"",Patricio Lynch / Manuel Montt,"",-40.575262,-73.117381,,"",0,
961,"",Patricio Lynch / José Manuel Balmaceda,"",-40.574865,-73.118831,,"",0,
962,"",Patricio Lynch / Andrés Bello,"",-40.574494,-73.120792,,"",0,
963,"",Patricio Lynch / Angúlo,"",-40.574355,-73.12389,,"",0,
967,"",Los Carrera / Arturo Prat,"",-40.572043,-73.13013,,"",0,
968,"",Los Carrera / Ramón Freire,"",-40.572008,-73.13096,,"",0,
969,"",Los Carrera / Lord Cochrane,"",-40.57185,-73.134135,,"",0,
970,"",Los Carrera / Manuel Antonio Matta,"",-40.571839,-73.134376,,"",0,
971,"",Los Carrera / Bernardo O`Higgins,"",-40.571692,-73.137645,,"",0,
972,"",Los Carrera / Manuel Bulnes,"",-40.571679,-73.137948,,"",0,
987,"",Portales / Eleuterio Ramírez,"",-40.5732,-73.140373,,"",0,
988,"",Francisco Bilbao / Portales,"",-40.575711,-73.13919,,"",0,
989,"",Francisco Bilbao / Manuel Bulnes,"",-40.575743,-73.138603,,"",0,
990,"",Francisco Bilbao / Bernardo O´Higgins,"",-40.575876,-73.135907,,"",0,
991,"",Francisco Bilbao / Manuel Antonio Matta,"",-40.575911,-73.135051,,"",0,
992,"",Francisco Bilbao / Ramón Freire,"",-40.576047,-73.132064,,"",0,
993,"",Cristóbal Colón / Juan Mackenna,"",-40.575517,-73.12791,,"",0,
994,"",Cristóbal Colón / Patricio Lynch,"",-40.573799,-73.127625,,"",0,
995,"",Errázuriz / Cristóbal Colón,"",-40.573325,-73.126551,,"",0,
996,"",Errázuriz / Angúlo,"",-40.573682,-73.1239,,"",0,
997,"",Errázuriz / José Victorino Lastarria,"",-40.57378,-73.121415,,"",0,
998,"",Errázuriz / José Manuel Balmaceda,"",-40.573888,-73.118667,,"",0,
999,"",Luis Emilio Recabarren / Pedro Aguirre Cerda,"",-40.574596,-73.113164,,"",0,
1000,"",César Ercilla / Luis Emilio Recabarren,"",-40.575497,-73.111445,,"",0,
1005,"",Juan Mackenna / Justo Geisse,"",-40.575209,-73.127084,,"",0,
1006,"",Juan Mackenna / Eduviges,"",-40.575373,-73.124094,,"",0,
1007,"",Juan Mackenna / Brasil,"",-40.575597,-73.119611,,"",0,
1008,"",Juan Mackenna / Buenos Aires,"",-40.576284,-73.115006,,"",0,
1021,"",Diego De Almagro / El Dorado,"",-40.590301,-73.116884,,"",0,
1022,"",Diego De Almagro / Riñihue,"",-40.589307,-73.115645,,"",0,
1023,"",Diego De Almagro / Colo Colo,"",-40.588041,-73.114083,,"",0,
1024,"",Diego De Almagro / Cervantes,"",-40.587181,-73.113028,,"",0,
1025,"",Diego De Almagro / Gómez Carreño,"",-40.585218,-73.110674,,"",0,
1026,"",Diego De Almagro / Alcalde René Soriano Bórquez,"",-40.58393,-73.109112,,"",0,
1027,"",Diego De Almagro / Amador Barrientos,"",-40.582687,-73.107621,,"",0,
1028,"",Argomedo / Aldea San Alberto Magno,"",-40.581226,-73.106335,,"",0,
1029,"",Argomedo / Juan Schuurman,"",-40.579984,-73.105256,,"",0,
1030,"",Argomedo / Julio Buschman,"",-40.579172,-73.104551,,"",0,
1044,"",Julio Buschman / José Vidal,"",-40.578451,-73.104811,,"",0,
1046,"",Santiago Rosas / Diego De Almagro,"",-40.592235,-73.120156,,"",0,
1048,"",Amador Barrientos / Efraín Vásquez,"",-40.581077,-73.109252,,"",0,
1049,"",Julio Buschman / Dieciocho De Septiembre,"",-40.577089,-73.108177,,"",0,
1050,"",Avenida Alcalde Alberto Fuschlocher / Guillermo Hollstein,"",-40.580376,-73.100834,,"",0,
1051,"",Avenida Alcalde Alberto Fuschlocher / Con Con,"",-40.582945,-73.094832,,"",0,
1052,"",Universidad De Los Lagos,"",-40.586072,-73.089476,,"",0,
1053,"",Avenida Alcalde Alberto Fuschlocher / Eleodoro Vásquez,"",-40.580161,-73.100617,,"",0,
1054,"",Julio Buschman / Dieciocho De Septiembre,"",-40.577413,-73.106752,,"",0,
1061,"",Inés De Suárez / Manuel Rodríguez,"",-40.577578,-73.138497,,"",0,
1069,"",Inés De Suárez / Sargento Hott,"",-40.580034,-73.142709,,"",0,
1070,"",Concepción / Iquique,"",-40.578073,-73.149363,,"",0,
1071,"",República / Iquique,"",-40.574242,-73.149158,,"",0,
1073,"",República / Chillán,"",-40.573989,-73.154627,,"",0,
1074,"",Chillán / República,"",-40.574267,-73.154333,,"",0,
1075,"",Chillán / Valparaíso,"",-40.576148,-73.154673,,"",0,
1076,"",Azapa / Chacarillas,"",-40.576721,-73.178078,,"",0,
1077,"",Azapa / Illapel,"",-40.576237,-73.174579,,"",0,
1078,"",Azapa / Nueva Poniente,"",-40.576027,-73.17311,,"",0,
1079,"",Nueva Poniente / Recoleta,"",-40.572071,-73.173718,,"",0,
1082,"",Doce De Octubre / Sevilla,"",-40.566405,-73.16862,,"",0,
1083,"",Doce De Octubre / Madrid,"",-40.566464,-73.167757,,"",0,
1084,"",Doce De Octubre / La Misión,"",-40.566346,-73.165954,,"",0,
1086,"",Camino U - 40 / Rosario,"",-40.567683,-73.173291,,"",0,
1087,"",Bellavista / Chorrillos,"",-40.569383,-73.169705,,"",0,
1095,"",Guillermo Schwencke / Víctor Villalón,"",-40.584659,-73.160634,,"",0,
1096,"",Chillán / Miraflores,"",-40.582616,-73.155739,,"",0,
1097,"",Chillán / Llanquihue,"",-40.580958,-73.155286,,"",0,
1098,"",Chillán / Temuco,"",-40.578794,-73.154983,,"",0,
1099,"",República / Por La Razón O La Fuerza,"",-40.57414,-73.148156,,"",0,
1100,"",República / Antofagasta,"",-40.573969,-73.150652,,"",0,
1101,"",República / Talca,"",-40.573883,-73.151848,,"",0,
1102,"",República / Chillán,"",-40.573814,-73.154669,,"",0,
1105,"",Pedro Montt / Sofanora Vidal,"",-40.57035,-73.158266,,"",0,
1106,"",Uno De Mayo / Caupolicán,"",-40.568871,-73.160191,,"",0,
1107,"",Caupolicán / Uno De Mayo,"",-40.569221,-73.160611,,"",0,
1108,"",Juan Estéban Montero / Victoria,"",-40.571865,-73.157891,,"",0,
1109,"",Victoria / República,"",-40.573203,-73.157713,,"",0,
1110,"",República / Por La Razón O La Fuerza,"",-40.574351,-73.147617,,"",0,
1111,"",Portales / Los Carrera,"",-40.572127,-73.140436,,"",0,
1143,"",Chacarillas / Chauracahuin,"",-40.561507,-73.172392,,"",0,
1144,"",Chacarillas / Las Nieves,"",-40.577465,-73.178113,,"",0,
1146,"",Del Pacífico / Bahía Escocia,"",-40.579788,-73.176277,,"",0,
1148,"",Bahía Escocia / Quilanto,"",-40.58024,-73.1757,,"",0,
1149,"",Acapulco / Venecia,"",-40.582877,-73.176596,,"",0,
1150,"",Acapulco / Pasaje Mar Del Plata,"",-40.58349,-73.177071,,"",0,
1154,"",Walterio Mayer / San Agustín,"",-40.589597,-73.175399,,"",0,
1155,"",Walterio Mayer / Ancud,"",-40.588444,-73.173786,,"",0,
1158,"",Bolivia / El Salvador,"",-40.583311,-73.170569,,"",0,
1159,"",Panamá / Bolivia,"",-40.581164,-73.169874,,"",0,
1160,"",Panamá / Manizales,"",-40.580858,-73.167501,,"",0,
1161,"",Perú / Nicaragua,"",-40.582546,-73.165575,,"",0,
1163,,Avenida Alcalde Alberto Fuschlocher / Con Con,,-40.5834606294872,-73.0931303730163,,,0,
1166,,Terminal De Buses Línea 9,,-40.590534,-73.142046,,,0,
1167,,Pullinque / Colbún,,-40.590729,-73.145135,,,0,
1168,,Santa Flora / Santa Paulina,,-40.587837,-73.14298,,,0,
1169,,Santa Florentina / Santa Eliana,,-40.587341,-73.141256,,,0,
1170,,Santa Florentina / Las Torcazas,,-40.586142,-73.140814,,,0,
1171,,Los Jilgueros / Los Tiuques,,-40.584561,-73.140276,,,0,
1172,,Las Gaviotas / Los Cernícalos,,-40.583366,-73.141586,,,0,
1173,,Francisco Bilbao / Bernardo O´Higgins,,-40.575876,-73.135907,,,0,
1174,,Francisco Bilbao / Manuel Antonio Matta,,-40.575911,-73.135051,,,0,
1175,,Francisco Bilbao / Ramón Freire,,-40.576047,-73.132064,,,0,
1176,,Cristóbal Colón / Juan Mackenna,,-40.575517,-73.12791,,,0,
1177,,Cristóbal Colón / Patricio Lynch,,-40.573799,-73.127625,,,0,
1178,,Errázuriz / Cristóbal Colón,,-40.573325,-73.126551,,,0,
1179,,Errázuriz / Angúlo,,-40.573682,-73.1239,,,0,
1180,,Errázuriz / José Victorino Lastarria,,-40.57378,-73.121415,,,0,
1181,,Errázuriz / José Manuel Balmaceda,,-40.573888,-73.118667,,,0,
1182,,Luis Emilio Recabarren / Pedro Aguirre Cerda,,-40.574596,-73.113164,,,0,
1183,,César Ercilla / Luis Emilio Recabarren,,-40.575497,-73.111445,,,0,
1184,,Alcalde René Soriano Bórquez / Diego De Almagro,,-40.58393,-73.108529,,,0,
1185,,Alcalde René Soriano Bórquez / Alsacia,,-40.587498,-73.103431,,,0,
1186,,Francia / Luisa Schöner,,-40.589599,-73.103643,,,0,
1187,,Le Mans / Eduardo Meyer E,,-40.597027,-73.104967,,,0,
1188,,Francia / Luisa Schöner,,-40.58933,-73.102927,,,0,
1189,,César Ercilla / Julio Buschman,,-40.576721,-73.111518,,,0,
1190,,Julio Buschman / Pedro Aguirre Cerda,,-40.576102,-73.114047,,,0,
1191,,Patricio Lynch / Manuel Montt,,-40.575262,-73.117381,,,0,
1192,,Patricio Lynch / José Manuel Balmaceda,,-40.574865,-73.118831,,,0,
1193,,Patricio Lynch / Andrés Bello,,-40.574494,-73.120792,,,0,
1194,,Patricio Lynch / Angúlo,,-40.574355,-73.12389,,,0,
1195,,Angúlo / Errázuriz,,-40.573297,-73.124169,,,0,
1196,,Los Carrera / Angúlo,,-40.572383,-73.124823,,,0,
1197,,Los Carrera / Cristóbal Colón,,-40.572248,-73.126898,,,0,
1198,,Los Carrera / Arturo Prat,,-40.572043,-73.13013,,,0,
1199,,Los Carrera / Ramón Freire,,-40.572008,-73.13096,,,0,
1200,,Los Carrera / Lord Cochrane,,-40.57185,-73.134135,,,0,
1201,,Los Carrera / Manuel Antonio Matta,,-40.571839,-73.134376,,,0,
1202,,Los Carrera / Bernardo O`Higgins,,-40.571692,-73.137645,,,0,
1203,,Los Carrera / Manuel Bulnes,,-40.571679,-73.137948,,,0,
1204,,Portales / Los Carrera,,-40.572127,-73.140436,,,0,
1205,,Portales / Eleuterio Ramírez,,-40.5732,-73.140373,,,0,
1206,,Inés De Suárez / Manuel Rodríguez,,-40.577578,-73.138497,,,0,
1207,,Julio Buschman / Dieciocho De Septiembre,,-40.577089,-73.108177,,,0,
1208,,Julio Buschman / José Vidal,,-40.578451,-73.104811,,,0,
1209,,Avenida Alcalde Alberto Fuschlocher / Guillermo Hollstein,,-40.580376,-73.100834,,,0,
1210,,Avenida Alcalde Alberto Fuschlocher / Con Con,,-40.582945,-73.094832,,,0,
1211,,Universidad De Los Lagos,,-40.586072,-73.089476,,,0,
1212,,Avenida Alcalde Alberto Fuschlocher / Con Con,,-40.5834606294872,-73.0931303730163,,,0,
1213,,Avenida Alcalde Alberto Fuschlocher / Eleodoro Vásquez,,-40.580161,-73.100617,,,0,
1214,,Julio Buschman / Dieciocho De Septiembre,,-40.577413,-73.106752,,,0,
1215,"",Terminal Línea 1,,-42.4584753808058,-73.7840865717583,,"",0,
1216,"",Recadero Oberreuter / Profesor Hipolito Venegas,,-42.4645256190755,-73.7830521226845,,"",0,
1217,"",Pablo Neruda / Recadero Oberreuter,,-42.4645600426953,-73.7840870208321,,"",0,
1218,"",Pablo Neruda / Cementerio,,-42.4657883584351,-73.7845317962951,,"",0,
1219,"",Cardenal José María Caro / Clotario Blest,,-42.4685395705447,-73.7789279447746,,"",0,
1220,"",Cardenal José María Caro / Ignacia Leiva Vidal,"",-42.468062,-73.776177,,"",0,
1221,"",Antonio Quintanilla / Cancha Rayada,,-42.469842666982,-73.7739481607132,,"",0,
1222,"",Bernardo O´Higgins / Ignacio Carrera Pinto,,-42.4722990431846,-73.7642557496682,,"",0,
1223,"",Bernardo O´Higgins / Gabriela Mistral,,-42.4767586522768,-73.7654498048935,,"",0,
1224,"",Francisco Coloane Caro / Pedro Barrientos,,-42.4811613657271,-73.7799479828033,,"",0,
1225,"",Francisco Coloane Caro / Ernesto Novoa,,-42.481940868619,-73.7825896011886,,"",0,
1226,"",Ernesto Novoa / Ubaldo Mancilla,,-42.4823680657319,-73.7829728809509,,"",0,
1227,"",Ubaldo Mancilla / Regidor Juan Bórquez,"",-42.482568,-73.781232,,"",0,
1228,"",Ubaldo Mancilla / Padre Angel Subiabre,"",-42.483076,-73.776995,,"",0,
1229,"",Argomedo / Juan Martínez De Rozas,,-42.4729828429872,-73.7713104957008,,"",0,
1234,"",Galvarino Riveros / Caguach,"",-42.470105,-73.78239,,"",0,
1239,"",Bernardo O´Higgins / Sargento Aldea,,-42.4782480217803,-73.765361974205,,"",0,
1240,"",Bernardo O´Higgins / Gamboa,,-42.4814489562372,-73.765262609787,,"",0,
1241,"",Ruta 5 / Chacabuco,,-42.4843560991436,-73.7635221521149,,"",0,
1242,"",Ruta 5 / Ubaldo Mancilla,,-42.4832666489849,-73.7734624699058,,"",0,
1251,"",Ruta 5 / Ubaldo Mancilla,,-42.4832515831804,-73.7732203766518,,"",0,
1252,"",Esmeralda / Blanco Encalada,,-42.4830330438633,-73.7634244785041,,"",0,
1253,"",Ignacio Serrano / Blanco Encalada,,-42.482541978084,-73.7618254699058,,"",0,
1254,"",Eleuterio Ramírez / San Martín,,-42.4792782835723,-73.763415927578,,"",0,
1258,,Terminal De Buses Línea 20,,-40.604223,-73.096079,,,0,
1259,,Francia / Luisa Schöner,,-40.589599,-73.103643,,,0,
1260,,Zenteno / Lauca,,-40.590492,-73.115737,,,0,
1261,,Zenteno / Carol Urzúa,,-40.588478,-73.118094,,,0,
1262,,Zenteno / Dieciocho De Septiembre,,-40.587407,-73.119021,,,0,
1263,,Zenteno / César Ercilla,,-40.585707,-73.120533,,,0,
1264,,César Ercilla / Cervantes,,-40.582381,-73.11774,,,0,
1265,,César Ercilla / Pasaje Dos,,-40.580831,-73.115869,,,0,
1266,,César Ercilla / Julio Buschman,,-40.576721,-73.111518,,,0,
1267,,Julio Buschman / Pedro Aguirre Cerda,,-40.576102,-73.114047,,,0,
1268,,Patricio Lynch / Manuel Montt,,-40.575262,-73.117381,,,0,
1269,,Patricio Lynch / José Manuel Balmaceda,,-40.574865,-73.118831,,,0,
1270,,Patricio Lynch / Andrés Bello,,-40.574494,-73.120792,,,0,
1271,,Patricio Lynch / Angúlo,,-40.574355,-73.12389,,,0,
1272,,Angúlo / Errázuriz,,-40.573297,-73.124169,,,0,
1273,,Los Carrera / Angúlo,,-40.572383,-73.124823,,,0,
1274,,Los Carrera / Cristóbal Colón,,-40.572248,-73.126898,,,0,
1275,,Los Carrera / Arturo Prat,,-40.572043,-73.13013,,,0,
1276,,Los Carrera / Ramón Freire,,-40.572008,-73.13096,,,0,
1277,,Los Carrera / Lord Cochrane,,-40.57185,-73.134135,,,0,
1278,,Los Carrera / Manuel Antonio Matta,,-40.571839,-73.134376,,,0,
1279,,Los Carrera / Bernardo O`Higgins,,-40.571692,-73.137645,,,0,
1280,,Los Carrera / Manuel Bulnes,,-40.571679,-73.137948,,,0,
1281,,Guillermo Francke / Julio Montt,,-40.569794,-73.146362,,,0,
1282,,Guillermo Francke / Los Tigres,,-40.568517,-73.147023,,,0,
1283,,Héroes De La Concepción / Chañaral,,-40.565648,-73.151729,,,0,
1284,,Héroes De La Concepción / Chapiquiña,,-40.562962,-73.152441,,,0,
1285,,Héroes De La Concepción / Potrerillos,,-40.562109,-73.152413,,,0,
1286,,Los Laureles / Los Cafelates,,-40.551046,-73.160754,,,0,
1287,,Los Boldos / Los Piñones,,-40.552115,-73.158787,,,0,
1288,,Los Boldos / Los Damascos,,-40.555413,-73.156746,,,0,
1289,,Los Pellines / Héroes De La Concepción,,-40.560528,-73.152763,,,0,
1290,,Héroes De La Concepción / Paipote,,-40.564396,-73.152395,,,0,
1291,,Héroes De La Concepción / Los Algarrobos,,-40.565467,-73.152043,,,0,
1292,,Héroes De La Concepción / Chucumata,,-40.568047,-73.149418,,,0,
1293,,Guillermo Francke / Machalí,,-40.568662,-73.147152,,,0,
1294,,Guillermo Francke / Julio Montt,,-40.570371,-73.146113,,,0,
1295,,Portales / Eleuterio Ramírez,,-40.5732,-73.140373,,,0,
1296,,Francisco Bilbao / Portales,,-40.575711,-73.13919,,,0,
1297,,Francisco Bilbao / Manuel Bulnes,,-40.575743,-73.138603,,,0,
1298,,Francisco Bilbao / Bernardo O´Higgins,,-40.575876,-73.135907,,,0,
1299,,Francisco Bilbao / Manuel Antonio Matta,,-40.575911,-73.135051,,,0,
1300,,Francisco Bilbao / Ramón Freire,,-40.576047,-73.132064,,,0,
1301,,Cristóbal Colón / Juan Mackenna,,-40.575517,-73.12791,,,0,
1303,,Cristóbal Colón / Patricio Lynch,,-40.573799,-73.127625,,,0,
1304,,Errázuriz / Cristóbal Colón,,-40.573325,-73.126551,,,0,
1305,,Errázuriz / Angúlo,,-40.573682,-73.1239,,,0,
1306,,Errázuriz / José Victorino Lastarria,,-40.57378,-73.121415,,,0,
1307,,Errázuriz / José Manuel Balmaceda,,-40.573888,-73.118667,,,0,
1308,,Luis Emilio Recabarren / Pedro Aguirre Cerda,,-40.574596,-73.113164,,,0,
1309,,César Ercilla / Luis Emilio Recabarren,,-40.575497,-73.111445,,,0,
1310,,Alcalde René Soriano Bórquez / Diego De Almagro,,-40.58393,-73.108529,,,0,
1311,,Alcalde René Soriano Bórquez / Alsacia,,-40.587498,-73.103431,,,0,
1312,,Le Mans / Eduardo Meyer E,,-40.597027,-73.104967,,,0,
1313,,Francia / Luisa Schöner,,-40.58933,-73.102927,,,0,
1315,,Terminal De Buses Línea 4,,-40.586306,-73.178985,,,0,
1316,,Real / Chacarillas,,-40.592951,-73.170624,,,0,
1317,,Real / Beethoven,,-40.591078,-73.169043,,,0,
1318,,Real / Mozart,,-40.589558,-73.167979,,,0,
1319,,Real / El Salvador,,-40.585056,-73.164767,,,0,
1320,,Real / Guillermo Schwencke,,-40.583652,-73.163714,,,0,
1321,,Real / Lupecio Martínez,,-40.582437,-73.162273,,,0,
1322,,Real / Erwin Piwonka,,-40.580742,-73.161094,,,0,
1323,,República / Chillán,,-40.573989,-73.154627,,,0,
1324,,República / Iquique,,-40.574242,-73.149158,,,0,
1325,,República / Por La Razón O La Fuerza,,-40.574351,-73.147617,,,0,
1326,,Francisco Bilbao / Portales,,-40.575711,-73.13919,,,0,
1327,,Francisco Bilbao / Manuel Bulnes,,-40.575743,-73.138603,,,0,
1328,,Francisco Bilbao / Bernardo O´Higgins,,-40.575876,-73.135907,,,0,
1329,,Francisco Bilbao / Manuel Antonio Matta,,-40.575911,-73.135051,,,0,
1330,,Francisco Bilbao / Ramón Freire,,-40.576047,-73.132064,,,0,
1331,,Cristóbal Colón / Juan Mackenna,,-40.575517,-73.12791,,,0,
1332,,Cristóbal Colón / Patricio Lynch,,-40.573799,-73.127625,,,0,
1333,,Errázuriz / Cristóbal Colón,,-40.573325,-73.126551,,,0,
1334,,Errázuriz / Angúlo,,-40.573682,-73.1239,,,0,
1335,,Errázuriz / José Victorino Lastarria,,-40.57378,-73.121415,,,0,
