paradas;servicios
36092;10kI-30cI-30mI-30nI-40pI-41rI-42hI-43tI-44uI-52aI-60xI-60yI-60zI-63kI-65dI-65eI-71iI
36093;10kI-30cI-30mI-30nI-40pI-41rI-42hI-43tI-44uI-52aI-60xI-60yI-60zI-63kI-65dI-65eI-71iI
36094;10kI-30cI-30mI-30nI-40pI-41rI-42hI-43tI-44uI-52aI-60xI-60yI-60zI-63kI-65dI-65eI-71iI
36095;30cI-30mI-30nI-40pI-41rI-42hI-43tI-44uI-52aI-60xI-60yI-60zI-63kI-65dI-65eI-71iI
36096;30cI-30mI-30nI-40pI-41rI-42hI-43tI-44uI-52aI-60xI-60yI-60zI-63kI-65eI-71iI
36097;30cI-30mI-30nI-40pI-41rI-42hI-43tI-44uI-52aI-60xI-60yI-60zI-63kI-65eI-71iI
36115;40pI
36116;40pI
36119;12rI-30mI-30nI-40pI-43tI-71iI
36120;12rI-30mI-30nI-40pI-43tI-71iI
36121;12rI-30mI-30nI-40pI-43tI-71iI
36122;12rI-40pI-71iI
36123;12rI-40pI-71iI
36124;12rI-40pI-71iI
36147;40pI-71iI
36148;40pI-71iI
36149;30mI-30nI-40pI-43tI-71iI
36157;40pI-41rI
36158;12rI-40pI
36159;12qI-12rI-30mI-30nI-40pI-41vI-71iI-81cI
36161;12aI-12bI-30dI-30eI-40bI-40gI-41qI-71zI-81sI
36162;12bI-40gI-41rI-42fI
36169;30dI-30eI-40gI-41qI-43jI-60lI-71zI
36170;30dI-30eI-40gI-41qI-43jI-60lI-71zI
36171;30dI-30eI-40gI-41qI-43jI-60lI-71zI
36172;30dI-30eI-40bI-40gI-43jI-71zI
36173;40bI-40gI-71zI
36174;40bI-40gI-71zI
36176;12bI-40bI-40gI-71zI
36177;12bI-40bI-40gI-71zI
36178;12bI-40bI-40gI-71zI
36179;12bI-30dI-30eI-40bI-40gI-43jI-71zI
36180;12bI-30dI-30eI-40bI-40gI-43jI-71zI
36181;12bI-30dI-30eI-40bI-40gI-43jI-71zI
36184;40bI-40gI
36197;40bI-40gI
36198;40gI
36204;40gI-42wI
36307;40bI-41cI-42fI-42wI
36310;40bI-60xI-60yI
36324;40bI
36489;41rI
36490;41rI
36551;41rI
36552;41rI
36553;41rI
36554;41rI
36565;40pI-41qI-43tI-60kI-60lI
36641;41vI
36686;41cI-41qI-41vI
36687;41cI-41qI-41vI
36688;41cI-41qI-41vI
36689;41vI
36697;41vI
36698;41vI
36752;41cI-41qI
36753;41cI-41qI
36768;41cI-41qI
36769;41cI-41qI
36770;41cI-41qI
36771;41cI-41qI
36772;41cI-41qI
36913;12qI-42fI-42hI
36916;12aI-42uI-42wI-44uI
36917;12aI-42uI-42wI-44uI
37001;12qI-42fI-42hI-44eI
37038;12qI-12rI-30mI-30nI-41qI-42uI-81cI
37056;12aI-42uI-42wI
37075;12aI-12bI-41cI-41qI-42uI-43jI-52dI-56vI-63pI-65qI-65rI-81sI
37076;12aI-12bI-42uI-56vI-60zI
37101;41cI-41qI-42wI
37300;43tI-60kI-60lI-60mI-60xI-60yI-60zI-65dI-65eI-65qI-65rI
37301;43tI-44uI-60yI
37302;43tI-44uI-60yI
37303;43tI-44uI-60yI
37304;43tI-44uI-60xI-60yI
37305;43tI-44uI-60xI-60yI
37306;43tI-44uI-60xI-60yI
37307;43tI-44uI-60xI-60yI
37308;43tI-44uI-60xI-60yI
37309;43tI-44uI-60xI-60yI
37310;43tI-44uI-60xI
37311;43tI-60mI-60xI-65qI-65rI
37312;43tI-60mI-60xI-60yI-65qI-65rI
37313;43tI-60lI-60mI-60xI-60yI-65qI-65rI
37314;43tI-60lI-60mI-60xI-60yI-65qI-65rI
37315;43tI-60lI-60mI-60xI-60yI-65qI-65rI
37316;43tI-60xI-60yI
37317;43tI-60xI-60yI
37318;43tI-60xI-60yI
37319;43tI-60xI-60yI
37320;43tI-60xI-60yI
37321;43tI-60xI-60yI
37322;43tI
37323;43tI
37324;43tI-63gI-63hI
37325;43tI-62nI-63kI
37364;43tI-62nI-63kI
37365;43tI
37366;43tI
37367;43tI-44uI-62nI-63hI-63kI-65dI-65eI
37368;43tI-62nI-63fI-65dI
37369;43tI-62nI-63fI-65dI
37398;10kI-43tI-90jI
37399;10kI-43tI-90jI
37425;30mI-30nI-43tI
37426;30mI-30nI-43tI
37427;30mI-30nI-43tI
37433;30mI-30nI-43tI
37434;30mI-30nI-43tI
37440;43tI
37441;43tI
37443;43jI-43tI-44uI
37445;14tI-16hI-16iI-16kI-16vI-80hI-80jI-80qI
37471;30mI-30nI-30qI-30rI-31dI-32eI-32hI
37474;30mI-30nI-30qI-30rI-31dI-32eI-32hI-62hI
37475;30mI-30nI-30qI-30rI-31dI-32eI-32hI
37476;30mI-30nI-30qI-30rI-31dI-32eI-32hI
37492;30mI-30nI-30qI-30rI-31dI-32eI-32hI-62mI
37494;12qI-30mI-30nI-30rI-31dI-32eI-32hI-40pI-42hI-43tI-44uI-52aI-56oI-57pI-60xI-60yI-62mI-62nI-70gI-70hI-70iI-71iI-81cI
37497;12qI-30mI-30nI-30rI-31dI-32eI-32hI-40pI-42hI-43tI-52aI-56oI-57pI-60xI-60yI-62mI-62nI-70gI-70hI-70iI-81cI
37508;30mI-30nI-30qI-30rI-31dI-32eI-32hI
37515;12qI-30rI-31dI-32eI-32hI-42hI-52aI-56oI-57pI-60xI-60yI-62mI-62nI-70gI-70hI-70iI-81cI
37517;30mI-30nI-30qI-30rI-31dI-32eI-32hI
37518;12qI-12rI-30mI-30nI-30rI-31dI-32eI-32hI-40pI-41rI-42hI-43tI-44uI-52aI-56oI-57pI-60xI-60yI-62mI-62nI-65eI-70gI-70hI-70iI-71iI-81cI
37521;30rI-31dI-32eI-32hI-52aI-56oI-57pI-62mI-62nI-70gI-70hI-70iI
37522;30mI-30nI-30qI-30rI-31dI-32eI-32hI-44uI-63kI-70fI-70jI-70kI-71zI
37526;30mI-30nI-30qI-30rI-31dI-32eI-32hI
37536;12qI-12rI-30mI-30nI-30rI-31dI-32eI-32hI-40pI-41rI-42hI-43tI-44uI-52aI-56oI-57pI-60xI-60yI-62mI-62nI-65dI-65eI-70gI-70hI-70iI-71iI-81cI-90xI
37540;12qI-12rI-30mI-30nI-30rI-31dI-32eI-32hI-40pI-41rI-42hI-43tI-44uI-52aI-56oI-57pI-60xI-60yI-62mI-62nI-65eI-70gI-70hI-70iI-71iI-81cI
37541;30mI-30nI-30qI-30rI-31dI-32eI-32hI-62hI-62mI
37545;24mI-30rI-31dI-32hI
37555;30mI-30nI-30qI-30rI-31dI-32eI-32hI-62hI
37560;30mI-30nI-30qI-30rI-31dI-32eI-32hI
37564;30mI-30nI-30qI-30rI-31dI-32eI-32hI
37567;30mI-30nI-30qI-30rI-31dI-32eI-32hI
37574;12qI-30rI-31dI-32eI-32hI-40pI-42hI-52aI-56oI-57pI-60xI-60yI-62mI-62nI-70gI-70hI-70iI-81cI
37577;43jI
37583;30dI-30eI-43jI
37584;30dI-30eI-43jI
37590;30dI-30eI-41cI-41qI-41vI-43jI-44eI-71zI
37591;30dI-30eI-43jI
37592;30dI-30eI-43jI
37593;30dI-30eI-43jI
37620;43jI-62oI
37621;43jI-62oI
37622;43jI-62oI
37623;43jI-62oI
37624;43jI-44eI-62oI-63fI-63pI-65rI
37625;43jI-44eI-62oI-63hI-63pI-65rI
37626;43jI-44eI-62oI-63pI-65rI
37627;43jI
37628;43jI-60zI-62oI-63pI
37629;43jI-60zI-62oI-63pI
37630;43jI-60zI-62oI-63fI-63iI
37631;43jI-60zI-62oI-63fI-63iI
37632;43jI-60zI
37633;43jI-60xI-60yI-60zI
37634;43jI-60xI-60yI-60zI
37635;43jI-60xI-60yI-60zI
37636;43jI-60kI-60lI
37637;43jI-60kI-60lI
37638;43jI-60kI-60lI
37639;43jI-60kI-60lI
37640;43jI-60kI-60lI
37641;43jI-60kI-60lI-60yI-60zI-65dI-65eI
37642;43jI-60kI-60lI-60yI-60zI-65dI-65eI
37643;43jI-60kI-60lI-60zI-65dI-65eI
37644;43jI-60kI-60lI-60zI-65dI-65eI
37645;43jI-44eI-60kI-60lI
37646;43jI-44eI-60kI-60lI
37647;43jI-44eI-60kI-60lI
37648;43jI-44eI-60kI-60lI
37649;43jI-44eI-60kI-60lI
37650;43jI-44eI-60kI-60lI
37651;43jI-44eI-60kI-60lI
37652;43jI-44eI-60kI-60lI
37653;43jI-44eI-60lI
37654;43jI-44eI-60lI
37655;30bI-30dI-30mI-31dI-32eI-32gI-32hI-32yI
37656;30mI-30nI-30qI-31dI-32eI-32hI-62hI
37657;30mI-30nI-30qI-31dI-32eI-32hI-62hI
37778;44uI-65dI-65eI
37779;44uI-65dI-65eI
37780;44uI-65dI-65eI
37781;44uI-65dI-65eI
37782;44uI-65dI-65eI
37783;44uI-60zI-65dI-65eI
37784;44uI-60zI-65dI-65eI
37785;44uI-60zI-63kI-65dI-65eI
37786;44uI-60zI-63kI-65dI-65eI
37787;44uI-60zI-63kI-65dI-65eI
37788;44uI-62nI-63kI-65dI-65eI
37789;44uI-62nI-63fI-63hI-63kI-65dI-65eI
37790;44uI-62nI-63hI-63kI-65dI-65eI
37791;44uI-62nI-63hI-63kI-65dI-65eI
37792;44uI-62nI-63hI-63kI-65dI-65eI
37794;44uI-63hI-63kI-65eI
37795;44uI-63hI-63kI-65eI
37796;44uI-63hI-63kI-65eI
37829;10bI-31dI-32eI-32hI
37830;10bI-31dI-32eI-32hI
37831;10bI-31dI-32eI-32hI
37832;10bI-31dI-32eI-32hI
37833;10bI-31dI-32eI-32hI
37834;10bI-31dI-32eI-32yI
37836;44uI-71iI
37837;44uI-71iI
37838;44uI-71iI
37839;41rI-44uI-71iI
37841;44uI-60xI-60yI-81cI
37842;44uI-60xI-60yI-81cI
37843;44uI-60xI-60yI-81cI
37853;44uI
37855;10oI-31fI-32gI-32hI
37856;10oI-31fI-32gI-32yI
37857;10oI-31fI-32gI-32yI
37858;10oI-31fI-32gI-32yI
37859;10oI-31fI-32gI-32yI
37860;10oI-31fI-32gI-32yI
37861;10oI-31fI-32gI-32yI
37901;16kI-16vI-80hI-80qI-81sI
37904;80hI-80qI-81sI
37905;44eI
37912;44eI-60kI-60lI-81sI
37913;44eI-60kI-60lI-81sI
37914;44eI-60kI-60lI-81sI
37917;41cI-41qI-41vI-44eI-71zI
37918;44eI-71zI
37919;44eI-71zI
37920;44eI-71zI
37949;12aI-30bI-31fI-32gI-32yI-42uI-52dI-56vI-60kI-60lI-62hI-62oI-70fI-70jI-81sI
37950;12aI-30bI-31fI-32gI-32yI-40bI-42uI-52dI-56vI-60kI-60lI-62hI-62oI-70fI-70jI-81sI
37951;12aI-30bI-30dI-30eI-31fI-32gI-32yI-40bI-42uI-43jI-52dI-56vI-60kI-60lI-62hI-62oI-70fI-70jI-81sI
37952;12aI-30bI-30dI-30eI-31fI-32gI-32yI-40bI-42uI-43jI-44eI-52dI-56vI-60kI-60lI-62hI-62oI-70fI-70jI-71zI-81sI
37953;12aI-30bI-31fI-32gI-32yI-40bI-42uI-43jI-44eI-52dI-56vI-60kI-60lI-62hI-62oI-70fI-70jI-71zI-81sI
37954;12aI-12bI-30bI-30dI-30eI-31fI-32gI-32yI-40bI-41cI-41qI-42uI-43jI-44eI-52dI-56vI-60kI-60lI-62hI-62oI-65rI-70fI-70jI-71zI-81sI
37955;12aI-12bI-30bI-30dI-30eI-31fI-32gI-32yI-40bI-41cI-41qI-42uI-43jI-44eI-52dI-56vI-60kI-60lI-62hI-62oI-65rI-70fI-70jI-71zI-81sI
37963;30bI-30dI-30eI-31fI-32gI-32yI-44eI-62hI-65qI
37986;44eI
37987;44eI
37988;44eI
37989;44eI-63fI-63iI-90yI
37990;44eI-63fI-63iI-90yI
37991;44eI-63fI-90yI
37992;44eI-63fI-90yI
37993;44eI-63fI-90yI
37994;44eI-63fI-90yI
37995;44eI-63fI-90yI
37996;44eI-63fI-90yI
37997;44eI-63fI-90yI
37998;44eI-63fI-90yI
37999;44eI-63fI-90yI
38005;44eI-63fI-63pI-65rI
38006;44eI-63fI-63pI-65rI
38010;44eI-62oI-63pI-65qI-65rI
38011;44eI-62oI-63pI-65qI-65rI
38012;44eI-62oI-63fI-63pI-65qI-65rI
38013;44eI-62oI-63fI-63pI-65qI-65rI
38014;44eI-62oI-63pI-65qI-65rI
38015;44eI-60mI-63pI-65qI-65rI
38016;44eI-60mI-63pI-65qI-65rI
38017;44eI-60mI-63pI-65qI-65rI
38018;44eI-60mI-65qI-65rI
38019;44eI-60mI-65qI-65rI
38020;44eI-65qI-65rI
38021;44eI-65qI-65rI
38022;44eI-65qI-65rI
38039;80hI-80qI-81sI
38040;80hI-80qI-81sI
38041;80hI-80qI
38042;80hI-80qI
38043;80hI-80qI
38044;80hI-80qI
38045;80hI-80qI
38046;80hI-80qI-81cI
38049;80hI-80qI
38050;80hI-81sI
38051;80hI-81sI
38052;80hI-81sI
38053;80hI-81sI
38054;80hI-80qI
38055;80hI-80qI
38068;30bI-30cI-30dI-31fI-32gI-32yI-62hI
38069;30bI-30cI-30dI-31fI-32gI-32yI-62hI
38070;30bI-30cI-30dI-31fI-32gI-32yI-62hI
38071;30bI-30cI-30dI-31fI-32gI-32yI-62hI
38075;30bI-30cI-30dI-30eI-31fI-32gI-32yI
38076;30bI-30cI-30dI-30eI-31fI-32gI-32yI
38077;30bI-30cI-30dI-30eI-31fI-32gI-32yI
38078;30bI-30cI-30dI-30eI-31fI-32gI-32yI
38079;30bI-30cI-30dI-30eI-31fI-32gI-32yI
38080;30bI-30cI-30dI-31fI-32gI-32yI
38081;30bI-30cI-30dI-31fI-32gI-32yI
38082;30bI-30cI-30dI-30eI-31fI-32gI-32yI
38083;30bI-30cI-30dI-30eI-31fI-32gI-32yI
38084;30bI-30cI-30dI-30eI-31fI-32gI-32yI
38085;30bI-30cI-30dI-31fI-32gI-32yI
38086;30bI-30cI-30dI-30eI-31fI-32gI-32yI
38087;30bI-30dI-30mI-31fI-32eI-32gI-32yI
38088;30bI-30dI-30mI-31fI-32eI-32gI-32yI
38089;30bI-30dI-30mI-32eI-32gI-32yI
38090;30bI-30dI-30mI-31fI-32eI-32gI-32yI
38091;80jI-80kI
38092;80jI-80kI
38093;80jI-80kI
38094;80jI-80kI
38095;80kI-81cI
38096;80jI-80kI
38097;80jI-80kI-81cI
38098;80jI-80kI-81cI
38099;80jI-80kI-81cI
38100;80jI-80kI-81cI
38101;80jI-80kI-81sI
38102;80jI-80kI-81sI
38103;80jI-80kI-81sI
38104;80jI-80kI-81cI-81sI
38105;80jI-80kI-81cI
38108;30bI-30dI-30mI-32eI-32gI-32yI
38121;30bI-30dI-30mI-32eI-32gI-32yI
38124;30bI-30dI-30mI-32eI-32gI-32yI
38127;30bI-30dI-30mI-32eI-32gI-32yI
38146;30bI-30dI-30mI-32eI-32gI-32yI
38149;30bI-30dI-30mI-32eI-32gI-32yI
38151;30bI-30dI-30mI-32eI-32gI-32yI
38156;30bI-30dI-30mI-32eI-32gI-32yI
38180;30bI-30cI-30dI-30eI-30mI-30nI-30qI-30rI-32eI
38194;30bI-30dI-30mI-32eI-32gI-32yI
38204;30bI-30dI-30mI-32eI-32gI-32yI
38210;11rI-30mI-30nI-32yI-57yI-62hI-62oI
38217;30bI-30dI-30mI-32eI-32gI-32yI
38235;11rI-30bI-30cI-50sI-57yI
38236;11rI-30bI-30cI-50sI-57yI
38237;11rI-30bI-30cI-50sI-57yI
38238;11rI-30bI-30cI-50sI-57yI
38239;11rI-30bI-30cI-50sI-57yI
38240;11rI-30bI-30cI-50sI-57yI
38241;11rI-30bI-30cI-50sI-57yI
38242;11rI-30bI-30cI-50sI-57yI
38243;30cI-50sI-57yI
38260;32eI-44uI-63hI-63kI-65eI
38295;80jI-80kI-81cI
38296;80jI-80kI-81cI
38404;50uI-57pI
38537;80kI-80lI
38538;80kI-80lI
38542;50uI
38543;50uI
38573;14hI-80kI-80lI
38574;50uI
38575;50uI
38590;30qI-50uI
38598;50uI
38599;50uI
38600;50uI
38601;50uI-57pI
38602;50uI-57pI
38603;50uI-57pI
38604;50uI
38605;50uI
38606;50uI
38607;50uI-57pI
38608;50uI-57pI
38609;50uI-57pI
38610;50uI-57pI
38611;50uI-57pI
38612;50uI-57pI
38613;11fI-30qI-30rI-50uI-57pI
38614;11fI-30qI-30rI-50uI-57pI
38615;11fI-30qI-30rI-50uI-57pI
38616;11fI-30qI-30rI-50uI-57pI
38617;11fI-30qI-30rI-50uI-57pI
38618;11fI-30qI-30rI-50uI-57pI
38619;11fI-30qI-30rI-50uI-57pI
38622;50uI-57pI
38623;50uI-57pI
38624;50uI-57pI
38625;50uI-57pI
38744;11fI-30qI-30rI-32hI-50uI-57pI-62mI-62nI
38745;11fI-30qI-30rI-32hI-50uI-57pI-62mI-62nI
38746;11fI-30qI-30rI-32hI-62mI-62nI
38747;11fI-30qI-30rI-32hI-62mI-62nI
38748;11fI-30qI-30rI-32hI-62mI-62nI
38749;11fI-30qI-30rI-32hI-62mI-62nI
38750;11fI-30qI-30rI-32hI-62mI-62nI
38751;11fI-30qI-30rI-32hI-50uI-57pI-62mI-62nI
38752;11fI-30qI-30rI-32hI-50uI-57pI-62mI-62nI
38753;11fI-30qI-30rI-32hI-50uI-57pI-62mI-62nI
38754;11fI-30rI-32hI-50uI-57pI-62mI-62nI
38755;11fI-32hI-50uI-57pI-62mI-62nI
38756;11fI-30dI-30eI-32hI-57pI-62mI-62nI
38757;11fI-12qI-12rI-32hI-57pI-62mI-62nI-81cI
38758;11fI-12qI-12rI-32hI-57pI-62mI-62nI-81cI
38759;11fI-12qI-12rI-32hI-57pI-62mI-62nI-81cI
38760;11fI-12qI-12rI-32hI-57pI-62mI-62nI-81cI
38761;11fI-12qI-12rI-32hI-57pI-62mI-62nI-81cI
38762;11fI-12qI-12rI-32hI-57pI-62mI-62nI-81cI
38763;52aI-52dI
38764;32hI-32yI
38777;11rI-12aI-12bI-32yI-57yI-62hI-62oI-81sI
38778;11rI-12aI-12bI-32yI-57yI-62hI-62oI-81sI
38779;32yI-57yI-62hI-62oI-81sI
38780;11rI-12aI-12bI-32yI-57yI-62hI-62oI-81sI
38781;11rI-12aI-12bI-32yI-57yI-62hI-62oI-81sI
38782;32yI-57yI-62hI-62oI-81sI
38783;11rI-12aI-12bI-32yI-57yI-62hI-62oI-81sI
38784;11rI-30bI-30cI-32yI-50uI-57yI-62hI-62oI
38785;11rI-30bI-30cI-32yI-50sI-57yI-62hI-62oI
38786;11rI-30bI-30cI-32yI-50sI-57yI-62hI-62oI
38787;11rI-30bI-30cI-32yI-50sI-57yI-62hI-62oI
38788;11rI-30bI-30cI-32yI-50sI-57yI-62hI-62oI
38817;52aI-52dI-70iI
38818;11rI-30bI-30cI-32yI-50sI-57yI-62hI-62oI
38819;11rI-30bI-30cI-32yI-50sI-57yI-62hI-62oI
38820;11rI-30bI-30cI-32yI-50sI-57yI-62hI-62oI
38821;11rI-30bI-30cI-32yI-50sI-57yI-62hI-62oI
38822;11rI-30bI-30cI-32yI-50sI-57yI-62hI-62oI
38823;11rI-30bI-30cI-32yI-50sI-57yI-62hI-62oI
38824;52aI-70iI
38825;52aI-70iI
38826;52aI-70iI
38827;52aI-70iI
38828;52aI-70iI
38829;52aI-70iI
38830;52aI-70iI
38831;52aI-70iI
39081;10lI-10mI-56vI-81sI
39103;24fI-24tI-56vI-90yI
39104;24fI-24mI-24rI-24tI-56vI-90xI
39105;24fI-24tI-56vI-90yI
39106;24fI-24tI-56vI-90yI
39107;24fI-24tI-56vI-90yI
39108;24fI-24tI-56vI-90yI
39109;24fI-24tI-56vI
39110;24fI-24tI-56vI
39111;24fI-24tI-56vI
39112;24tI-56vI
39113;24fI-24mI-24rI-24tI-56oI-56vI
39114;24mI-24rI-56oI
39115;24mI-24rI-56oI-90xI
39116;24mI-24rI-56oI-90xI
39117;24mI-24rI-56oI-90xI
39118;24mI-24rI-56oI-90xI
39119;24mI-24rI-56oI-90xI
39120;24mI-24rI-56oI-90xI
39121;24mI-24rI-56oI-90xI
39139;60kI-60lI
39194;60kI-60lI-60mI-62nI
39195;60kI-60lI-60mI-62nI
39213;60kI
39214;60kI
39215;60kI-60lI
39216;60kI-60lI
39217;60kI-60lI
39218;60kI-60lI
39219;60kI-60lI
39220;60kI-60lI
39221;60kI-60lI
39222;60kI
39223;60kI
39224;60kI
39225;60kI
39231;41vI-60lI
39232;41vI-60lI
39233;41vI-60lI
39234;41vI-60lI
39235;41vI-60lI
39247;57pI-57yI
39333;57yI
39334;57yI
39335;57yI
39336;60lI
39337;60lI
39338;60lI
39339;60lI
39340;60lI
39343;60lI
39344;57pI
39393;57pI
39394;57pI
39395;57pI
39396;57pI
39397;57pI
39398;57pI
39423;60lI
39424;60lI
39425;60lI
39426;60lI
39427;60lI
39464;60mI-90xI
39465;60mI-90xI
39466;60mI-90xI
39467;63fI-63iI-63kI
39478;63fI-63iI-90yI
39479;63fI-63iI-90yI
39480;63fI-63iI-90yI
39481;63fI-63iI-90yI
39482;63fI-63iI-90yI
39492;60mI-90xI
39493;60mI-63gI-63hI
39494;60mI-62oI
39507;63fI
39508;63fI
39509;63fI-65qI
39510;63fI
39514;60mI-63gI-63hI
39515;60mI-63gI-63hI
39516;60mI-60xI-60yI-62nI
39517;60mI-60xI-60yI-62nI
39518;60mI
39519;60mI-62nI-63kI
39520;60mI-62nI-63kI
39521;60mI-62nI-63kI
39522;60mI-62nI
39523;60mI-62nI
39524;60mI-62nI
39525;60mI-62nI
39531;60mI
39532;60mI
39533;60mI
39534;60mI
39535;60mI
39538;63gI
39539;63gI
39540;63gI
39541;63gI
39542;63gI
39543;63gI
39544;63gI
39548;63gI-63hI
39549;63gI-63hI
39550;63gI-63hI
39551;63gI-63hI
39552;63gI-63hI
39553;63gI-63hI
39554;63gI-63hI
39559;63gI-63hI-63pI
39565;60xI
39566;60xI
39567;60xI
39568;60xI
39569;60xI
39570;60xI-60yI
39571;60xI-60yI
39572;60xI-60yI
39573;60xI-60yI
39574;60xI-60yI
39575;60xI-60yI
39576;60xI-60yI
39577;60xI
39578;60xI
39579;60xI
39602;63hI-90jI
39603;63hI-90jI
39604;63hI-90jI
39605;63hI-90jI
39606;63hI
39607;63hI
39608;63hI
39609;63hI
39613;60xI-60yI
39658;30mI-30nI-60xI-71iI
39659;30mI-30nI-60xI-71iI
39660;30mI-30nI-60xI-71iI
39668;41cI-41qI-60xI
39669;41cI-41qI-60xI
39670;41cI-41qI-60xI
39671;60yI
39672;60yI
39673;60yI
39674;60yI
39675;60yI
39676;60yI
39680;60yI
39681;60yI
39682;60yI
39683;60yI
39684;60yI
39694;60zI
39695;60zI
39696;60zI
39697;60zI
39698;60zI
39699;60zI
39705;60zI-62oI
39706;60zI-62oI
39707;60zI-62oI
39708;60zI-62oI
39709;60zI-62oI-63pI
39710;60zI-62oI-63pI
39711;60zI-62oI-63pI
39717;60zI
39718;60zI-62oI-63fI-63iI
39719;60zI-63fI-63iI
39720;60zI-63fI-63iI
39721;60zI-63fI-63iI
39722;60zI
39723;60zI
39724;60zI
39725;60zI
39736;63kI-63pI
39737;63pI
39738;63pI
39739;63pI-65qI
39740;63pI-65qI
39741;63pI-65qI
39742;63pI-65dI
39766;63pI
39767;63pI
39768;63pI
39769;63pI
39775;63iI-63kI-63pI
39910;63kI
39911;63kI
39912;63kI
39913;63kI
39914;63kI
39940;63kI-65dI
39941;63kI
39942;62hI-62oI
39954;62hI
39955;62hI
39956;62hI
39973;63iI
39974;63iI
39975;63iI
39976;63iI
39977;63iI
39978;63iI
39979;63iI
39980;63iI
39981;63iI
39982;63iI
39983;63iI
39984;63iI
39985;62nI
39986;62nI-62oI
39991;62nI
40035;65rI
40037;65rI
40038;65rI
40039;65rI
40040;65rI
40041;12bI-41cI-41qI-65rI
40042;12bI-41cI-41qI-65rI
40043;12bI-41cI-41qI-65rI
40107;11fI-12qI-12rI-62mI-62nI-81cI
40115;62mI-62nI
40116;62mI-62nI
40117;62nI
40118;65rI
40119;65rI
40160;62mI
40161;62mI
40162;62mI
40163;62mI
40164;62mI
40165;62mI
40166;62mI
40167;62mI
40243;12rI-41rI-65eI
40244;12rI-41rI-65eI
40245;12rI-41rI-65eI
40246;12rI-41rI-65eI
40247;12bI-65eI
40248;65eI
40249;65eI
40250;65eI
40251;65eI
40253;65eI
40254;65eI
40268;65dI
40269;65dI
40272;65dI-65qI
40273;65dI
40274;65dI
40275;65dI
40277;65dI
40279;65dI
40280;65dI-65qI-90xI
40281;65qI
40282;80jI
40283;65qI
40294;65qI
40299;65qI
40329;62oI-63fI-63iI
40330;62oI-63fI-63iI
40331;62oI-63fI-63iI
40332;62oI-63fI-63iI
40335;80jI-81sI
40336;80jI-81sI
40337;80jI-81sI
40338;80jI
40339;80jI
40340;80jI
40341;80jI
40342;80jI
40343;80jI
40344;10nI-70fI
40354;10kI-70fI-70jI-70kI
40355;10kI-70fI-70jI-70kI
40356;10kI-70fI-70jI-70kI
40357;10kI-70fI-70jI-70kI
40361;70fI-70jI-81sI
40362;70fI-70jI-81sI
40363;70fI-70jI
40444;70gI-70hI-70iI-72jI
40539;70gI-70hI-70iI
40540;70gI-70hI-70iI
40541;70gI-70hI-70iI
40542;70gI-70hI-70iI
40568;70iI
40569;70iI
40570;70iI
40571;70iI
40584;80lI
40585;80zI
40586;80zI
40587;80lI
40588;80lI
40592;10aI-70iI
40593;80lI
40594;80lI
40595;80lI
40596;80lI
40597;80lI
40598;80lI
40599;80lI
40600;80lI-Linea 1R
40601;80lI
40602;80lI
40603;80lI
40604;80lI
40605;80zI
40606;80lI
40607;80lI
40608;80zI
40609;80lI
40610;80lI
40611;80lI
40612;80lI
40620;80lI
40655;71iI-71zI
40733;12qI-30mI-30nI-71iI-81cI
40735;71iI
40736;71iI-71zI
40740;12aI-30dI-30eI-71zI-81sI
40855;72jI-72kI
40856;72wI-72zI
40857;72jI-72kI
40863;72kI
40864;72zI
40865;72kI
40869;72wI-72zI
40871;72wI-72zI
40960;80zI
40961;80zI
40962;80zI
40963;80zI
40964;80qI
40965;80qI-81cI
40968;80qI
40973;B02R
40974;B02R
40977;B02I
40978;B02I
40980;B02I
40981;B02I
40982;B02R
40983;B02R
40984;B02R
40985;B02R
40986;B02R
40987;B02R
40988;B02R
40989;B02R
40990;B02R
40991;B02R
40992;B02R
41796;10aI-10cI-10dI-10jI-10lI-10mI-10oI
41937;10jI
41939;10jI
41940;10jI
41942;10dI-10jI-10tI
41943;10jI
41948;10kI
41949;10kI
41950;10kI
41951;10kI
41952;10kI
41953;10kI
41954;10kI
41955;10kI
41956;10kI-10mI-10pI
41957;10kI-10mI-10pI
41958;10kI-10mI-10pI
41959;10kI-10mI-10pI
41960;10kI-10mI-10pI
41961;10kI-10mI-10pI
41962;10kI-10mI-10pI
41963;10kI-10mI-10pI
41964;10kI-10mI-10pI
41965;10kI-10mI-10pI
41966;10kI-10mI-10pI
41967;10kI-10mI-10pI
41968;10kI-10mI-10pI
41969;10kI-10pI
42045;10cI-10dI-10tI
42046;10cI-10dI-10tI
42047;10cI-10dI-10tI
42048;10cI-10dI-10tI
42049;10cI-10dI-10tI
42050;10cI-10dI-10tI
42051;10cI-10dI-10tI
42052;10cI-10dI-10tI
42053;10cI-10dI-10tI
42054;10cI-10dI-10tI
42055;10cI-10dI-10tI
42056;10cI-10dI-10tI
42057;10cI-10dI-10tI
42077;10bI-10nI-10oI-10pI-10tI
42082;10lI-10mI
42127;10tI
42128;10tI
42129;10tI
42130;10tI
42131;10tI
42132;10tI
42154;11qI-16kI-16vI
42155;11qI-16kI-16vI
42156;11qI-16kI-16vI
42157;11qI-16kI
42158;11qI-16kI
42159;11qI
42160;11qI
