iLat;iLon;stops;services;route_segments;puntos
71;31;PJ1017/PJ1789/PJ260/PJ313/PJ735/PJ736/PJ738/PJ968;502I/502R/502cI/502cR/511I/511R/513I/513R/J05I/J13I/J13R/J13cI/J13cR/J15cI/J15cR;2-3/59-60/3-4/23-24/2/53/0/51/9-10-11-41-42-43/23-24/4-5/18-19/4-5/2/13;143/865
71;32;PJ261/PJ262/PJ312;502I/502R/502cI/502cR/J05I/J13I/J13R/J13cI/J13cR;3/59/4/23/11-41/23/5/18/5;190/834/1268
71;33;PJ263/PJ310/PJ311;502I/502R/502cI/502cR/J05I/J13I/J13R/J13cI/J13cR;3-4/58-59/4-5/22-23/11-12-40-41/22-23/5-6/17-18/5-6;827
71;34;PJ1694/PJ264/PJ265/PJ309/PJ60/PJ61/PJ92/PJ93;110I/110R/110cI/110cR/414eI/414eR/415eI/415eR/502I/502R/502cI/502cR/J05I/J13I/J13R/J13cI/J13cR;22/25/9/8/5/78/5/56/4-5-6/56-57-58/5-6-7/20-21-22/12-13-14-38-39-40/20-21-22/6-7-8/15-16-17/6-7-8;843/864/1469
71;35;PJ266/PJ307/PJ308;502I/502R/502cI/502cR/J05I/J13I/J13R/J13cI/J13cR;6-7/55-56/7-8/19-20/14-15-37-38/19-20/8-9/14-15/8-9;891
71;36;PJ267/PJ268/PJ305/PJ306/PJ964;502I/502R/502cI/502cR/J05I/J13I/J13R/J13cI/J13cR;7/55/8/19/15-37/18-19/9-10/13-14/9-10;838/1090
71;37;;502I/502R/502cI/502cR/J05I;7/55/8/19/15-37;192/842
71;38;;;;845
71;40;PJ569/PJ607;J01I/J01R/J01cR;25/23/3;844
71;41;PJ570/PJ606;J01I/J01R/J01cR;25-26/22-23/2-3;1371
71;42;PJ447/PJ463;505I/505R/513I/513R/J01I;14-15-16/43-44-45/8-9-10/41-42-43/28-29;808
71;43;PJ448/PJ449/PJ461/PJ462;505I/505R/513I/513R;16-17/42-43/10-11/40-41;
71;44;PJ29/PJ4;101I/101R/107I/107R/505I/505R/513I/513R;21-22/27-28/35-36/32-33/17/42/11/40;
71;45;PJ580;B28I/J01I/J16I;20/38/25;1304
71;46;PJ581/PJ593/PJ594;B28I/J01I/J01R/J08I/J08R/J16I;20-40-41/38/10-11/35-36-37/0/25-50-51;1566/2087
71;47;;105I/105R/109I/109R/120I/120R/313eI/313eR/408I/408R/408eI/410I/410R/410eI/414eI/414eR/415eI/415eR/417eI/417eR/546eR;28-30/29-30/28-29-30/39/19-20-21/26/24/7-8/20-21/15-16/17-18/20/19-20/18-19/19-20/62-63/20-21/40-41/32-33/39-40-45-46-47/42-43-48-49-50;
71;48;PB1389;105I/105R/109I/109R/120I/120R/408I/408R/408eI/410I/410R/410eI/414eI/414eR/415eI/415eR/417eI/417eR/546eR/B20I/B20R/B29I;28-29-30/29-30/29-30/38-39/20-21/25-26/21-22/14-15/18-19/20-21-22-23/17-18-19/19-20-21/20-21/61-62/21-22-23/39-40/33-34/37-38-39-46-47/40-41-42-49-50/28/11/21;
71;49;PB1390/PB1393;408I/408R/408eI/410I/410R/410eI/414eI/414eR/415eI/415eR/417eI/417eR/546eR/B20I/B20R/B29I;22/14/19/23/17/21/21/61/23/39/34/37/40/28-29/11/21-22;1291
71;50;PB1391/PB1392;303I/307I/314I/B20I/B20R/B26I/B29I;28/24/31/29/11/15/22;
71;51;PB377/PB395/PB427/PB433;301I/301R/303I/303R/303eI/303eR/307I/307eI/307eR/312eI/314I/314eI/314eR/315eI/315eR/316eI/316eR/B03I/B03R/B20I/B20R/B24I/B24R/B26I/B26R/B29I/B29R/B30NI/B30NR;4/21/28-29-30/15-16-17/21-22/7-8-9/24-25-26-58-59-60/20-21-22/14-15-16/25-26-27/31-32-33-64-65-66/25-26/14-15-16/19-20/14-15-16/19-20-21/10-11-12/30/4/29/9-10-11/21/5/15-16-17/11-12-13/22/11-12-13/24/8;267
71;52;PB378/PB394;301I/301R/B03I/B03R/B24I/B24R/B30NI/B30NR;4-5/20-21/30-31/3-4/21-22/4-5/24-25/7-8;1631
71;53;;301I/301R/B03I/B03R/B24I/B24R/B30NI/B30NR;5/20/31/3/22/4/25/7;2050
71;54;;214I/214R/B04I/B04R/B04vI/B04vR/B10I/B10R/B17I;30/18/19/7/18/3/25/3/13;624
71;55;PB860/PB899/PB900/PB902;214I/214R/B04I/B04R/B04vI/B04vR/B10I/B10R/B17I;30/18-19/19-20/7/18-19/3/25/3/13-14;1433/1766
71;56;PB206/PB901;201I/201eI/202cI/214R/223I/230I/264NI/308I/B04vI/B14I/B17I/B23I/B25I/B27I;17-18/19-20/19-20/19-20/40-41/14-15/29-30/37-38/19/23-24/14/6-7/17-18/15-16;1432/2023
71;57;PB1324/PB758;201I/201R/201eI/201eR/202cI/202cR/214R/223I/223R/230I/230R/264NI/264NR/308I/308R/B04vI/B14I/B14R/B17I/B17R/B23I/B23R/B25I/B25R/B27I/B27R;18/26-27/20/38-39/20/5-6/20/41/18-19/15/23-24/30/30-31/38/9-10/19-20/24/4-5/14-15/9-10/7/6-7/18/3-4/16/14-15;
71;58;PB759/PB760;201R/201eR/202cR/223R/230R/264NR/308R/B02NR/B02R/B04vI/B14R/B17I/B17R/B23R/B25I/B25R/B27R;24-25-26/36-37-38/3-4-5/16-17-18/21-22-23/28-29-30/7-8-9/13-14-15/4-5-6/20/2-3-4/15/9/4-5-6/18-19/1-2-3/12-13-14;
71;59;PB1323;B02NR/B02R/B04vI/B17I/B17R/B25I;15-16-17/6-7-8/20-21-22/15-16-17/7-8-9/19-20-21;
71;60;PB1635/PB312/PB313/PB320/PB321/PB761/PB762;203I/203R/208I/208R/B02I/B02NI/B02NR/B02R/B04vI/B17I/B17R/B25I/B31NI/B31NR;2-3/23-24/2-3/5-6/28-29/26-27/17-18-19-20-21/8-9-10-11-12/22-23-24-25/17-18/6-7/21-22-23-24/3-4/36-37-38;
71;61;PB151/PB168;116I/116R/B15I/B15R;28-29/11-12/10-11/8-9;
71;67;PC341;117I/117cI/409R/411R/429cI/502R/546eR;38/36/26/28/48/29/20;1494
71;68;PC1225/PC319/PC340;117I/117cI/409I/409R/411I/411R/414eI/414eR/415eI/415eR/417eI/417eR/429cI/502I/502R/502cI/546eI/546eR;38/36/21/26/4-5/28/42/40-41/43/19-20/54/17-18/48/32/29/35-36-37/62/20;660
71;69;PC320;409I/411I/414eI/414eR/415eI/415eR/417eI/417eR/429I/430I/502I/546eI/C10eR;21-22/5-6/42-43-44/39-40/43-44-45/17-18-19/54-55-56/15-16-17/60-61-62/42-43-44/32-33/62-63/60-61-62;1938
71;70;PC1125/PC1216/PC1220/PC155/PC187/PC207/PC270;117R/117cI/401I/401R/405I/405R/405cI/405cR/406I/406R/407I/407R/412I/412R/418I/418R/421I/421R/426I/426R/429I/429R/429cI/429cR/430I/430R/432NI/432NR/503I/503R/541NI/541NR/C06I/C10eI/C10eR;20-23-24/43-46-47/40/23-24-25-26/35-37-38-39-40-41/24/9-11-12-13-14-15/10/32/24-25-26/36/17-18-19/24/21-22-23/35/31-32-33/43/22-23-24-25/32/31-32-33/62-63-64-65/27-28/54/2-3/44-45-46-47/32-33/44/21-22-23/44/15-16-17/48/15-16-17/18-19-20-21/0-3-4/62-63-64-65;2033
71;71;93/PC1016/PC1107/PC186/PC509/PC738;117R/117cI/401I/401R/405I/405cI/406I/406R/407I/407R/412I/412R/418I/418R/421I/421R/426I/426R/429I/429R/429cI/429cR/430I/430R/432NI/432NR/503I/503R/541NI/541NR/C06I/C06R/C10eI;20-21-22-23/43-44-45-46/40-41/21-22-23/35-36-37/9-10-11/32-33/22-23-24/36-37/15-16-17/24-25/19-20-21/35-36/29-30-31/43-44/20-21-22/32-33/29-30-31/65-66/24-25-26-27/54-55/0-1-2/47/29-30-31-32/44-45/19-20-21/44-45/13-14-15/48-49/13-14-15/16-17-18-21-22/0/0-1-2-3;5/6/1817/1906
71;72;32/PC156/PC185;401I/401R/406I/406R/407I/407R/421I/421R/426I/426R/430I/430R;41-42/20-21/33-34/21-22/37-38/14-15/44-45/19-20/33-34/28-29/47-48/28-29;3/856/1171
71;73;PC157;401I/401R/406I/406R/407I/407R/421I/421R/426I/426R/430I/430R;42/20/34/21/38/14/45/19/34/28/48/28;
71;75;;112NR/219eR/425I/712R/C01R;22/37/51/35/63;
71;76;PC56/PC75;112NI/112NR/219eI/219eR/420eI/420eR/425I/425R/712I/712R/C01I/C01R;29-30/22-23/30/37/0/21-22/51/22-23/57/35/5-6/63;
71;77;PC535;;;
71;78;PC536;503I/503R/517I/517R/541NI/541NR/C04I/C04R/C06I/C06R;51/10/39/28/55/10/13/10/13/6;
71;79;PC517/PC552;503I/503R/517I/517R/541NI/541NR/C04I/C04R/C06I/C06R;51/10/39/28/55/10/13/10/13/6;558
71;80;PC107/PC518/PC519/PC551;216R/503I/503R/517I/517R/541NI/541NR/C04I/C04R/C06I/C06R/C07I;3/51/10/39/28/55/10/13/10/13/6/24;525
71;81;PC550/PC93;216I/216R/503I/503R/517I/517R/541NI/541NR/C04I/C04R/C06I/C06R/C07I/C07R;37-38/3-4/51-52/9-10/39-40/27-28/55-56/9-10/12-13/10-11/12-13/6-7/24-25/6-7;
71;82;PC520/PC521/PC548/PC549;503I/503R/517I/517R/541NI/541NR/C04I/C04R/C06I/C06R;52/9/40/27/56/9/12/11/12/7;
71;83;PC522;225I/503I/503R/517I/517R/541NI/541NR/C04I/C04R/C05I/C06I/C06R/D11R;19-20/52/8-9/40/26-27/56/8-9/11-12/11/29-30/11-12/7/17-18;2138
71;84;PC1034/PC1038/PC1109/PC1124/PC547;225I/225R/401I/401R/503I/503R/517I/517R/541NI/541NR/C04I/C04R/C05I/C05R/C06I/C06R/D11I/D11R;15-16-17-18-19-20-21/52-53/51-52-53/10-11-12/52-53/5-6-7-8/40-41/22-23-24-25-26/56-57/5-6-7-8/8-9-10-11/11-12/28-29-30-31/5-6-7-8-9/8-9-10-11/7-8/24-25-26/14-15-16-17-18-19;
71;85;PC523/PC524/PC545/PC546;225I/225R/503I/503R/541NI/541NR/C04I/C04R/C06I/C06R/D11I/D11R;15/53/53/5/57/5/8/12/8/8/26/14;
71;86;PC525/PC526/PC544;225I/225R/503I/503R/541NI/541NR/C04I/C04R/C06I/C06R/D11I/D11R;15/53/53/5/57/5/8/12/8/8/26/14;
71;87;PC527/PC528/PC543/PC677;225I/225R/503I/503R/541NI/541NR/C03I/C03R/C03cI/C03cR/C04I/C04R/C06I/C06R/C09I/C09R/C16I/C16R/D11I/D11R;14-15/53-54/53-54/5/57-58/5/35/3-4/16/3-4/8/12-13/8/8-9/46/3/4/47/26-27/13-14;
71;88;PC676;503I/503R/541NI/541NR/C03I/C03R/C03cI/C03cR/C04I/C04R/C06I/C06R/C09I/C09R/C16I/C16R;54/5/58/5/35-36/2-3/16-17/2-3/8/13/8/9/46-47/2-3/3-4/47-48;1567
71;89;PC306/PC310/PC478/PC479/PC480;401I/401R/407I/407R/503I/503R/504I/504R/541NI/541NR/C04I/C04R/C06I/C06R/C09I/C09R;58-59-61-62/1-2-4-5/49-50/1-2/55-56-57/1-2/55-56-58-59/1-2-4-5/59-60-61/1-2/4-5/14-15-16/4-5/10-11-12/40-41/9-10;547/550
71;90;PC1059/PC307/PC308/PC477;401I/401R/407I/407R/503I/503R/504I/504R/541NI/541NR/C04I/C04R/C06I/C06R/C09I/C09R;62-63/0-1/50-51/0-1/57-58/0-1/59-60/0-1/61-62/0-1/3-4/16-17/3-4/12-13/39-40/10-11;
72;6;;J07I/J07eI;82/31;
72;7;;J07I/J07eI;82/31;
72;23;;428I/428R/428eI/428eR/J07I/J07cI/J07eI;21-22-23-24/59-60-61/21/37/44-45-46/24-25-26/65;
72;24;;428R/J07I/J07cI;57-58-59/42-43-44/22-23-24;
72;27;;502I/502R/502cI/502cR;0/62-63/0/26-27;840
72;28;PJ1942/PJ1943/PJ256/PJ316/PJ317/PJ708/PJ709/PJ710;502I/502R/502cI/502cR/505I/505R/511I/511R/J03I/J04I/J04R/J05I/J13R/J13cR/J15cI/J15cR/J20I;0-1/62/0-1/26/4-5/53-54/0-1/55-56/0-1/22-23-24/0-1/0-1/1-2/1-2/0-1/15-16/0-1;
72;29;PJ257/PJ258/PJ435;502I/502R/502cI/502cR/505I/505R/511I/511R/J03I/J05I/J13I/J13R/J13cI/J13cR/J15cI/J15cR/J16I/J20I;1/61-62/1-2/25-26/2-3-4-5/52-53-54-55-56/1/54-55/0-1-2-36-37/0-1-2-3-49-50-51/25-26/0-1-2-3/20-21/0-1-2-3/1/14-15/0-1-62-63/0-1-2-3-28-29-30-32-33;272
72;30;PJ259/PJ315;502I/502R/502cI/502cR/505I/505R/511I/511R/J03I/J05I/J13I/J13R/J13cI/J13cR/J15cI/J15cR/J16I/J20I;1/61/2/25/5/52/1/54/2-36/0-51-52-53-54/25-26-27-28-29/0-3/20-21-22-23-24/0-3/1/14/1-62/30-31-32;
72;31;PJ1556/PJ314/PJ436/PJ474;502I/502R/505I/505R/511I/511R/513I/513R/J15cI/J15cR/J16I;1-2/60-61/5-6-7/52/1-2/53-54/0-1/50-51/1-2/13-14/1-2-3-62;852
72;32;PJ437/PJ473;505I/505R/513I/513R/J16I;7/52/1/50/3-62;
72;33;PJ1665/PJ35/PJ95;110I/110R/110cI/110cR/414eI/414eR/415eI/415eR/505I/505R/513I/513R/J16I;20-21/26-27/7-8/9-10/6-7/76-77/6-7/54-55/7/52/1/50/3-62;854/1240/1259
72;34;PJ438/PJ472/PJ59/PJ94;110I/110R/110cI/110cR/414eI/414eR/415eI/415eR/505I/505R/513I/513R/J16I;21-22/25-26/8-9/8-9/5-6/77-78/5-6/55-56/7-8/51-52/1-2/49-50/3-4-61-62;849/2206
72;35;PJ1687/PJ1688/PJ439/PJ471;505I/505R/513I/513R/J16I;8/51/2/49/4-61;853
72;36;PJ441/PJ470;505I/505R/513I/513R/J16I;8/51/2/49/4-61;
72;37;PJ1666/PJ1667/PJ442/PJ468;505I/505R/513I/513R/J16I;8/51/2/49/4-61;
72;38;PJ443;505I/505R/513I/513R/J16I;8-9-10/49-50-51/2-3-4/47-48-49/4-5-6-59-60-61;
72;39;PJ467;505I/505R/513I/513R/J16I;10/49/4/47/6-59;851/1356
72;40;PJ445/PJ464/PJ465;505I/505R/513I/513R/J16I;11-12/47-48/5-6/45-46/56-57-58;
72;41;PJ1009/PJ1747/PJ446/PJ571/PJ603/PJ604/PJ605;505I/505R/513I/513R/J01I/J01R/J01cR/J16I;12-13-14/45-46-47/6-7-8/43-44-45/26-27-28/19-20-21-22/0-1-2/12-13-56;1403
72;42;PJ572/PJ573/PJ600/PJ601/PJ602;505I/505R/513I/513R/J01I/J01R/J16I;14/45/8/43/28-29/16-17-18-19/55;2195
72;43;PJ599;101I/101R/107I/107R/J01R/J16I;21/28/35/33/16/55;1528
72;44;PJ1751/PJ3/PJ30/PJ598;101I/101R/107I/107R/J01R/J16I;21/28/35/33/15-16/54-55;
72;45;PJ1730/PJ596/PJ597;B09I/B09R/B28I/J01I/J01R/J08I/J08R/J16I;38-41-42/0-1/16-19-20-42-43/34-37-38/13-14-15/38-39-41-42/0/21-24-25-52-53-54;
72;46;PJ1739/PJ536/PJ595;408I/408R/408eI/410I/410eI/414eI/414eR/415eI/415eR/B09I/B28I/J01I/J01R/J08I/J08R/J16I;19-20/17/16-17/19-20/17-18/18-19/64/19-20/42/38-39-40-41/16-17-18-19-41-42/34-35-36-37/11-12-13/37-38/0/21-22-23-24-51-52;
72;47;PB1513/PB75/PB76;105I/105R/109I/109R/120I/120R/313eI/313eR/408I/408R/408eI/410I/410R/410eI/414eI/414eR/415eI/415eR/417eR/546eR/B20I/B20R/B29I;27-28/30-31/27-28/39-40/18-19/26-27/23-24/8-9/20/16-17/17/20/20-21-22/18/19/63-64/20/41-42/40-41-42-43-44-45/43-44-45-46-47-48/26-27-28/11-12-13-14/19-20-21;
72;48;PB1394;B20I/B20R/B29I;28/11/21;
72;50;PB425/PB426/PB809/PB810;303I/303R/303eI/303eR/307I/307eI/307eR/312eI/314I/314eI/314eR/315eI/315eR/316eI/316eR/B03I/B03R/B24I/B24R/B26I/B26R/B29R/B30NI/B30NR;28/17/21/9/24-60/20/16/25/31-66/25/16/19/16/19/12/28/6/19/7-8/15/13/14/22/10;507/2009
72;51;PB1318/PB1332/PB376/PB396/PB434/PB435;301I/301R/303R/303eI/303eR/307I/307eI/307eR/312eI/314I/314eI/314eR/315eI/315eR/316eI/316eR/B03I/B03R/B17I/B17R/B24I/B24R/B26R/B29R/B30NI/B30NR;1-2-3-4/21-22-23/17/21/9/60/20/16/25/66/25/16/19/16/19/12/28-29-30/4-5-6/10-11/15-16/19-20-21/5-6-7/13/13-14/22-23-24/8-9-10;603
72;52;PB1331/PB397/PB398;301R/B17I/B17R;23-24/11/15;282/604
72;53;PB1319/PB1320/PB1329/PB1330;B17I/B17R;11-12/14-15;1261
72;54;PB1321/PB1328/PB858/PB859/PB872/PB873;214I/214R/B04I/B04R/B04vI/B04vR/B10I/B10R/B17I/B17R;30-31/18/18-19/7-8/18/3-4/24-25/3-4/12-13/14;606/1763
72;55;PB1327;B17R;13-14;1796
72;56;PB1326/PB1646/PB205/PB265;201I/201eI/202cI/223I/230I/264NI/308I/B14I/B17R/B23I/B25I/B27I;17/19/19/40/14/29/37/23/12-13/6/17/15;600/1727
72;57;;201R/201eR/202cR/223R/230R/264NR/308R/B14R/B17R/B23R/B25R/B27R;27-28-29/39-40-41/6-7-8/19-20-21/24-25-26/31-32-33/10-11-12/5-6-7/10-11-12/7-8-9/4-5-6/15-16-17;
72;60;14/PB311/PB322/PB755/PB763;203I/203R/208I/208R/B02I/B02NI/B02NR/B02R/B17I/B17R/B31NI/B31NR;2/24/2/6/27-28/25-26/21-22/12-13/18-19-20-21-22/5-6/4/36;57
72;61;PB1298/PB149/PB150/PB169/PB170/PB754/PB764;116I/116R/B02I/B02NI/B02NR/B02R/B15I/B15R/B17I/B17R;26-27-28/12-13/25-26-27/23-24-25/22-23/13-14/8-9-10/9-10-11/22/4-5;
72;62;;B15I/B15R/B17I/B17R;8/11/22/4;505
72;67;;117I/117R/117cI/429I/429R/429cI/429cR/430I/430R;35/28/33-51/58/33/45/7/40/38;
72;68;PC1145/PC339;117I/117R/117cI/409R/411R/429I/429R/429cI/429cR/430I/430R/502R/546eR/C10eR;35-36-37-38/27-28/33-34-35-36-50-51/26/28/58-59-60/31-32-33/45-46-47-48/6-7/40-41-42/36-37-38/29/20/59-60;
72;69;PC338;117R/117cI/409I/409R/411I/411R/414eI/414eR/415eI/415eR/417eI/417eR/429I/429R/429cR/430I/430R/502I/502R/546eI/546eR/C10eI/C10eR;25-26-27/48-49-50/22-23/26/6-7/28/44-45/38-39/45-46/16-17/56-57/14-15/60-61-62/29-30-31/4-5-6/42-43-44/34-35-36/33-34/29/63-64/20/5-6/59-60-61-62;
72;70;PC1227/PC208/PC209/PC268/PC269;117R/117cI/405I/405R/405cI/405cR/429R/429cR/430R/C10eI;24-25/47-48/41-42/23-24/15-16/9-10/28-29/3-4/33-34/4-5;1228/1950
72;73;PC1106;401I/401R/406I/406R/407I/407R/421I/421R/426I/426R/430I/430R;42/20/34/21/38/14/45/19/34/28/48/28;
72;74;3/PC158/PC184;401I/401R/406I/406R/407I/407R/421I/421R/426I/426R/430I/430R;42/20/34/21/38/14/45/19/34/28/48/28;20
72;75;PC1090/PC114/PC159/PC183/PC57/PC74/PC876/PC906;112NI/112NR/219eI/219eR/401I/401R/406I/406R/406cI/406cR/407I/407R/415eR/420eI/420eR/421I/421R/425I/425R/426I/426R/430I/430R/712I/712R/C01R/C11I/C11R/C15I/C15R/C18I/C18R/C20I/C21NR/C22I/C22R;30/22/31/37/42-43/19-20/34-35/20-21/0-1-2-3/22-23-24-25-26-27/38-39/13-14/3-4/0/22-23-25-26-27-28-29/45-46/18-19/50-51/23/34-35/27-28/48-49/27-28/57-58/34-35/59-60-61-62-63/0-1-2-3-5-6/14-15/0-1-2-3-5-6/15-16/0-1-2-3-5-6/31-32/0-1-2-3-5-6-19-20/0-1-2-3-4-5-6-7-8/0-1-2-3-5-6/28-29;22/2063
72;76;27/PC160/PC182/PC585/PC586/PC617/PC926;112NI/219eI/401I/401R/406I/406R/406cI/406cR/407I/407R/415eR/420eI/420eR/421I/421R/425R/426I/426R/430I/430R/712I/C01I/C01R/C01cI/C01cR/C02I/C02R/C11I/C14I/C14R/C15I/C18I/C20I/C21NI/C21NR/C22I;30/30-31/43/19/35/20/3/22/39/13/1-2-3/0/22-23-24-25/46/18/23/35/27/49/27/57/6-7-8-9/59/0/30-31/21-22/0/3-4-5/0-1-2/53-54/3-4-5/3-4-5/3-4-5/77-78/0-8/3-4-5;520
72;79;PC537;;;
72;80;PC106/PC538/PC94/PC95;216I/216R/C07I/C07R;38/3/24/7;
72;81;PC539;216I/C07R;38/7;
72;82;PC540;;;236
72;84;PC124/PC133/PC134;401I/401R/C05I/C05R;50-51/12/27-28/9;
72;87;PC542/PC663/PC664/PC678;225I/225R/C03I/C03R/C03cI/C03cR/C09I/C09R/C16I/C16R/D11I/D11R;14/54-55/33-34-35/4-5/14-15-16/4-5/46/3-4/4-5/45-46-47/27-28/13;
72;88;PC1030/PC1143/PC304/PC311/PC529;407I/407R/503I/503R/541NI/541NR/C04I/C04R/C06I/C06R/C09I/C09R;47/4/54/4-5/58/4-5/7-8/13/7-8/9/44/7;141/1301
72;89;PC305/PC541;401I/401R/407I/407R/503I/503R/504I/504R/541NI/541NR/C04I/C04R/C06I/C06R/C09I/C09R;59-60-61/2-3-4/47-48-49/2-3-4/54-55/2-3-4/56-57-58/2-3-4/58-59/2-3-4/5-6-7/13-14/5-6-7/9-10/41-42-43-44/7-8-9;
72;90;PC1115/PC825/PC826;C09I/C09R;37-38-39/11-12-13;
72;91;;C09I/C09R;35-36-37/13-14-15;
73;6;PJ1592/PJ1593/PJ1787/PJ1788;J07I/J07eI;82/31;
73;23;PB481/PJ102;428I/428R/428eI/428eR/J07I/J07cI/J07eI;21/61/21/37/46/26/65;
73;33;PB100/PB1826/PB1828/PB51;110I/110R/110cI/110cR/414eI/414eR/415eI/415eR/B03I/B03R;19-20/27-28/6-7/10-11/7-8/75-76/7-8/53-54/8-9-10-11/24-25-26;644
73;34;PB1825/PB1827;414eI/414eR/415eI/415eR/B03I/B03R;8/74-75/8/52-53/11-12/23-24;638
73;35;PB667/PB828;408I/408R/410I/410R/414eI/414eR/415eI/415eR/B03I/B03R;0/34-35/0/39-40/8/74/8/52/12/23;617/1439
73;36;PB1734/PB666/PB793/PB794/PB826/PB827;408R/410R/414eI/414eR/415eI/415eR/B03I/B03R;33-34/38-39/8-9/73-74/8-9/51-52/12-13/22-23;615
73;37;PB665/PB795/PB825;408R/410R/414eI/414eR/415eI/415eR/B03I/B03R;33/38/9-10/72-73/9-10/50-51/13/22;1407
73;38;PB1523/PB664/PB824;408R/410R/414eI/414eR/415eI/415eR/B03I/B03R;32-33/37-38/10-11-12/70-71-72/10-11-12/48-49-50/13-14-15/20-21-22;634
73;39;PB1653/PB1654/PB1657/PJ444/PJ466;408eI/410eI/414eI/414eR/415eI/415eR/505I/505R/513I/513R/B03I/B03R/J16I;9-10/9-10/12/70/12/48/10-11/48-49/4-5/46-47/15-16/18-19-20/6-7-8-58-59;
73;40;PJ998/PJ999;408eI/410eI/414eI/414eR/415eI/415eR/505I/505R/513I/513R/J16I;10-11/10-11/12-13/69-70/12-13/47-48/11/48/5/46/8-9-10-11-12-58;829
73;41;PJ1000/PJ1008;408eI/410eI/414eI/415eI/J16I;11/11/13/13/12-13-14-15-55-56;819
73;42;PJ1002/PJ1007/PJ574;J01I/J16I;29-30/15-16-17-55;
73;43;PJ1/PJ1880/PJ2/PJ31/PJ32/PJ576;101I/101R/107I/107R/J01I/J16I;21/28/35/33/30-31-32-33/17-18-19-20;820
73;44;PJ577/PJ578;B09I/B09R/B28I/J01I/J16I;36-37/2/14-15-44/33/20;
73;45;PJ1753/PJ1932/PJ535/PJ579;408I/408R/408eI/410I/410eI/414eI/414eR/415eI/415eR/B09I/B09R/B28I/J01I/J08I/J16I;19/17/16/19/17/18/64/19/42-43/37-38/1-2/15-16-43-44/33-34/39-40-41/20-21;
73;46;;408I/408R/408eI/410I/410eI/414eI/414eR/415eI/415eR;19/17/16/19/17/18/64/19/42;
73;47;PB73/PB74/PB77/PB78/PB805;105I/105R/109I/109R/120I/120R/313eI/313eR/410R/B03I/B03R/B20I/B20R/B24I/B24R/B29I/B29R/B30NI/B30NR;26-27/31-32/26-27/40-41/17-18/27-28/22-23/9-10/22-23/28/6/25-26/14-15/19/8/18-19/14/22/10;
73;48;PB806/PB812/PB813;B03I/B03R/B24I/B24R/B29R/B30NI/B30NR;28/6/19/8/14/22/10;
73;49;PB807/PB808/PB811;B03I/B03R/B24I/B24R/B29R/B30NI/B30NR;28/6/19/8/14/22/10;1248
73;50;PB424;303I/303R/303eI/303eR/307I/307eI/307eR/312eI/314I/314eI/314eR/315eI/315eR/316eI/316eR/B03I/B03R/B24I/B24R/B26I/B26R/B29R/B30NI/B30NR;28/17/21/9/24-60/20/16/25/31-66/25/16/19/16/19/12/28/6/19/8/15/13/14/22/10;
73;51;PB1317/PB1333/PB375;301I/B17I/B17R;0-1/10/16;
73;52;;301I/301R;0/24-25;
73;53;;;;610
73;54;PB857/PB874;214I/214R/B04I/B04R/B04vI/B04vR/B10I/B10R;31/17-18/17-18/8/17-18/4/23-24/4-5;
73;55;PB1476/PB1477/PB1478/PB1647;264NI/B14I/B23I/B23R;28/22/5/11-12-13;
73;56;PB264;201I/201eI/202cI/223I/230I/264NI/308I/B14I/B23I/B23R/B25I/B27I;17/19/19/40/14/28-29/37/22-23/5-6/11-12-13/17/15;129/279/605
73;57;;201R/201eR/202cR/223R/230R/264NR/308R/B14R/B23R/B25R/B27R;29/41/8/21/26/33/12/7/9/6/17;632
73;60;PB310/PB323;203I/203R/208I/208R/B31NI/B31NR;2/24/2/6/4/36;
73;61;;116I/116R/B02I/B02NI/B02NR/B02R;26/13/25/23/23/14;
73;62;PB1297/PB1302/PB148/PB171;116I/116R/B02I/B02NI/B02NR/B02R/B15I/B15R/B17I/B17R;26/13/24-25/22-23/23/14/7-8/11-12/22-23/3-4;1608
73;63;PB1292/PB1295/PB1296/PB1303/PB1304/PB1307;B15I/B15R/B17I/B17R;3-5-6-7/12-13-14-16/23-24-25/1-2-3;
73;64;PB1293/PB1294/PB1305/PB1306;B15I/B15R/B17I/B17R;3-4-5/14-15-16/25-26-27-28/0-1;626
73;67;;117I/117R/117cI/429I/429R/429cI/429cR/430I/430R;34-35/28-29-30/32-33-51-52-53/56-57-58/33-34/43-44-45/7-8/38-39-40/38-39;
73;69;;409I/409R/411I/411R/414eI/414eR/415eI/415eR/417eI/417eR/502I/502R/546eI/546eR/C10eI/C10eR;23-24-25/22-23-24-25-26/7-8-9/24-25-26-27-28/45-46-47/36-37-38/46-47-48/14-15-16/57-58-59/12-13-14/34-35-36/25-26-27-28-29/64-65-66/16-17-18-19-20/6/56-57-58-59;
73;70;;405I/405R/405cI/405cR/409I/409R/411I/411R/414eI/414eR/415eI/415eR/417eI/417eR/502I/502R/546eI/546eR/C10eI/C10eR;42/23/16/9/23-24-25-26/22/7-8-9-10/24/45-46-47-48/35-36/46-47-48-49/13-14/57-58-59-60/11-12/34-35-36-37/25/64-65-66-67/16/6-7-8/56;
73;71;PC210/PC267;405I/405R/405cI/405cR;42-43/22-23/16-17/8-9;
