stop_code;stop_name;stop_lat;stop_lon
PI1530;PI1530-A. Silva Carvallo Esq. / Av. El Conquistador;-33.53078979;-70.79786518
PI1531;PI1531-A. Silva Carvallo Esq. / Avenida 4 Poniente;-33.53187919;-70.79363444
PI1532;PI1532-Primo De Rivera Esq. / Avenida Lumen;-33.49281923;-70.73563354
PI1533;PI1533-Primo De Rivera Esq. / Isabel De Castilla;-33.49295727;-70.7328594
PI1534;PI1534-Primo De Rivera Esq. / Domingo Colón;-33.49311851;-70.73229216
PI1535;PI1535-Segunda Transversal Esq. / Isabel Riquelme ;-33.48686422;-70.7416385
PI1536;PI1536-Segunda Transversal Esq. / La Bandera;-33.48868438;-70.74238528
PI1537;PI1537-Segunda Transversal Esq. / Alaska;-33.49059233;-70.74266028
PI1538;PI1538-Santa Rosa Esq. / Lugo;-33.48105991;-70.73947759
PI1539;PI1539-Santa Rosa Esq. / Isabel Riquelme;-33.48281142;-70.73804899
PI154;PI154-Avenida El Olimpo Esq. / Avenida Grecia;-33.51266116;-70.77555001
PI1540;PI1540-Santa Rosa Esq. / Lugo;-33.48125256;-70.73924468
PI1541;PI1541-Parada 3 / Paradero 7   Pajaritos;-33.46736695;-70.7307143
PI1542;PI1542-Emiliano Llona Esq. / Cam. A Rinconada;-33.51001738;-70.76366506
PI1543;PI1543-Parada  / Abisinia   Altura Del 1500;-33.54716784;-70.7613718
PI1544;PI1544-Abisinia Esq. / Israel;-33.54625583;-70.76335646
PI1545;PI1545-Parada  / Abisinia   Altura Del 1500;-33.54725769;-70.76139517
PI1546;PI1546-Avenida 4 Poniente Esq. / El Labrador;-33.54871828;-70.76711137
PI1547;PI1547-Judea Esq. / Altura Del 1500;-33.54547789;-70.76035747
PI1548;PI1548-Judea Esq. / Altura Del 1500;-33.54552082;-70.76050912
PI1549;PI1549-Los Inquilinos Esq. / Hernán Días Arrieta;-33.55062309;-70.79641276
PI155;PI155-Avenida El Olimpo Esq. / San José;-33.51573707;-70.77549443
PI1550;PI1550-San René Esq. / San Rigoberto;-33.5503043;-70.79414444
PI1551;PI1551-Avenida 4 Poniente Esq. / Ignacio García S.;-33.52754187;-70.79174672
PI1552;PI1552-Avenida El Rosal Esq. / Los Jardines De Maipú ;-33.48451964;-70.76647343
PI1553;PI1553-Avenida El Rosal Esq. / Río Ibáñez;-33.4815328;-70.76217269
PI1554;PI1554-Avenida El Rosal Esq. / Camino La Farfana;-33.48964239;-70.77463869
PI1555;PI1555-Avenida El Rosal Esq. / Las Nalcas;-33.48189037;-70.76176022
PI1556;PI1556-René Olivares Esq. / Los Inquilinos;-33.54934419;-70.79816333
PI1557;PI1557-Avenida 3 Poniente Esq. / Carlos Reyes C.;-33.53524886;-70.77129526
PI1558;PI1558-Avenida 3 Poniente Esq. / Jorge Garay P.;-33.53365794;-70.77218887
PI1559;PI1559-Avenida 3 Poniente Esq. / Av. Alfredo Silva;-33.53147199;-70.77433012
PI156;PI156-Avenida El Olimpo Esq. / Avenida Portales;-33.51788379;-70.77546294
PI1560;PI1560-Avenida 3 Poniente Esq. / Carlos Reyes C.;-33.53509321;-70.77082905
PI1561;PI1561-Quilín Esq. / Bagdad;-33.54853878;-70.76135655
PI1562;PI1562-Quilín Esq. / Psje. Portezuelo;-33.55014713;-70.76240159
PI1563;PI1563-Quilín Esq. / Egipto;-33.55003254;-70.76221617
PI1564;PI1564-Quilín Esq. / Zapallar;-33.54797756;-70.76087128
PI1565;PI1565-Avenida 4 Poniente Esq. / Israel;-33.54924844;-70.76598054
PI1566;PI1566-Avenida 4 Poniente Esq. / Rodas;-33.54630589;-70.7724794
PI1567;PI1567-Avenida 4 Poniente Esq. / Constantinopla;-33.54787506;-70.76932356
PI1568;PI1568-Avenida 4 Poniente Esq. / Lautaro;-33.54929807;-70.76629388
PI1569;PI1569-Avenida 4 Poniente Esq. / Cristo Redentor;-33.55063788;-70.76340242
PI157;PI157-Avenida El Olimpo Esq. / Avenida Sur;-33.52123031;-70.77540213
PI1570;PI1570-Camino A Rinconada Esq. / Avenida 4 Poniente;-33.50535002;-70.79104157
PI1571;PI1571-Parada  / Pueblito   La Farfana;-33.48406783;-70.79103376
PI1572;PI1572-Camino La Farfana Esq. / Caticura;-33.48795837;-70.77887701
PI1573;PI1573-Parada  / Pueblito   La Farfana;-33.48412021;-70.79115322
PI1574;PI1574-Avenida 4 Poniente Esq. / José M. Borgoño;-33.50892208;-70.79035086
PI1575;PI1575-Avenida El Olimpo Esq. / El Champion;-33.50892806;-70.77552756
PI1576;PI1576-José Manuel Borgoño Esq. / Antofagasta;-33.50960247;-70.79692081
PI1577;PI1577-José Manuel Borgoño Esq. / Avenida 4 Poniente;-33.50872918;-70.79059448
PI1578;PI1578-René Olivares Esq. / Osman Pérez Freire;-33.54070287;-70.78585849
PI158;PI158-Avenida El Olimpo Esq. / Nueva San Martín;-33.52421421;-70.77547389
PI1580;PI1580-14 De Octubre Esq. / Héctor Orrego;-33.4992731;-70.72681753
PI1581;PI1581-Camino A Rinconada Esq. / La Galaxia;-33.50663436;-70.79576144
PI1582;PI1582-Rafael Riesco Esq. / Primo De Rivera;-33.49620993;-70.75356866
PI1583;PI1583-Rafael Riesco Esq. / Raúl Mazzone;-33.49627382;-70.75415118
PI1584;PI1584-Rafael Riesco Esq. / 1ª Transversal;-33.49634552;-70.75163396
PI1585;PI1585-Embajador Quintana Esq. / Blanco Garces;-33.45092321;-70.69707003
PI1586;PI1586-Avenida Del Ferrocarril Esq. / Pasaje 44;-33.47843997;-70.69755268
PI1587;PI1587-Avenida Del Ferrocarril Esq. / Pasaje 54;-33.47951617;-70.7006192
PI1588;PI1588-Avenida Del Ferrocarril Esq. / Pasaje 35;-33.47671672;-70.69365579
PI1589;PI1589-Avenida Del Ferrocarril Esq. / Diagonal Santiago;-33.47762802;-70.6955998
PI159;PI159-Avenida El Olimpo Esq. / Nido De Aguila;-33.52686979;-70.77517285
PI1590;PI1590-Avenida Del Ferrocarril Esq. / Pasaje 45;-33.47840744;-70.69729377
PI1591;PI1591-Calle 1 Esq. / Diagonal Santiago;-33.47674476;-70.698854
PI1592;PI1592-Calle 1 Esq. / Pasaje 2;-33.47871835;-70.70092645
PI1593;PI1593-Calle 1 Esq. / Diagonal Santiago;-33.47705766;-70.69905381
PI1594;PI1594-Calle 1 Esq. / Urofosfatos;-33.47826667;-70.70032574
PI1595;PI1595-Calle 1 Esq. / Calle Curva;-33.47588425;-70.6978149
PI1596;PI1596-Pasaje 1 Esq. / Av. Del Ferrocarril;-33.47947479;-70.70100581
PI1597;PI1597-Parada  / Parque   Los Manantiales;-33.47247508;-70.75989097
PI1598;PI1598-Avenida 4 Poniente Esq. / El Huaso;-33.5147745;-70.79098819
PI1599;PI1599-Parada 3 / Colegio Los Alpes;-33.56552905;-70.78210382
PI16;PI16-Av. Lo Errázuriz Esq. / Arrecife;-33.49440137;-70.72242621
PI160;PI160-Avenida El Olimpo Esq. / Av. Alfredo Silva;-33.53005876;-70.77289069
PI1600;PI1600-Camino A Melipilla Esq. / Esdras;-33.5447032;-70.78235457
PI1601;PI1601-Camino A Melipilla Esq. / Avenida 4 Poniente;-33.5449735;-70.78237089
PI1603;PI1603-Padre Jaime Larraín Esq. / San Luis De Gonzaga;-33.46646862;-70.69852432
PI1604;PI1604-Padre Jaime Larraín Esq. / Juana Weber;-33.46842444;-70.69860552
PI1605;PI1605-Padre Jaime Larraín Esq. / Magallanes;-33.47034272;-70.6987936
PI1606;PI1606-Padre Jaime Larraín Esq. / Aysén;-33.47141308;-70.69899742
PI1607;PI1607-Padre Jaime Larraín Esq. / Coyhaique;-33.47348139;-70.69942519
PI1608;PI1608-Parada  / Colegio   José A. Lecaros;-33.46413428;-70.69842498
PI1609;PI1609-Parada  / Colegio   José A. Lecaros;-33.46439662;-70.69836554
PI161;PI161-A. Silva Carvallo Esq. / Sergio Silva Acuña;-33.53231029;-70.77624241
PI1610;PI1610-Padre Jaime Larraín Esq. / León Xiii;-33.4658749;-70.6984159
PI1611;PI1611-Padre Jaime Larraín Esq. / Juana Weber;-33.46877708;-70.69853708
PI1612;PI1612-Padre Jaime Larraín Esq. / Antártica;-33.47019093;-70.69868304
PI1613;PI1613-Padre Jaime Larraín Esq. / Aysén;-33.47184613;-70.69898436
PI1615;PI1615-Parada 4 / Colegio   Villa España;-33.46197095;-70.6983505
PI1616;PI1616-Parada  / Museo Aeronáutico;-33.48629932;-70.69853474
PI1617;PI1617-Parada  / Comando   Logístico Fach;-33.48876685;-70.70075699
PI1618;PI1618-Parada  / P. Aguirre Cerda   Altura Del 5800;-33.49156747;-70.70301818
PI1619;PI1619-Parada  / Centro Cívico   Cerrillos;-33.49410172;-70.70497292
PI162;PI162-Pdte. G. Videla Esq. / Cerro Blanco;-33.5345809;-70.78452653
PI1623;PI1623-Parada 4 / Departamental   P. Aguirre Cerda;-33.48394716;-70.69578753
PI1624;PI1624-Parada 2 / Departamental   P. Aguirre Cerda;-33.48439841;-70.69642053
PI1625;PI1625-Parada  / Museo Aeronáutico;-33.48680066;-70.69880283
PI1626;PI1626-Parada  / Comando   Logístico Fach;-33.48946535;-70.70111506
PI1627;PI1627-Parada  / P. Aguirre Cerda   Altura Del 5800;-33.49206924;-70.70325403
PI1628;PI1628-Parada  / Centro Cívico   Cerrillos;-33.49463955;-70.70520949
PI1629;PI1629-Av. Pedro Aguirre Cerda Esq. / Salomón Sack;-33.49746167;-70.70721308
PI163;PI163-Pdte. G. Videla Esq. / Cabo De Hornos;-33.53572819;-70.78626227
PI1630;PI1630-Parada 2 / Lo Errázuriz   P. Aguirre Cerda;-33.499979;-70.70908163
PI1631;PI1631-Parada 2 / Colegio   Don Orione;-33.50316345;-70.71096343
PI1632;PI1632-Alameda Esq. / Pasaje El Lingue;-33.45875278;-70.71071435
PI1633;PI1633-Avenida Las Parcelas Esq. / Manuel Rivas V.;-33.464193;-70.71381242
PI1634;PI1634-Parada 3 / Fundo   Sn. Juan De Chena;-33.53931504;-70.77009674
PI1635;PI1635-El Mirador Esq. / Divino Maestro;-33.50223263;-70.72928752
PI1636;PI1636-El Mirador Esq. / Divino Maestro;-33.50232264;-70.72930007
PI1637;PI1637-Avenida Aeropuerto Esq. / Vista Clara;-33.52379957;-70.71662408
PI1638;PI1638-Alc. José L. Infante Esq. / Canal Melinka;-33.56124104;-70.77803026
PI1639;PI1639-Alc. José L. Infante Esq. / Barrio Central;-33.56140351;-70.77864757
PI164;PI164-Pdte. G. Videla Esq. / Avenida 4 Poniente;-33.536974;-70.78804317
PI1640;PI1640-El Mirador Esq. / Ganímedes;-33.50208851;-70.73185731
PI1641;PI1641-El Mirador Esq. / Santa Teresita;-33.50320866;-70.72590537
PI1642;PI1642-El Mirador Esq. / Los Fundadores;-33.50386658;-70.72399159
PI1643;PI1643-El Mirador Esq. / Pablo Suárez;-33.50442835;-70.72055806
PI1644;PI1644-El Mirador Esq. / Comas Sola;-33.50216769;-70.73199883
PI1645;PI1645-Avenida Aeropuerto Esq. / Vista Alegre;-33.52176676;-70.71559337
PI1646;PI1646-Avenida Las Torres Esq. / El Mirador;-33.50214871;-70.73400061
PI1647;PI1647-Parada  / Mall Plaza Oeste   Camino Lonquén;-33.51742265;-70.72125675
PI1648;PI1648-Camino A Lonquén Esq. / Avenida Lo Espejo;-33.52360358;-70.72618128
PI1649;PI1649-José Manuel Borgoño Esq. / Blanca Estela;-33.50887378;-70.79431138
PI165;PI165-Avenida 4 Poniente Esq. / Pdte. J.M Balmaceda;-33.53869093;-70.78654938
PI1650;PI1650-Arqto. Hugo Bravo Esq. / Ing. Pedro Gallo;-33.47504654;-70.74320979
PI1651;PI1651-Parada 5 / (M) Las Parcelas;-33.47528218;-70.74120221
PI1652;PI1652-Av. Américo Vespucio Esq. / Camino El Olivo;-33.46693653;-70.76253351
PI1654;PI1654-La Galaxia Esq. / Agua Santa;-33.51371322;-70.79452972
PI1655;PI1655-Primo De Rivera Esq. / Las Golondrinas;-33.49231795;-70.73858337
PI1656;PI1656-Avenida Aeropuerto Esq. / Av. A. Vespucio;-33.51642788;-70.71169829
PI1657;PI1657-Santa Elena Esq. / Comarca;-33.52477141;-70.76298478
PI1658;PI1658-Santa Marta Esq. / Cam. Melipilla;-33.5310737;-70.7554568
PI1659;PI1659-Santa Marta Esq. / Av. Las Industrias;-33.53080416;-70.75602204
PI166;PI166-Avenida 4 Poniente Esq. / René Olivares B.;-33.53994698;-70.78512143
PI1660;PI1660-Santa Marta Esq. / Av. Las Industrias;-33.53243131;-70.75383674
PI1661;PI1661-Parada 16 / (M) Las Rejas;-33.45764569;-70.70532395
PI1666;PI1666-Av. El Conquistador Esq. / La Castellana;-33.52263268;-70.7969642
PI1669;PI1669-Camino La Farfana Esq. / Camino Privado;-33.4860632;-70.78461754
PI167;PI167-René Olivares Esq. / Cabo De Hornos;-33.53910604;-70.78340267
PI1670;PI1670-Camino La Farfana Esq. / Lican Ray;-33.48623945;-70.78427677
PI1671;PI1671-Avenida Lo Espejo Esq. / Av. Santa Adela;-33.5215184;-70.7327829
PI1672;PI1672-Avenida Lo Espejo Esq. / Camino A Lonquén;-33.52178811;-70.73284211
PI1673;PI1673-Av. Nueva San Martín Esq. / Av. Padre A. Hurtado;-33.52492845;-70.76841455
PI1674;PI1674-Av. Nueva San Martín Esq. / Los Diamantes;-33.52513002;-70.76819255
PI1675;PI1675-Av. Padre Hurtado Esq. / Manuel Rodríguez;-33.47220565;-70.68785409
PI1676;PI1676-Paracelso Esq. / Sn. Juan De Chena;-33.53866385;-70.76959887
PI1677;PI1677-Embajador Quintana Esq. / La Laguna;-33.45188449;-70.70587815
PI1678;PI1678-Avenida Dorsal Esq. / Av. Las Rejas -Norte;-33.44940086;-70.70679771
PI1679;PI1679-Camino La Farfana Esq. / La Sinfonía;-33.49104413;-70.76931817
PI168;PI168-Héctor Fuenzalida Esq. / Avenida 4 Poniente;-33.54097575;-70.7831934
PI1680;PI1680-Av. Edo. Frei Montalva Esq. / Avenida 4 Poniente;-33.52942974;-70.79277629
PI169;PI169-Parada 5 / (M) Estación Central;-33.45207538;-70.67801821
PI17;PI17-Av. Lo Errázuriz Esq. / Bello Horizonte;-33.49615315;-70.72096477
PI170;PI170-Exposición Esq. / Gorbea;-33.4549856;-70.67821414
PI171;PI171-Exposición Esq. / Av. Blanco Encalada;-33.4576886;-70.67839533
PI172;PI172-Parada  / Vega Poniente;-33.4612833;-70.67865829
PI173;PI173-Exposición Esq. / Iquique;-33.46368005;-70.67881209
PI174;PI174-Exposición Esq. / Antofagasta;-33.46644586;-70.67901607
PI175;PI175-Parada 1 / Plaza Melipilla;-33.46912254;-70.67914302
PI176;PI176-Av. Pedro Aguirre Cerda Esq. / Ob. Manuel Umaña;-33.47133652;-70.68213413
PI177;PI177-Av. Pedro Aguirre Cerda Esq. / Hipólito Villegas;-33.47339978;-70.68492878
PI178;PI178-Av. Pedro Aguirre Cerda Esq. / Manuel Chacón;-33.47625072;-70.68881495
PI1788;PI1788-Parada  / Est. Intermodal   Del Sol;-33.48953939;-70.75273459
PI179;PI179-Av. Pedro Aguirre Cerda Esq. / Los Cisnes;-33.47894375;-70.69170826
PI1790;PI1790-Avenida Grecia Esq. / El Cid;-33.51287069;-70.77288444
PI1791;PI1791-Parada 3 / Hospital Maipú;-33.50902154;-70.77466827
PI1792;PI1792-Parada 4 / Hospital Maipú;-33.50916609;-70.77339018
PI1793;PI1793-General Amengual Esq. / Coronel Souper;-33.45833457;-70.69652587
PI1794;PI1794-General Amengual Esq. / Av. 5 De Abril;-33.46109291;-70.69595558
PI1795;PI1795-Avenida Del Ferrocarril Esq. / Av. Padre A. Hurtado;-33.47434305;-70.68850891
PI1796;PI1796-Camino La Farfana Esq. / Cdlla. De Los Andes;-33.48993202;-70.77267502
PI1797;PI1797-Avenida El Rosal Esq. / Teatro Municipal;-33.48916103;-70.77361718
PI1798;PI1798-Avenida Las Torres Esq. / Avenida Sur De Chile;-33.47664307;-70.73096334
PI1799;PI1799-Avenida Las Parcelas Esq. / Santa Corina;-33.47172638;-70.72721773
PI18;PI18-Av. Lo Errázuriz Esq. / San Juan;-33.49742189;-70.71856805
PI180;PI180-Parada 1 / Escuela   P. Aguirre Cerda;-33.48132998;-70.69395006
PI1800;PI1800-Buzo Sobenes Esq. / Apostol Santiago;-33.45012128;-70.69306321
PI1801;PI1801-Concón Esq. / Avenida Ecuador;-33.45310425;-70.69651006
PI1802;PI1802-Avenida Las Torres Esq. / Jules Rimet;-33.47496557;-70.73097301
PI1803;PI1803-Avenida Las Parcelas Esq. / Pasaje Gandhi;-33.47305982;-70.72924568
PI181;PI181-Parada 1 / Departamental   P. Aguirre Cerda;-33.4840131;-70.69624082
PI182;PI182-Parada 2 / Plaza Del Abrazo;-33.50924582;-70.77600772
PI183;PI183-Camino A Rinconada Esq. / Avenida 3 Poniente;-33.50848789;-70.77917866
PI184;PI184-Camino A Rinconada Esq. / Radezky;-33.50755407;-70.78203376
PI185;PI185-Avenida Las Naciones Esq. / La Lechería;-33.5074676;-70.78428184
PI186;PI186-Avenida Las Naciones Esq. / Océano Índico;-33.50961852;-70.78458436
PI187;PI187-Avenida Las Naciones Esq. / Pasaje Chiu Chiu;-33.51105817;-70.78480769
PI189;PI189-Avenida Las Naciones Esq. / San José;-33.51684271;-70.78577702
PI19;PI19-Av. Lo Errázuriz Esq. / Don Orione;-33.49850492;-70.71655508
PI190;PI190-Avenida Las Naciones Esq. / Avenida Portales;-33.51819236;-70.78598779
PI191;PI191-Avenida Portales Esq. / Quinta Vergara;-33.51874572;-70.78888451
PI192;PI192-Parada 2 / Liceo Nacional   Maipú;-33.51902253;-70.79094656
PI193;PI193-Avenida 4 Poniente Esq. / San José;-33.51734181;-70.79118107
PI194;PI194-Avenida 4 Poniente Esq. / Agua Santa;-33.51339828;-70.79074451
PI195;PI195-Avenida 4 Poniente Esq. / Pasaje Chungará;-33.5106244;-70.79049358
PI196;PI196-Avenida 4 Poniente Esq. / Pasaje  Vicaría;-33.50782331;-70.79025287
PI198;PI198-Camino A Rinconada Esq. / Quinta Vergara;-33.50555365;-70.78818239
PI199;PI199-Camino A Rinconada Esq. / Av. Las Naciones;-33.50681276;-70.78466669
PI2;PI2-Parada 1 / 5 De Abril   Las Rejas;-33.46411453;-70.70511709
PI20;PI20-Av. Lo Errázuriz Esq. / San Marcos;-33.49986597;-70.71399858
PI200;PI200-Camino A Rinconada Esq. / Los Adobes;-33.50771418;-70.78218775
PI201;PI201-Camino A Rinconada Esq. / Avenida 3 Poniente;-33.50861024;-70.77945029
PI202;PI202-Camino A Rinconada Esq. / El Olimpo;-33.50938506;-70.77573067
PI203;PI203-Parada 2 / Escuela   P. Aguirre Cerda;-33.48052396;-70.69287972
PI204;PI204-Av. Pedro Aguirre Cerda Esq. / Av.Carlos Valdovinos;-33.47842195;-70.69095557
PI205;PI205-Av. Pedro Aguirre Cerda Esq. / Av. General  Velásquez;-33.47623738;-70.68847034
PI206;PI206-Av. Pedro Aguirre Cerda Esq. / Hipólito Villegas;-33.47374019;-70.68509678
PI207;PI207-Av. Pedro Aguirre Cerda Esq. / Buzeta;-33.4714024;-70.68193095
PI208;PI208-Parada 3 / Plaza Melipilla;-33.47072548;-70.67864667
PI209;PI209-Parada  / Estadio   San Eugenio;-33.47069994;-70.67586997
PI21;PI21-Av. Lo Errázuriz Esq. / Av. P. Aguirre Cerda;-33.50083554;-70.71040094
PI210;PI210-Ramón Subercaseaux Esq. / San Alfonso;-33.47067258;-70.67322236
PI212;PI212-Av. Américo Vespucio Esq. / Av. El Descanso;-33.46961046;-70.7615762
PI213;PI213-Parada  / Colegio   Alicante De Maipú;-33.47451225;-70.75868391
PI214;PI214-Av. Américo Vespucio Esq. / Avenida El Rosal;-33.47860566;-70.75619468
PI215;PI215-Parada  / Mall   Arauco Maipú;-33.48385985;-70.75324434
PI217;PI217-Parada 1 / Paradero 14   Pajaritos;-33.49268331;-70.75615602
PI218;PI218-Parada 1 / (M) Santiago   Bueras;-33.49562908;-70.75764705
PI219;PI219-Avenida Los Pajaritos Esq. / Centenario;-33.49963452;-70.75754503
PI220;PI220-Avenida Los Pajaritos Esq. / Avenida Chile;-33.50304401;-70.75749555
PI221;PI221-Avenida Los Pajaritos Esq. / Maipú;-33.50655222;-70.75748036
PI222;PI222-Parada 11 / (M) Plaza   De Maipú;-33.5094023;-70.75745187
PI223;PI223-Avenida Del Ferrocarril Esq. / Jose M. Irarrázaval;-33.51331189;-70.74179158
PI224;PI224-Avenida Del Ferrocarril Esq. / 4 Alamos;-33.51607934;-70.74443089
PI225;PI225-4 Álamos Esq. / 2ª Transversal;-33.51611966;-70.74732775
PI226;PI226-Segunda Transversal Esq. / Pasaje Oslo;-33.51358572;-70.74731986
PI227;PI227-Parada 4 / Estadio   Santiago Bueras;-33.51136043;-70.74716747
PI228;PI228-Parada 5 / (M) Plaza   De Maipú;-33.51040632;-70.75469474
PI23;PI23-Parada 1 / El Mirador;-33.50536675;-70.71336427
PI230;PI230-Parada 2 / (M) Plaza   De Maipú;-33.50994735;-70.75717223
PI231;PI231-Avenida Los Pajaritos Esq. / Luis Gandarillas;-33.50509509;-70.75721408
PI232;PI232-Avenida Los Pajaritos Esq. / Av. Pérez Llona;-33.5015499;-70.75729312
PI233;PI233-Avenida Los Pajaritos Esq. / Alhué;-33.49866375;-70.75732089
PI234;PI234-Parada 2 / (M) Santiago   Bueras;-33.49548177;-70.7572243
PI235;PI235-Parada 2 / Paradero 14   Pajaritos;-33.49293771;-70.75538622
PI236;PI236-Parada 2 / (M) Del Sol;-33.48884148;-70.75170884
PI237;PI237-Parada  / Mall Arauco Maipú;-33.48345078;-70.75283791
PI238;PI238-Av. Américo Vespucio Esq. / Santa Elena;-33.47934229;-70.75512265
PI239;PI239-Parada  / Colegio   Alicante De Maipú;-33.47460346;-70.75797554
PI24;PI24-El Mirador Esq. / Tongoy;-33.50520597;-70.71585851
PI240;PI240-Av. Américo Vespucio Esq. / Av. El Descanso;-33.46985602;-70.76079567
PI241;PI241-Av. Américo Vespucio Esq. / Avenida Los Mares;-33.46650105;-70.76208354
PI242;PI242-Parada 2 / Cementerio   Parque Del Sendero;-33.46378327;-70.76295385
PI243;PI243-Marta Ossa Ruíz Esq. / Sn. Juan De La Cruz;-33.46499819;-70.75741573
PI244;PI244-Marta Ossa Ruíz Esq. / Min Antonio Varas;-33.46539847;-70.75526111
PI245;PI245-Longitudinal Esq. / Silfo;-33.47081826;-70.74824704
PI246;PI246-Longitudinal Esq. / Halcón;-33.4724374;-70.74853782
PI247;PI247-Longitudinal Esq. / Hugo Bravo;-33.47447966;-70.74888015
PI248;PI248-Longitudinal Esq. / Parque Arauco;-33.46829455;-70.7500686
PI249;PI249-Longitudinal Esq. / Erick Van Dyck;-33.47704543;-70.74918998
PI25;PI25-El Mirador Esq. / Don Orione;-33.50488085;-70.71784356
PI250;PI250-Longitudinal Esq. / Santa Elena;-33.47860267;-70.74939347
PI251;PI251-Parada  / Mall Arauco Maipú   Santa Elena;-33.4790986;-70.75258881
PI252;PI252-Santa Elena Esq. / Av. A. Vespucio;-33.47906525;-70.75494488
PI253;PI253-Parada 3 / (M) Del Sol;-33.48875395;-70.7521591
PI254;PI254-Parada 1 / (M) Del Sol;-33.48926159;-70.7526106
PI255;PI255-Parada 4 / (M) Del Sol;-33.48893285;-70.75162458
PI256;PI256-Parada  / Mall Arauco Maipú   Santa Elena;-33.47926053;-70.75197867
PI257;PI257-Longitudinal Esq. / Erick Van Dyck;-33.4774612;-70.74912301
PI258;PI258-Longitudinal Esq. / Hugo Bravo;-33.47494938;-70.74882502
PI259;PI259-Longitudinal Esq. / Kiwi ;-33.47219595;-70.74839308
PI26;PI26-Don Orione Esq. / Alcazar;-33.50334232;-70.7175871
PI260;PI260-Avenida El Descanso Esq. / Parque Arauco;-33.46986967;-70.75028319
PI261;PI261-Avenida El Descanso Esq. / Anita Lizana;-33.46976384;-70.75330469
PI262;PI262-Avenida El Descanso Esq. / Min Antonio Varas;-33.46969059;-70.75529386
PI263;PI263-Avenida El Descanso Esq. / M. De Santillana;-33.46951633;-70.7586798
PI264;PI264-Lago Carezza Esq. / Pque. Central -Oriente;-33.56553523;-70.78104829
PI265;PI265-Central Oriente Esq. / Lago Albano;-33.5637041;-70.78233562
PI266;PI266-Central Oriente Esq. / Lago De Lugano;-33.56133349;-70.7853891
PI267;PI267-Central Oriente Esq. / Castelgandolfo;-33.55947542;-70.78791442
PI268;PI268-Central Oriente Esq. / Lago Bolsena;-33.55779763;-70.78981863
PI269;PI269-Central Oriente Esq. / Lago De Como;-33.55607565;-70.79228194
PI27;PI27-Don Orione Esq. / Ongolmo;-33.50157237;-70.7171108
PI270;PI270-Central Oriente Esq. / Caletera Melipilla;-33.55411579;-70.79497719
PI271;PI271-Camino A Melipilla Esq. / Cam. Los Talaveras;-33.55149162;-70.79186415
PI272;PI272-Camino A Melipilla Esq. / Granad. De Sn. Martín;-33.54950417;-70.78899059
PI273;PI273-Camino A Melipilla Esq. / Egipto;-33.54250936;-70.77876646
PI274;PI274-Camino A Melipilla Esq. / Jacques Cousteau;-33.54019311;-70.7755314
PI275;PI275-Camino A Melipilla Esq. / Judea;-33.53891769;-70.77328695
PI276;PI276-Camino A Melipilla Esq. / Avenida 3 Poniente;-33.53642191;-70.76998391
PI277;PI277-Parada  / Nestlé - Maipú;-33.53507072;-70.76798577
PI279;PI279-Parada  / Gasco - Maipú;-33.53184676;-70.76324686
PI28;PI28-Don Orione Esq. / Av. Lo Errázuriz;-33.49883216;-70.71636779
PI280;PI280-Parada  / Goodyear - Maipú;-33.52904693;-70.75910911
PI282;PI282-Camino A Melipilla Esq. / Cerro Sombrero;-33.52687162;-70.75543647
PI283;PI283-Parada  / Abastible - Copec;-33.52574633;-70.7533895
PI284;PI284-Camino A Melipilla Esq. / Chañarcillo;-33.52170252;-70.7459973
PI285;PI285-Parada  / Pizarreño;-33.52004091;-70.74296006
PI286;PI286-Camino A Melipilla Esq. / Pitágoras;-33.51833671;-70.73973906
PI287;PI287-Parada  / Empresa Bata;-33.5144384;-70.7322003
PI288;PI288-Avenida Buzeta Esq. / Avenida 5;-33.48122973;-70.6913868
PI289;PI289-Avenida Buzeta Esq. / Avenida 1;-33.47910263;-70.68733141
PI29;PI29-Av. Lo Errázuriz Esq. / San Juan;-33.4976277;-70.71803393
PI290;PI290-Parada  / Empresa Bata;-33.51373701;-70.73141119
PI291;PI291-Camino A Melipilla Esq. / Avenida Lo Espejo;-33.51852189;-70.74067943
PI292;PI292-Parada  / Pizarreño;-33.5199028;-70.74316185
PI293;PI293-Camino A Melipilla Esq. / Cerro Sombrero;-33.52223257;-70.7474184
PI294;PI294-Parada  / Cti   Camino Melipilla;-33.52362786;-70.75014896
PI295;PI295-Parada  / Abastible - Copec;-33.52448257;-70.7515659
PI296;PI296-Parada 4 / Liceo Maipú;-33.51113392;-70.72601969
PI297;PI297-Parada  / Goodyear - Maipú;-33.52915526;-70.75973582
PI299;PI299-Parada  / Rabie - Maipú;-33.53332543;-70.76579661
PI3;PI3-Avenida 5 De Abril Esq. / Catalpas Pte.;-33.46573562;-70.70854895
PI30;PI30-Av. Lo Errázuriz Esq. / Arturo Prat;-33.49597074;-70.72111185
PI300;PI300-Parada  / Nestlé - Maipú;-33.53448155;-70.76756458
PI301;PI301-Camino A Melipilla Esq. / Avenida 3 Poniente;-33.53588638;-70.7695961
PI302;PI302-Camino A Melipilla Esq. / Judea;-33.53827106;-70.77310145
PI303;PI303-Camino A Melipilla Esq. / Abisinia;-33.5400823;-70.77571221
PI304;PI304-Camino A Melipilla Esq. / Egipto;-33.54186691;-70.77829023
