paradero;servicio;distancia
34475;62hI;20401
34476;62hI;20568
34410;62hI;20867
34477;62hI;22064
34478;62hI;22810
34479;62hI;23506
34480;62hI;23957
34481;62hI;24688
34482;62hI;25157
34483;62hI;25572
34484;62hI;26138
34485;62hI;26442
34486;62hI;27230
34487;62hI;27918
38068;62hI;28563
38069;62hI;28897
38070;62hI;29920
38071;62hI;30084
34411;62hI;30765
34412;62hI;30907
34497;62hI;31206
34519;62hI;31476
34520;62hI;31729
34521;62hI;31910
34522;62hI;32340
34523;62hI;32421
34524;62hI;32471
34525;62hI;32587
34526;62hI;32645
34527;62hI;32745
34528;62hI;32910
34529;62hI;33343
39954;62hI;33627
39955;62hI;33786
39956;62hI;33915
37555;62hI;34632
37474;62hI;34762
37656;62hI;35022
37657;62hI;35184
37541;62hI;35444
37541;62mI;0
37492;62mI;208
40160;62mI;1538
40161;62mI;1988
40162;62mI;2147
40163;62mI;2243
40164;62mI;2299
40165;62mI;2417
40166;62mI;2470
40167;62mI;2549
34736;62mI;3493
34737;62mI;3613
34738;62mI;3710
34773;62mI;3982
34774;62mI;4361
34775;62mI;4593
34776;62mI;4847
34777;62mI;5840
34778;62mI;6143
34779;62mI;6773
34780;62mI;7403
34781;62mI;8200
34782;62mI;8524
34783;62mI;8994
34784;62mI;9506
34785;62mI;9972
34792;62mI;10733
34793;62mI;11190
34794;62mI;11454
34795;62mI;11769
34796;62mI;12091
34797;62mI;12549
34799;62mI;13757
34800;62mI;13881
34801;62mI;14237
34802;62mI;14533
34803;62mI;14748
34804;62mI;14858
34805;62mI;15090
34806;62mI;15221
34807;62mI;15408
34808;62mI;15556
34809;62mI;15825
34811;62mI;15942
33787;62mI;16043
33788;62mI;16180
33789;62mI;16432
33790;62mI;16559
33791;62mI;16708
33792;62mI;16999
33793;62mI;17129
33794;62mI;17218
33795;62mI;17301
34828;62mI;17551
34460;62mI;17775
34461;62mI;17935
34462;62mI;18072
35831;62mI;18219
35832;62mI;18348
35833;62mI;18611
35834;62mI;19500
35835;62mI;19754
35836;62mI;19950
35837;62mI;20269
35838;62mI;20602
35839;62mI;20814
37536;62mI;21544
37518;62mI;21803
37540;62mI;22009
37494;62mI;22225
37497;62mI;22497
37574;62mI;22630
37515;62mI;22873
32745;62mI;23075
32746;62mI;23299
32747;62mI;23706
32748;62mI;24024
37521;62mI;24108
32749;62mI;24311
32750;62mI;24507
32638;62mI;24791
32639;62mI;25022
32640;62mI;25315
32633;62mI;26147
32641;62mI;26650
32642;62mI;27021
32643;62mI;27311
32644;62mI;27649
32645;62mI;28010
32646;62mI;28348
38744;62mI;29109
38745;62mI;29325
38746;62mI;29584
38747;62mI;29716
38748;62mI;29848
38749;62mI;29952
38750;62mI;30106
38751;62mI;30271
38752;62mI;30403
38753;62mI;30526
38754;62mI;30656
38755;62mI;30926
38756;62mI;31414
38757;62mI;32084
38758;62mI;32698
38759;62mI;32938
38760;62mI;33111
38761;62mI;33310
38762;62mI;33523
40107;62mI;33765
32668;62mI;33841
32669;62mI;33969
32670;62mI;34206
32671;62mI;34351
32672;62mI;34599
32673;62mI;34845
32674;62mI;35113
40115;62mI;35851
40116;62mI;36105
39986;62nI;0
39194;62nI;204
39195;62nI;421
39516;62nI;668
39517;62nI;895
39991;62nI;1071
39985;62nI;1484
37325;62nI;1805
37364;62nI;1981
39519;62nI;2117
39520;62nI;2227
39521;62nI;2333
39522;62nI;2500
39523;62nI;2674
39524;62nI;2757
39525;62nI;2927
37788;62nI;3047
37789;62nI;3278
37790;62nI;3503
37791;62nI;3607
37792;62nI;3956
37367;62nI;4108
37368;62nI;4647
37369;62nI;4841
34800;62nI;5030
34801;62nI;5387
34802;62nI;5682
34803;62nI;5897
34804;62nI;6007
34805;62nI;6240
34806;62nI;6371
34807;62nI;6558
34808;62nI;6705
34809;62nI;6974
34811;62nI;7092
33787;62nI;7193
33788;62nI;7330
33789;62nI;7581
33790;62nI;7709
33791;62nI;7858
33792;62nI;8149
33793;62nI;8278
33794;62nI;8367
33795;62nI;8451
34828;62nI;8701
34460;62nI;8924
34461;62nI;9084
34462;62nI;9222
35831;62nI;9369
35832;62nI;9498
35833;62nI;9761
35834;62nI;10649
35835;62nI;10903
35836;62nI;11100
35837;62nI;11419
35838;62nI;11752
35839;62nI;11963
37536;62nI;12694
37518;62nI;12952
37540;62nI;13158
37494;62nI;13374
37497;62nI;13646
37574;62nI;13779
37515;62nI;14022
32745;62nI;14225
32746;62nI;14449
32747;62nI;14856
32748;62nI;15173
37521;62nI;15258
32749;62nI;15461
32750;62nI;15657
32638;62nI;15941
32639;62nI;16172
32640;62nI;16464
32633;62nI;17296
32641;62nI;17800
32642;62nI;18171
32643;62nI;18461
32644;62nI;18799
32645;62nI;19159
32646;62nI;19498
38744;62nI;20259
38745;62nI;20475
38746;62nI;20734
38747;62nI;20865
38748;62nI;20998
38749;62nI;21101
38750;62nI;21255
38751;62nI;21421
38752;62nI;21553
38753;62nI;21676
38754;62nI;21806
38755;62nI;22076
38756;62nI;22564
38757;62nI;23233
38758;62nI;23847
38759;62nI;24088
38760;62nI;24261
38761;62nI;24459
38762;62nI;24673
40107;62nI;24915
32668;62nI;24990
32669;62nI;25119
32670;62nI;25356
32671;62nI;25501
32672;62nI;25749
32673;62nI;25995
32674;62nI;26263
40115;62nI;27000
40116;62nI;27263
40117;62nI;27465
39942;62oI;0
32508;62oI;570
32509;62oI;804
32510;62oI;1142
32511;62oI;1269
32512;62oI;1561
32513;62oI;1847
38777;62oI;2099
38778;62oI;2321
38779;62oI;2544
38780;62oI;2767
38781;62oI;3002
38782;62oI;3152
38783;62oI;3767
38210;62oI;4588
38784;62oI;5047
38785;62oI;5303
38786;62oI;5458
38787;62oI;5694
38788;62oI;5883
38818;62oI;6018
38819;62oI;6117
38820;62oI;6230
38821;62oI;6400
38822;62oI;6628
38823;62oI;6841
32534;62oI;7213
32535;62oI;7669
32536;62oI;8014
32537;62oI;8372
32538;62oI;8707
32539;62oI;8983
32540;62oI;9215
32541;62oI;10234
32542;62oI;10513
32543;62oI;10744
32544;62oI;10940
32545;62oI;11238
32546;62oI;11448
32547;62oI;11565
32548;62oI;11902
32549;62oI;12255
32550;62oI;12497
37949;62oI;12639
37950;62oI;12889
37951;62oI;13103
37952;62oI;13279
37953;62oI;13504
37954;62oI;13675
37955;62oI;13975
35691;62oI;14757
35692;62oI;14983
35693;62oI;15303
35694;62oI;15596
35695;62oI;15760
35696;62oI;16046
35697;62oI;16906
35690;62oI;17646
35698;62oI;17858
35699;62oI;18007
35700;62oI;18238
35701;62oI;18386
35702;62oI;18598
35703;62oI;18720
35704;62oI;18838
35705;62oI;18909
35706;62oI;19006
35707;62oI;19287
35708;62oI;19418
35709;62oI;19539
37620;62oI;19847
37621;62oI;20057
37622;62oI;20178
37623;62oI;20559
37624;62oI;21182
37625;62oI;21314
37626;62oI;21436
38010;62oI;21704
38011;62oI;21905
38012;62oI;22102
38013;62oI;22334
38014;62oI;22540
39705;62oI;22678
39706;62oI;22846
39707;62oI;22940
39708;62oI;23142
39709;62oI;23266
39710;62oI;23374
39711;62oI;23487
37628;62oI;23664
37629;62oI;23803
37630;62oI;23859
37631;62oI;23983
40329;62oI;24133
40330;62oI;24203
40331;62oI;24345
40332;62oI;24524
39718;62oI;24654
39494;62oI;24774
39986;62oI;24839
39467;63fI;0
37630;63fI;161
37631;63fI;285
40329;63fI;436
40330;63fI;506
40331;63fI;648
40332;63fI;826
39718;63fI;956
39719;63fI;1189
39720;63fI;1389
39721;63fI;1865
39478;63fI;2248
39479;63fI;2419
39480;63fI;2635
39481;63fI;2925
39482;63fI;3028
37989;63fI;3550
37990;63fI;3790
37991;63fI;4436
37992;63fI;4676
37993;63fI;4936
37994;63fI;5063
37995;63fI;5192
37996;63fI;5322
37997;63fI;5349
37998;63fI;5483
37999;63fI;5741
34589;63fI;6046
34590;63fI;6130
34591;63fI;6184
34592;63fI;6359
35108;63fI;6783
38005;63fI;6923
38006;63fI;7020
37624;63fI;7527
37368;63fI;7778
37369;63fI;7972
39507;63fI;8222
39508;63fI;8388
39509;63fI;9415
39510;63fI;9837
38012;63fI;10389
38013;63fI;10622
37789;63fI;10740
39538;63gI;1
39539;63gI;733
39540;63gI;1513
39541;63gI;2824
39542;63gI;2980
39543;63gI;3201
39544;63gI;3574
35078;63gI;6194
35079;63gI;6966
35081;63gI;7477
39548;63gI;8280
39549;63gI;8701
39550;63gI;8954
39551;63gI;9347
39552;63gI;9997
39553;63gI;10229
39554;63gI;10748
39493;63gI;11005
39514;63gI;11284
39515;63gI;11476
37324;63gI;11866
39559;63gI;12523
37789;63hI;0
37790;63hI;136
37791;63hI;240
37792;63hI;589
37367;63hI;740
37625;63hI;934
37794;63hI;1356
37795;63hI;1563
37796;63hI;1785
38260;63hI;2284
34806;63hI;2400
34807;63hI;2580
39602;63hI;2775
39603;63hI;2911
39604;63hI;3445
39605;63hI;3680
39606;63hI;3948
39607;63hI;4069
39608;63hI;4174
39609;63hI;4408
39548;63hI;4617
39549;63hI;5038
39550;63hI;5291
39551;63hI;5684
39552;63hI;6334
39553;63hI;6566
39554;63hI;7085
39493;63hI;7342
39514;63hI;7621
39515;63hI;7813
37324;63hI;8203
39559;63hI;8860
39775;63iI;0
39467;63iI;169
37630;63iI;330
37631;63iI;454
40329;63iI;604
40330;63iI;674
40331;63iI;816
40332;63iI;995
39718;63iI;1125
39719;63iI;1357
39720;63iI;1558
39721;63iI;2034
39478;63iI;2416
39479;63iI;2588
39480;63iI;2804
39481;63iI;3093
39482;63iI;3196
37989;63iI;3719
37990;63iI;3959
33792;63iI;4152
33793;63iI;4281
33794;63iI;4370
33795;63iI;4453
35082;63iI;4966
35409;63iI;9544
39973;63iI;10223
39974;63iI;10796
39975;63iI;10987
39976;63iI;12280
39977;63iI;13039
39978;63iI;13769
39979;63iI;13948
39980;63iI;14161
39981;63iI;14695
39982;63iI;15234
39983;63iI;15630
39984;63iI;15973
39775;63kI;0
39467;63kI;169
37325;63kI;300
37364;63kI;475
39519;63kI;611
39520;63kI;722
39521;63kI;828
39910;63kI;1008
39911;63kI;1223
39912;63kI;1311
39913;63kI;1521
39914;63kI;1699
37785;63kI;2024
37786;63kI;2101
37787;63kI;2332
37788;63kI;2470
37789;63kI;2700
37790;63kI;2925
37791;63kI;3029
37792;63kI;3378
37367;63kI;3530
37794;63kI;4145
37795;63kI;4352
37796;63kI;4574
37522;63kI;4979
38260;63kI;5073
36051;63kI;5448
36052;63kI;5578
36053;63kI;5697
36054;63kI;5830
36055;63kI;5958
36056;63kI;6207
36090;63kI;6465
36091;63kI;6504
36092;63kI;6705
36093;63kI;6799
36094;63kI;6928
36095;63kI;7088
36096;63kI;7218
36097;63kI;7330
34461;63kI;7433
34462;63kI;7570
35831;63kI;7718
35832;63kI;7847
35833;63kI;8109
35834;63kI;8998
39940;63kI;9536
39941;63kI;10369
39736;63kI;10624
39736;63pI;0
39737;63pI;207
39738;63pI;588
39739;63pI;854
39740;63pI;1202
39741;63pI;1425
39742;63pI;1669
35697;63pI;2280
37075;63pI;2746
35690;63pI;3016
35698;63pI;3228
35699;63pI;3377
35700;63pI;3608
35701;63pI;3755
35702;63pI;3968
35703;63pI;4090
35704;63pI;4208
35705;63pI;4279
35706;63pI;4376
35707;63pI;4657
35708;63pI;4787
35709;63pI;4909
35689;63pI;5479
35108;63pI;5801
38005;63pI;5941
38006;63pI;6038
37624;63pI;6545
37625;63pI;6677
37626;63pI;6799
38010;63pI;7067
38011;63pI;7268
38012;63pI;7465
38013;63pI;7697
38014;63pI;7909
38015;63pI;8062
38016;63pI;8282
38017;63pI;8464
39766;63pI;8682
39767;63pI;8886
39768;63pI;9071
39769;63pI;9251
39709;63pI;9542
39710;63pI;9650
39711;63pI;9763
37628;63pI;9940
37629;63pI;10079
39559;63pI;10239
39775;63pI;10363
37300;65dI;0
37641;65dI;213
37642;65dI;398
37643;65dI;586
37644;65dI;754
37778;65dI;812
37779;65dI;940
37780;65dI;1195
37781;65dI;1441
37782;65dI;1660
37783;65dI;1855
37784;65dI;2068
37785;65dI;2266
37786;65dI;2344
37787;65dI;2574
37788;65dI;2712
37789;65dI;2942
37790;65dI;3167
37791;65dI;3271
37792;65dI;3621
37367;65dI;3773
37368;65dI;4312
37369;65dI;4506
34800;65dI;4695
34801;65dI;5052
34802;65dI;5348
34803;65dI;5562
34804;65dI;5672
34805;65dI;5905
36051;65dI;6305
36052;65dI;6434
36053;65dI;6553
36054;65dI;6686
36055;65dI;6814
36056;65dI;7063
36090;65dI;7322
36091;65dI;7361
36092;65dI;7561
36093;65dI;7655
36094;65dI;7784
36095;65dI;7945
34938;65dI;8442
34939;65dI;8535
40272;65dI;9171
40273;65dI;9686
40268;65dI;10277
40269;65dI;10618
40274;65dI;11099
40275;65dI;11223
39742;65dI;11345
40277;65dI;11479
39940;65dI;11782
40279;65dI;12320
35837;65dI;12625
35838;65dI;12958
35839;65dI;13169
37536;65dI;13900
40280;65dI;14064
37300;65eI;0
37641;65eI;213
37642;65eI;398
37643;65eI;586
37644;65eI;754
37778;65eI;812
37779;65eI;940
37780;65eI;1195
37781;65eI;1441
37782;65eI;1660
37783;65eI;1855
37784;65eI;2068
37785;65eI;2266
37786;65eI;2344
37787;65eI;2574
37788;65eI;2712
37789;65eI;2942
37790;65eI;3167
37791;65eI;3271
37792;65eI;3621
37367;65eI;3773
37794;65eI;4388
37795;65eI;4595
37796;65eI;4817
38260;65eI;5317
36051;65eI;5693
36052;65eI;5822
36053;65eI;5941
36054;65eI;6074
36055;65eI;6202
36056;65eI;6451
36090;65eI;6710
36091;65eI;6749
36092;65eI;6949
36093;65eI;7043
36094;65eI;7172
36095;65eI;7333
36096;65eI;7463
36097;65eI;7574
34461;65eI;7678
34462;65eI;7815
35831;65eI;7962
35832;65eI;8091
35833;65eI;8354
35834;65eI;9242
35835;65eI;9496
35836;65eI;9693
35837;65eI;10012
35838;65eI;10345
35839;65eI;10556
37536;65eI;11287
37518;65eI;11545
37540;65eI;11751
40243;65eI;12082
40244;65eI;12248
40245;65eI;12390
40246;65eI;12525
40247;65eI;12832
40248;65eI;13331
40249;65eI;13703
40250;65eI;13914
40251;65eI;14019
32729;65eI;14739
40253;65eI;15151
40254;65eI;15358
32726;65eI;15682
32732;65eI;15927
32578;65eI;16120
32733;65eI;16284
32577;65eI;16408
40280;65qI;0
35691;65qI;797
35692;65qI;1022
35693;65qI;1340
39739;65qI;1796
39740;65qI;2143
39741;65qI;2366
40294;65qI;2803
40281;65qI;3586
40283;65qI;4296
40272;65qI;4854
37075;65qI;5304
37963;65qI;5427
35699;65qI;5962
35700;65qI;6192
35701;65qI;6340
35702;65qI;6553
35703;65qI;6675
35704;65qI;6793
35705;65qI;6864
35706;65qI;6961
35707;65qI;7242
35708;65qI;7372
35709;65qI;7493
35689;65qI;8063
35190;65qI;8728
34410;65qI;8941
39509;65qI;9532
40299;65qI;9866
38010;65qI;10035
38011;65qI;10236
38012;65qI;10433
38013;65qI;10665
38014;65qI;10877
38015;65qI;11030
38016;65qI;11250
38017;65qI;11432
38018;65qI;11552
38019;65qI;11868
38020;65qI;12150
38021;65qI;12389
38022;65qI;12676
37311;65qI;12847
37312;65qI;13087
37313;65qI;13206
37314;65qI;13325
37315;65qI;13506
37300;65qI;13528
40118;65rI;0
40119;65rI;184
40035;65rI;835
32583;65rI;1269
40037;65rI;1963
40038;65rI;2104
40039;65rI;2391
40040;65rI;2774
40041;65rI;3479
40042;65rI;3750
40043;65rI;3946
37954;65rI;4398
37955;65rI;4700
35691;65rI;5483
35692;65rI;5708
35693;65rI;6028
35694;65rI;6322
35695;65rI;6485
35696;65rI;6772
35697;65rI;7632
37075;65rI;8098
35690;65rI;8368
35698;65rI;8580
35699;65rI;8729
35700;65rI;8960
35701;65rI;9107
35702;65rI;9320
35703;65rI;9442
35704;65rI;9560
35705;65rI;9631
35706;65rI;9728
35707;65rI;10009
35708;65rI;10139
35709;65rI;10260
35689;65rI;10831
35108;65rI;11153
38005;65rI;11293
38006;65rI;11390
37624;65rI;11897
37625;65rI;12029
37626;65rI;12151
38010;65rI;12419
38011;65rI;12620
38012;65rI;12817
38013;65rI;13049
38014;65rI;13261
38015;65rI;13414
38016;65rI;13634
38017;65rI;13816
38018;65rI;13936
38019;65rI;14252
38020;65rI;14534
38021;65rI;14773
38022;65rI;15060
37311;65rI;15231
37312;65rI;15471
37313;65rI;15590
37314;65rI;15709
37315;65rI;15890
37300;65rI;15912
40344;70fI;0
32694;70fI;295
32695;70fI;543
32696;70fI;900
32494;70fI;1167
32495;70fI;1457
32496;70fI;1611
32497;70fI;1909
32498;70fI;2365
32499;70fI;2790
40354;70fI;2930
40355;70fI;3107
40356;70fI;3231
40357;70fI;3464
32517;70fI;3806
32518;70fI;3963
32519;70fI;4109
40361;70fI;4432
40362;70fI;4655
40363;70fI;4842
32524;70fI;5699
32525;70fI;5914
32526;70fI;6122
32527;70fI;6324
32528;70fI;6549
32529;70fI;7049
32530;70fI;7474
32531;70fI;7786
32532;70fI;8122
32533;70fI;8448
32534;70fI;8737
32535;70fI;9192
32536;70fI;9538
32537;70fI;9896
32538;70fI;10231
32539;70fI;10507
32540;70fI;10739
32541;70fI;11758
32542;70fI;12036
32543;70fI;12267
32544;70fI;12464
32545;70fI;12761
32546;70fI;12972
32547;70fI;13088
32548;70fI;13425
32549;70fI;13778
32550;70fI;14020
37949;70fI;14162
37950;70fI;14412
37951;70fI;14626
37952;70fI;14803
37953;70fI;15028
37954;70fI;15198
37955;70fI;15498
35691;70fI;16280
35692;70fI;16506
35693;70fI;16826
35694;70fI;17120
35695;70fI;17283
35696;70fI;17570
35697;70fI;18429
35690;70fI;19169
35698;70fI;19382
35699;70fI;19531
35700;70fI;19761
35701;70fI;19909
35702;70fI;20122
35703;70fI;20243
35704;70fI;20362
35705;70fI;20433
35706;70fI;20530
35707;70fI;20811
35708;70fI;20941
35709;70fI;21062
37522;70fI;21600
35689;70fI;22382
34595;70fI;22917
34596;70fI;23165
34597;70fI;23522
34598;70fI;23656
34599;70fI;23719
34600;70fI;23895
34601;70fI;24125
34602;70fI;24309
34603;70fI;24596
34626;70fI;25129
34627;70fI;25379
34628;70fI;25646
34629;70fI;26087
34630;70fI;26348
34605;70fI;26619
34631;70fI;26736
34632;70fI;27049
34633;70fI;27638
34634;70fI;28029
34634;70gI;0
40444;70gI;400
35058;70gI;889
35059;70gI;973
35060;70gI;1181
35061;70gI;1299
35321;70gI;1471
35062;70gI;1695
35063;70gI;1878
35064;70gI;2035
35065;70gI;2121
35066;70gI;2345
35067;70gI;2629
35068;70gI;2770
35069;70gI;2884
35070;70gI;3278
35071;70gI;3378
35072;70gI;3681
35073;70gI;3802
35074;70gI;3962
35075;70gI;4299
35076;70gI;4770
35077;70gI;4895
34801;70gI;5247
34802;70gI;5542
34803;70gI;5757
34804;70gI;5867
34806;70gI;6241
34807;70gI;6428
34808;70gI;6576
34809;70gI;6845
34811;70gI;6962
33787;70gI;7063
33788;70gI;7200
33789;70gI;7452
33790;70gI;7579
33791;70gI;7728
33792;70gI;8019
33793;70gI;8148
33794;70gI;8237
33795;70gI;8321
34828;70gI;8571
34460;70gI;8795
34461;70gI;8955
34462;70gI;9092
35831;70gI;9239
35832;70gI;9368
35833;70gI;9631
35834;70gI;10520
35835;70gI;10774
35836;70gI;10970
35837;70gI;11289
35838;70gI;11622
35839;70gI;11834
37536;70gI;12564
37518;70gI;12823
37540;70gI;13029
37494;70gI;13245
37497;70gI;13517
37574;70gI;13650
37515;70gI;13893
32745;70gI;14095
32746;70gI;14319
32747;70gI;14726
32748;70gI;15044
37521;70gI;15128
32749;70gI;15331
32750;70gI;15527
32638;70gI;15811
32639;70gI;16042
32640;70gI;16335
32633;70gI;17167
32641;70gI;17670
32642;70gI;18041
32643;70gI;18331
32644;70gI;18669
32645;70gI;19030
32646;70gI;19368
32647;70gI;19865
32648;70gI;20157
32649;70gI;20465
32650;70gI;20800
32651;70gI;21094
32652;70gI;21541
32653;70gI;22014
32654;70gI;22425
32655;70gI;22648
32656;70gI;23219
32657;70gI;23351
32658;70gI;23635
32659;70gI;23839
32660;70gI;24070
32661;70gI;24403
32662;70gI;24536
32663;70gI;24709
40539;70gI;25207
40540;70gI;25451
40541;70gI;25628
40542;70gI;25809
32681;70gI;26259
32682;70gI;26807
32683;70gI;27095
32684;70gI;27356
32685;70gI;27506
32686;70gI;27752
32687;70gI;27871
32688;70gI;28077
32689;70gI;28281
32690;70gI;28803
32691;70gI;29041
32488;70gI;29293
34634;70hI;0
40444;70hI;400
35058;70hI;889
35059;70hI;973
35060;70hI;1181
35061;70hI;1299
35321;70hI;1471
35062;70hI;1695
35063;70hI;1878
35064;70hI;2035
35065;70hI;2121
35066;70hI;2345
35067;70hI;2629
35068;70hI;2770
35069;70hI;2884
35070;70hI;3278
35071;70hI;3378
35072;70hI;3681
35073;70hI;3802
35074;70hI;3962
35075;70hI;4299
35076;70hI;4770
35077;70hI;4895
34801;70hI;5247
34802;70hI;5542
34803;70hI;5757
34804;70hI;5867
34806;70hI;6241
34807;70hI;6428
34808;70hI;6576
34809;70hI;6845
34811;70hI;6962
33787;70hI;7063
33788;70hI;7200
33789;70hI;7452
33790;70hI;7579
33791;70hI;7728
33792;70hI;8019
33793;70hI;8148
33794;70hI;8237
33795;70hI;8321
34828;70hI;8571
34460;70hI;8795
34461;70hI;8955
34462;70hI;9092
35831;70hI;9239
35832;70hI;9368
35833;70hI;9631
35834;70hI;10520
35835;70hI;10774
35836;70hI;10970
35837;70hI;11289
35838;70hI;11622
35839;70hI;11834
37536;70hI;12564
37518;70hI;12823
37540;70hI;13029
37494;70hI;13245
37497;70hI;13517
37574;70hI;13650
37515;70hI;13893
32745;70hI;14095
32746;70hI;14319
32747;70hI;14726
32748;70hI;15044
37521;70hI;15128
32749;70hI;15331
32750;70hI;15527
32638;70hI;15811
32639;70hI;16042
32640;70hI;16335
32633;70hI;17167
32641;70hI;17670
32642;70hI;18041
32643;70hI;18331
32644;70hI;18669
32645;70hI;19030
32646;70hI;19368
32647;70hI;19865
32648;70hI;20157
32649;70hI;20465
32650;70hI;20800
32651;70hI;21094
32652;70hI;21541
32653;70hI;22014
32654;70hI;22425
32655;70hI;22648
32656;70hI;23219
32657;70hI;23351
32658;70hI;23635
32659;70hI;23839
32660;70hI;24070
32661;70hI;24403
32662;70hI;24536
32663;70hI;24709
40539;70hI;25207
40540;70hI;25451
40541;70hI;25628
40542;70hI;25809
32681;70hI;26259
32682;70hI;26807
32683;70hI;27095
32684;70hI;27356
32685;70hI;27506
32686;70hI;27752
32687;70hI;27871
32688;70hI;28077
32689;70hI;28281
32690;70hI;28803
32691;70hI;29041
32488;70hI;29293
34634;70iI;0
40444;70iI;400
35058;70iI;889
35059;70iI;973
35060;70iI;1181
35061;70iI;1299
35321;70iI;1471
35062;70iI;1695
35063;70iI;1878
35064;70iI;2035
35065;70iI;2121
35066;70iI;2345
35067;70iI;2629
35068;70iI;2770
34679;70iI;2839
34680;70iI;3089
34683;70iI;3235
34684;70iI;4263
34685;70iI;4461
34686;70iI;4757
34687;70iI;4995
34688;70iI;5089
34689;70iI;5559
34690;70iI;5822
34682;70iI;5912
40568;70iI;8692
40571;70iI;8935
40569;70iI;8972
40570;70iI;9362
38817;70iI;13481
38824;70iI;13623
38825;70iI;13720
38826;70iI;13976
38827;70iI;14056
38828;70iI;14157
38829;70iI;14234
38830;70iI;14431
38831;70iI;14731
34694;70iI;15504
34695;70iI;15675
34696;70iI;15868
35069;70iI;16068
35070;70iI;16461
35071;70iI;16561
35072;70iI;16864
35073;70iI;16985
35074;70iI;17145
35075;70iI;17482
35076;70iI;17953
35077;70iI;18078
34801;70iI;18430
34802;70iI;18725
34803;70iI;18940
34804;70iI;19050
34806;70iI;19424
34807;70iI;19611
34808;70iI;19759
34809;70iI;20028
34811;70iI;20146
33787;70iI;20246
33788;70iI;20383
33789;70iI;20635
33790;70iI;20762
33791;70iI;20911
33792;70iI;21202
33793;70iI;21332
33794;70iI;21421
33795;70iI;21504
34828;70iI;21754
34460;70iI;21978
34461;70iI;22138
34462;70iI;22275
35831;70iI;22422
35832;70iI;22552
35833;70iI;22814
35834;70iI;23703
35835;70iI;23957
35836;70iI;24153
35837;70iI;24472
35838;70iI;24806
35839;70iI;25017
37536;70iI;25748
37518;70iI;26006
37540;70iI;26212
37494;70iI;26428
37497;70iI;26700
37574;70iI;26833
37515;70iI;27076
32745;70iI;27278
32746;70iI;27502
32747;70iI;27909
32748;70iI;28227
37521;70iI;28311
32749;70iI;28514
32750;70iI;28710
32638;70iI;28994
32639;70iI;29225
32640;70iI;29518
32633;70iI;30350
32641;70iI;30853
32642;70iI;31224
32643;70iI;31514
32644;70iI;31853
32645;70iI;32213
32646;70iI;32551
32647;70iI;33049
32648;70iI;33340
32649;70iI;33649
32650;70iI;33983
32651;70iI;34278
32652;70iI;34724
32653;70iI;35197
32654;70iI;35608
32655;70iI;35831
32656;70iI;36402
32657;70iI;36534
32658;70iI;36818
32659;70iI;37022
32660;70iI;37253
32661;70iI;37586
32662;70iI;37719
32663;70iI;37893
40539;70iI;38390
40540;70iI;38635
40541;70iI;38811
40542;70iI;38993
32681;70iI;39442
32682;70iI;39991
32683;70iI;40278
32684;70iI;40539
32685;70iI;40689
32686;70iI;40936
32751;70iI;41182
32752;70iI;41323
32753;70iI;41565
40592;70iI;41938
32489;70jI;0
32490;70jI;235
32491;70jI;745
32492;70jI;968
32493;70jI;1175
32494;70jI;1553
32495;70jI;1843
32496;70jI;1997
32497;70jI;2295
32498;70jI;2751
32499;70jI;3176
40354;70jI;3316
40355;70jI;3492
40356;70jI;3617
40357;70jI;3850
32517;70jI;4192
32518;70jI;4349
32519;70jI;4495
40361;70jI;4818
40362;70jI;5041
40363;70jI;5228
32524;70jI;6085
32525;70jI;6300
32526;70jI;6508
32527;70jI;6709
32528;70jI;6935
32529;70jI;7435
32530;70jI;7859
32531;70jI;8172
32532;70jI;8508
32533;70jI;8833
32534;70jI;9122
32535;70jI;9578
32536;70jI;9923
32537;70jI;10281
32538;70jI;10617
32539;70jI;10892
32540;70jI;11124
32541;70jI;12143
32542;70jI;12422
32543;70jI;12653
32544;70jI;12850
32545;70jI;13147
32546;70jI;13357
32547;70jI;13474
32548;70jI;13811
32549;70jI;14164
32550;70jI;14406
37949;70jI;14548
37950;70jI;14798
37951;70jI;15012
37952;70jI;15189
37953;70jI;15413
37954;70jI;15584
37955;70jI;15884
35691;70jI;16666
35692;70jI;16892
35693;70jI;17212
35694;70jI;17506
35695;70jI;17669
35696;70jI;17955
35697;70jI;18815
35690;70jI;19555
35698;70jI;19767
35699;70jI;19916
35700;70jI;20147
35701;70jI;20295
35702;70jI;20508
35703;70jI;20629
35704;70jI;20747
35705;70jI;20819
35706;70jI;20916
35707;70jI;21196
35708;70jI;21327
35709;70jI;21448
37522;70jI;21986
35689;70jI;22767
34595;70jI;23303
34596;70jI;23551
34597;70jI;23908
34598;70jI;24041
34599;70jI;24105
34600;70jI;24281
34601;70jI;24510
34602;70jI;24695
34603;70jI;24982
34626;70jI;25515
34627;70jI;25765
34628;70jI;26031
34629;70jI;26473
34630;70jI;26734
34605;70jI;27005
34631;70jI;27122
34632;70jI;27435
34633;70jI;28024
34634;70jI;28415
32489;70kI;0
32490;70kI;235
32491;70kI;745
32492;70kI;968
32493;70kI;1175
32494;70kI;1553
32495;70kI;1840
32497;70kI;2299
32498;70kI;2749
32499;70kI;3174
40354;70kI;3314
40355;70kI;3490
40356;70kI;3615
40357;70kI;3848
32517;70kI;4189
32518;70kI;4347
32519;70kI;4493
32520;70kI;4667
32521;70kI;4854
32522;70kI;5044
