101
Pobl. Davila,Domingo y Festivos,05:30,23:30
Pobl. Davila,Lunes a Viernes,05:30,23:30
Pobl. Davila,Sábado,05:30,23:30

H06
Av. Matta,Domingo y Festivos,06:00,00:30
Av. Matta,Sábado,05:30,00:30
Av. Matta,Lunes a Viernes,05:30,00:30
Pobl. Las Turbinas,Domingo y Festivos,06:00,00:30
Pobl. Las Turbinas,Lunes a Viernes,05:30,00:30
Pobl. Las Turbinas,Sábado,05:30,00:30

H07
(M) Lo Ovalle,Sábado,05:45,23:45
(M) Lo Ovalle,Lunes a Viernes,05:42,23:45
(M) Lo Ovalle,Domingo y Festivos,06:30,23:45
(M) Ñuble,Sábado,05:30,23:40
(M) Ñuble,Lunes a Viernes,05:30,23:40
(M) Ñuble,Domingo y Festivos,06:00,23:30

H08
(M) Lo Ovalle,Sábado,05:30,23:30
(M) Lo Ovalle,Domingo y Festivos,06:00,23:30
(M) Lo Ovalle,Lunes a Viernes,05:30,23:30
Pobl. Las Turbinas,Domingo y Festivos,06:00,23:40
Pobl. Las Turbinas,Sábado,05:30,23:40
Pobl. Las Turbinas,Lunes a Viernes,05:42,23:45

H09
(M) Carlos Valdovinos,Domingo y Festivos,06:00,00:30
(M) Carlos Valdovinos,Sábado,05:30,00:30
(M) Carlos Valdovinos,Lunes a Viernes,05:30,00:30
Pobl. Davila,Lunes a Viernes,05:30,00:30
Pobl. Davila,Sábado,05:30,00:30
Pobl. Davila,Domingo y Festivos,06:00,00:30

H12
(M) Franklin,Lunes a Viernes,05:30,00:30
(M) Franklin,Sábado,05:30,00:30
(M) Franklin,Domingo y Festivos,05:30,00:30
Lo Espejo,Domingo y Festivos,06:00,00:30
Lo Espejo,Lunes a Viernes,05:30,00:30
Lo Espejo,Sábado,05:30,00:30

H13
Posta Central,Lunes a Viernes,05:30,00:30
Posta Central,Domingo y Festivos,05:30,00:30
Posta Central,Sábado,05:30,00:30
Santa Olga,Sábado,05:30,00:30
Santa Olga,Domingo y Festivos,06:00,00:30
Santa Olga,Lunes a Viernes,05:30,00:30

H14
(M) Franklin,Lunes a Viernes,05:30,00:30
(M) Franklin,Sábado,05:30,00:30
(M) Franklin,Domingo y Festivos,06:30,00:30
Mall Florida Center,Sábado,05:30,00:30
Mall Florida Center,Domingo y Festivos,07:00,00:30
Mall Florida Center,Lunes a Viernes,05:30,00:30

I01
Hospital Borja Arriarán,Sábado,05:00,00:30
Hospital Borja Arriarán,Domingo y Festivos,05:30,00:30
Hospital Borja Arriarán,Lunes a Viernes,05:00,00:30
Villa Los Heroes,Lunes a Viernes,05:50,00:30
Villa Los Heroes,Domingo y Festivos,05:45,00:30
Villa Los Heroes,Sábado,05:42,00:30

I02
(M) Laguna Sur,Domingo y Festivos,05:40,23:30
(M) Laguna Sur,Sábado,05:30,23:30
(M) Laguna Sur,Lunes a Viernes,05:15,23:30
Rinconada,Domingo y Festivos,05:50,23:30
Rinconada,Lunes a Viernes,05:30,23:30
Rinconada,Sábado,05:45,23:30

I03
(M) Las Rejas,Sábado,05:30,00:30
(M) Las Rejas,Domingo y Festivos,05:30,00:30
(M) Las Rejas,Lunes a Viernes,05:00,00:40
Villa Los Heroes,Sábado,05:30,01:00
Villa Los Heroes,Domingo y Festivos,06:00,01:00
Villa Los Heroes,Lunes a Viernes,05:30,01:30

I03c
(M) San Alberto Hurtado,Lunes a Viernes,06:30,08:18
Valle Verde,Lunes a Viernes,17:30,20:15

I04
(M) San Alberto Hurtado,Lunes a Viernes,05:00,00:40
(M) San Alberto Hurtado,Sábado,05:30,00:30
(M) San Alberto Hurtado,Domingo y Festivos,05:30,00:30
Villa El Abrazo,Sábado,05:40,00:30
Villa El Abrazo,Lunes a Viernes,05:30,00:40
Villa El Abrazo,Domingo y Festivos,05:45,00:30

I04c
(M) Plaza Maipu,Sábado,01:00,05:00
(M) Plaza Maipu,Lunes a Viernes,01:00,04:30
(M) Plaza Maipu,Domingo y Festivos,01:00,05:00
(M) Plaza Maipu,Lunes a Viernes,06:30,08:22
Villa El Abrazo,Lunes a Viernes,06:30,08:20
Villa El Abrazo,Domingo y Festivos,01:00,05:00
Villa El Abrazo,Lunes a Viernes,01:00,05:00
Villa El Abrazo,Sábado,01:00,05:00

I04e

I05
(M) Lo Ovalle,Lunes a Viernes,05:00,00:30
(M) Lo Ovalle,Sábado,05:00,00:30
(M) Lo Ovalle,Domingo y Festivos,05:00,00:30
Rinconada,Domingo y Festivos,06:00,00:30
Rinconada,Lunes a Viernes,05:42,00:30
Rinconada,Sábado,05:45,00:30

I07
Mall Arauco Maipu,Domingo y Festivos,05:30,23:30
Mall Arauco Maipu,Sábado,05:30,23:30
Mall Arauco Maipu,Lunes a Viernes,05:30,23:30
Rinconada,Sábado,05:50,23:30
Rinconada,Domingo y Festivos,05:54,23:30
Rinconada,Lunes a Viernes,05:30,23:30

I08
(M) San Alberto Hurtado,Sábado,05:30,00:40
(M) San Alberto Hurtado,Domingo y Festivos,05:30,00:40
(M) San Alberto Hurtado,Lunes a Viernes,05:30,00:40
Mall Arauco Maipú,Domingo y Festivos,05:30,00:40
Mall Arauco Maipú,Lunes a Viernes,05:30,00:40
Mall Arauco Maipú,Sábado,05:30,00:40

I08N

I08c

I09
(M) Ula,Lunes a Viernes,04:30,01:00
(M) Ula,Sábado,05:00,00:48
(M) Ula,Domingo y Festivos,05:00,00:48
Rinconada,Domingo y Festivos,05:36,00:48
Rinconada,Lunes a Viernes,05:36,01:30
Rinconada,Sábado,05:40,00:48

I09c
(M) Las Rejas,Lunes a Viernes,17:30,20:17
Rinconada,Lunes a Viernes,17:30,20:17

I09e
(M) Ula,Lunes a Viernes,06:30,08:22
(M) Ula,Lunes a Viernes,17:30,20:15
Rinconada,Lunes a Viernes,06:30,08:16
Rinconada,Lunes a Viernes,17:37,20:22

I09v

I10
Usach,Lunes a Viernes,05:30,00:40
Usach,Domingo y Festivos,05:30,00:30
Usach,Sábado,05:30,00:40
Villa Los Héroes,Domingo y Festivos,05:30,00:50
Villa Los Héroes,Sábado,05:30,00:50
Villa Los Héroes,Lunes a Viernes,05:30,00:50

I10N

I11
(M) Plaza Maipu,Sábado,00:00,23:59
(M) Plaza Maipu,Lunes a Viernes,00:00,23:59
(M) Plaza Maipu,Domingo y Festivos,00:00,23:59
Ciudad Satelite,Lunes a Viernes,00:00,23:59
Ciudad Satelite,Sábado,00:00,23:59
Ciudad Satelite,Domingo y Festivos,00:00,23:59

I12
Mall Florida Center,Lunes a Viernes,05:00,00:30
Mall Florida Center,Domingo y Festivos,05:30,00:30
Mall Florida Center,Sábado,05:30,00:30
Pueblito La Farfana,Sábado,05:54,00:30
Pueblito La Farfana,Domingo y Festivos,06:00,00:30
Pueblito La Farfana,Lunes a Viernes,05:54,00:30

I13
(M) San Alberto Hurtado,Lunes a Viernes,05:00,00:30
(M) San Alberto Hurtado,Domingo y Festivos,05:30,00:30
(M) San Alberto Hurtado,Sábado,05:15,00:30
Villa Los Presidentes,Domingo y Festivos,06:00,00:30
Villa Los Presidentes,Sábado,06:00,00:30
Villa Los Presidentes,Lunes a Viernes,05:54,00:30

I14
Estación Central,Sábado,05:30,00:30
Estación Central,Domingo y Festivos,05:30,00:30
Estación Central,Lunes a Viernes,05:30,00:30
Mall Plaza Oeste,Lunes a Viernes,05:30,00:30
Mall Plaza Oeste,Domingo y Festivos,05:30,00:30
Mall Plaza Oeste,Sábado,05:30,00:30

I16
Ferrocarril,Sábado,05:30,00:00
Ferrocarril,Lunes a Viernes,05:00,00:00
Ferrocarril,Domingo y Festivos,05:30,00:30
Poblacion Santiago,Domingo y Festivos,05:50,00:30
Poblacion Santiago,Sábado,05:45,00:30
Poblacion Santiago,Lunes a Viernes,05:30,00:30

I17
Hospital San Juan De Dios,Lunes a Viernes,05:30,00:30
Hospital San Juan De Dios,Sábado,05:30,00:00
Hospital San Juan De Dios,Domingo y Festivos,05:30,00:30
Villa Francia,Domingo y Festivos,05:46,00:30
Villa Francia,Sábado,05:50,00:30
Villa Francia,Lunes a Viernes,05:45,00:30

I18
(M) Ula,Sábado,05:30,00:30
(M) Ula,Domingo y Festivos,05:30,00:30
(M) Ula,Lunes a Viernes,05:30,00:30
Rinconada,Lunes a Viernes,05:30,00:30
Rinconada,Sábado,05:30,00:30
Rinconada,Domingo y Festivos,05:30,00:30

I20
Marta Ossa Ruiz,Lunes a Viernes,05:30,23:40
Marta Ossa Ruiz,Domingo y Festivos,05:30,23:30
Marta Ossa Ruiz,Sábado,05:30,23:45
Valle Verde,Lunes a Viernes,05:30,23:40
Valle Verde,Domingo y Festivos,05:30,23:30
Valle Verde,Sábado,05:30,23:45

I21
(M) Plaza Maipu,Domingo y Festivos,06:15,23:40
(M) Plaza Maipu,Sábado,05:45,23:40
(M) Plaza Maipu,Lunes a Viernes,05:30,23:40
Villa Hernan Díaz,Lunes a Viernes,05:40,23:40
Villa Hernan Díaz,Sábado,06:15,23:40
Villa Hernan Díaz,Domingo y Festivos,06:45,23:45

I22
(M) Del Sol,Lunes a Viernes,05:30,23:40
(M) Del Sol,Domingo y Festivos,05:30,23:40
(M) Del Sol,Sábado,05:30,23:40
La Farfana,Lunes a Viernes,05:30,23:40
La Farfana,Sábado,05:30,23:40
La Farfana,Domingo y Festivos,05:30,23:40

I24
Plaza Oeste,Lunes a Viernes,05:30,23:45
Plaza Oeste,Sábado,05:30,23:40
Plaza Oeste,Domingo y Festivos,05:50,23:40
Villa Los Maitenes,Domingo y Festivos,05:50,23:40
Villa Los Maitenes,Sábado,05:45,23:40
Villa Los Maitenes,Lunes a Viernes,05:30,23:45

J01
(M) Quinta Normal,Lunes a Viernes,05:00,23:40
(M) Quinta Normal,Domingo y Festivos,05:30,23:40
(M) Quinta Normal,Sábado,05:30,23:40
Pudahuel Sur,Lunes a Viernes,05:30,00:25
Pudahuel Sur,Domingo y Festivos,05:30,00:25
Pudahuel Sur,Sábado,05:30,00:25

J01c

J02
(M) U.L.A.,Sábado,05:30,23:53
(M) U.L.A.,Lunes a Viernes,05:30,23:54
(M) U.L.A.,Domingo y Festivos,05:30,23:55
Enea,Domingo y Festivos,05:57,00:30
Enea,Sábado,06:01,00:30
Enea,Lunes a Viernes,06:05,00:30

J03
(M) Republica,Lunes a Viernes,05:30,23:40
(M) Republica,Domingo y Festivos,05:30,23:45
(M) Republica,Sábado,05:30,23:45
Costanera Sur,Sábado,07:30,01:40
Costanera Sur,Lunes a Viernes,07:30,01:40
Costanera Sur,Domingo y Festivos,07:30,01:40

J04
La Alianza,Lunes a Viernes,06:00,23:45
La Alianza,Sábado,06:00,23:54
La Alianza,Domingo y Festivos,05:50,23:45
(M) Neptuno,Domingo y Festivos,05:30,23:59
(M) Neptuno,Sábado,05:40,23:59
(M) Neptuno,Lunes a Viernes,05:30,23:53

J05

J06
(M) Pajaritos,Lunes a Viernes,05:55,23:55
(M) Pajaritos,Domingo y Festivos,06:00,23:55
(M) Pajaritos,Sábado,05:55,23:55
(M) Pudahuel,Lunes a Viernes,05:30,23:30
(M) Pudahuel,Sábado,05:30,23:30
(M) Pudahuel,Domingo y Festivos,05:30,23:30

J07

J07c

J07e

J08
Hospital Felix Bulnes,Domingo y Festivos,00:00,23:59
Hospital Felix Bulnes,Sábado,00:00,23:59
Hospital Felix Bulnes,Lunes a Viernes,00:00,23:59
Pudahuel Sur,Sábado,00:00,23:59
Pudahuel Sur,Domingo y Festivos,00:00,23:59
Pudahuel Sur,Lunes a Viernes,00:00,23:59

J10
Parque De Los Reyes,Sábado,05:30,23:30
Parque De Los Reyes,Lunes a Viernes,05:30,23:30
Parque De Los Reyes,Domingo y Festivos,05:30,23:28
San Daniel,Domingo y Festivos,05:52,23:42
San Daniel,Sábado,05:48,23:47
San Daniel,Lunes a Viernes,05:45,23:40

J11
(M) Pajaritos,Lunes a Viernes,05:37,23:35
(M) Pajaritos,Sábado,05:30,23:51
(M) Pajaritos,Domingo y Festivos,05:30,23:30
Lomas De Lo Aguirre,Lunes a Viernes,05:57,23:30
Lomas De Lo Aguirre,Domingo y Festivos,05:53,23:55
Lomas De Lo Aguirre,Sábado,05:56,23:50

J12
Ciudad De Los Valles,Sábado,06:00,23:41
Ciudad De Los Valles,Domingo y Festivos,05:53,23:55
Ciudad De Los Valles,Lunes a Viernes,06:00,23:46
(M) Pajaritos,Lunes a Viernes,05:30,23:21
(M) Pajaritos,Domingo y Festivos,05:30,23:30
(M) Pajaritos,Sábado,05:30,23:40

J13
Costanera Sur,Sábado,05:50,00:35
Costanera Sur,Domingo y Festivos,05:57,00:35
Costanera Sur,Lunes a Viernes,06:05,00:35
(M) Estación Central,Sábado,05:30,23:58
(M) Estación Central,Domingo y Festivos,05:30,23:59
(M) Estación Central,Lunes a Viernes,05:30,23:59

J13c
Costanera Sur,Lunes a Viernes,06:00,23:40
(M) San Pablo,Lunes a Viernes,05:30,22:59

J14c
Pudahuel Sur,Sábado,05:50,23:48
Pudahuel Sur,Domingo y Festivos,05:45,23:49
Pudahuel Sur,Lunes a Viernes,05:50,23:45
Villa Roosevelt,Domingo y Festivos,05:30,23:40
Villa Roosevelt,Lunes a Viernes,05:30,23:42
Villa Roosevelt,Sábado,05:30,23:40

J15c
(M) Neptuno,Lunes a Viernes,05:30,23:25
La Alianza,Lunes a Viernes,05:50,23:42

J16
(M) Estación Central,Lunes a Viernes,05:30,23:32
(M) Estación Central,Sábado,05:30,23:34
(M) Estación Central,Domingo y Festivos,05:30,23:30
Costanera Sur,Domingo y Festivos,06:02,23:48
Costanera Sur,Lunes a Viernes,06:03,23:44
Costanera Sur,Sábado,06:00,23:51

J17
Puerto Santiago,Lunes a Viernes,06:30,23:30
Puerto Santiago,Sábado,06:30,22:34
Puerto Santiago,Domingo y Festivos,07:47,22:49
(M) Pajaritos,Sábado,06:35,22:35
(M) Pajaritos,Domingo y Festivos,07:30,22:30
(M) Pajaritos,Lunes a Viernes,06:38,23:38

J18
(M) San Pablo,Domingo y Festivos,05:30,23:30
(M) San Pablo,Lunes a Viernes,05:20,23:30
(M) San Pablo,Sábado,05:30,23:30
Enea,Domingo y Festivos,05:46,23:57
Enea,Lunes a Viernes,05:41,23:53
Enea,Sábado,05:47,23:57

J18c
(M) San Pablo,Lunes a Viernes,06:30,08:54
El Tranque,Lunes a Viernes,17:30,21:06

J19
(M) Santa Ana,Lunes a Viernes,05:30,23:54
(M) Santa Ana,Sábado,05:30,23:54
(M) Santa Ana,Domingo y Festivos,05:30,23:54
Pudahuel Sur,Lunes a Viernes,06:00,00:30
Pudahuel Sur,Domingo y Festivos,05:58,00:38
Pudahuel Sur,Sábado,06:00,00:30

J20
(M) Pudahuel,Sábado,05:30,22:59
(M) Pudahuel,Domingo y Festivos,05:30,22:59
(M) Pudahuel,Lunes a Viernes,05:30,22:55
El Montijo,Sábado,06:05,23:41
El Montijo,Lunes a Viernes,06:04,23:31
El Montijo,Domingo y Festivos,06:03,23:35

L1_V24

L2R_V24

L2V_V24

L2_V24

L4A_V24

L4R_V24

L4V_V24

L4_V24

L5R_V24

L5V_V24

L5_V24

