mode;code;name;latitude;longitude;services
3;PE48;Las Higueras esq Volcán Lastarria;-33.51476817;-70.56588247;118-126-E17
3;PE481;Froilán Roa esq San Carlos de Ancud;-33.51559519;-70.59856225;325-E05
3;PE482;Froilán Roa esq Av A Vespucio;-33.51758528;-70.59529355;325-E05
3;PE483;Parada 3 MIM;-33.51480727;-70.61411557;E05
3;PE484;Mañío esq Alerce ;-33.51606608;-70.61578619;E05
3;PE485;Mañío esq Proyectada;-33.51854497;-70.61725348;E05
3;PE486;Calle K esq Central;-33.52101243;-70.61890367;E05
3;PE487;Calle K esq La Castrina;-33.52039837;-70.62034575;E05
3;PE488;Calle O esq Av Las Industrias;-33.51977455;-70.62321959;E05
3;PE489;Esteban Gumucio esq La Serena;-33.52014367;-70.62670415;E05
3;PE490;Esteban Gumucio esq 8 Oriente ;-33.52046638;-70.62959569;E05
3;PE491;Esteban Gumucio esq Los Vilos;-33.52060939;-70.63106266;E05
3;PE492;Esteban Gumucio esq Membrillar;-33.52084276;-70.63319887;E05-E12
3;PE493;Parada 6 Paradero 18 Santa Rosa;-33.52113813;-70.6361007;E05-E12
3;PE494;Froilán Roa esq Nagasaki;-33.51906444;-70.5924783;E06
3;PE495;Teniente Rolando Froden esq Okinawa;-33.51984037;-70.58893949;E06
3;PE496;Teniente Rolando Froden esq A de Ercilla;-33.51981669;-70.5872702;E06
3;PE497;Teniente Rolando Froden esq Juan Carlos;-33.51980028;-70.58503041;E06
3;PE498;Teniente Rolando Froden esq Avenida La Florida;-33.51975155;-70.58178872;E06
3;PE499;Diagonal Santa Irene esq Paicaví;-33.52030418;-70.56669286;E06
3;PE5;Av Departamental esq Av A Vespucio;-33.50970792;-70.59283436;102-107-108-118-212-224
3;PE50;Las Higueras esq Volcán Huesqui;-33.5151107;-70.56232501;118-126-E17
3;PE500;Diagonal Santa Irene esq Orompello;-33.51930141;-70.5654043;E06
3;PE501;Palena esq Lientur;-33.51820776;-70.5620254;E06
3;PE502;Parada 3 Terminal María Angélica;-33.5180909;-70.55841648;E06
3;PE503;María Angélica esq Las Araucarias;-33.51665349;-70.55223228;118-126-418-D16-E06-E17
3;PE504;María Angélica esq María Cristina;-33.51456728;-70.54886826;118-126-418-D16
3;PE505;Av Las Perdices esq Santa Berta;-33.51598566;-70.54722475;126-E06-E17
3;PE506;Av Las Perdices esq San Francisco;-33.51963364;-70.54685904;126-E06-E17
3;PE507;San Francisco esq María Cristina;-33.51969568;-70.54838903;126-E06-E17
3;PE508;San Francisco esq Las Bellotas;-33.51980696;-70.55030752;126-E06-E17
3;PE509;Las Araucarias esq Paseo de La Plaza;-33.51852135;-70.55214722;E06-E17
3;PE51;Las Higueras esq Avenida Tobalaba;-33.51535105;-70.55971313;118-126-E17
3;PE510;Las Araucarias esq María Angélica;-33.51679237;-70.55194407;E06-E17
3;PE511;María Angélica esq Calle 1;-33.51729447;-70.5550538;118-418-D16-E06-E17
3;PE512;Palena esq Orompello;-33.51812113;-70.56174391;E06
3;PE513;Palena esq Orompello;-33.51840056;-70.56461287;E06
3;PE514;Diagonal Santa Irene esq Paicaví;-33.52022276;-70.56671292;E06
3;PE515;Diagonal Santa Irene esq Alicahue;-33.52216651;-70.56918134;E06
3;PE517;Teniente Rolando Froden esq Laura;-33.51959731;-70.58186128;E06
3;PE518;Teniente Rolando Froden esq Real Alicante;-33.5196541;-70.58517848;E06
3;PE519;Teniente Rolando Froden esq A de Ercilla;-33.5196785;-70.58679394;E06
3;PE52;Las Higueras esq Pasaje Providencia;-33.51523865;-70.56004487;118-126-E17
3;PE520;Teniente Rolando Froden esq Okinawa;-33.51969943;-70.58867851;E06
3;PE521;Froilán Roa esq Nagasaki;-33.51917886;-70.5919959;E03-E06
3;PE522;Froilán Roa esq Av A Vespucio;-33.51787809;-70.59426534;E03-E06
3;PE523;Parada 10 (M) Bellavista de La Florida;-33.52372454;-70.5982596;323-325-E07-E08-E15c
3;PE524;Parada 3 (M) Vicente Valdés;-33.52638278;-70.59702717;323-325-E07-E08-E10-E15c
3;PE525;Parada 3 Paradero 16 AvVicuña Mackenna;-33.53002765;-70.59551129;204N-323-325-E07-E15c
3;PE526;Av Vicuña Mackenna esq Los Pioneros;-33.53377266;-70.59392175;323-325-E07-E15c
3;PE527;Los Pioneros esq Amparo Calaf;-33.53395104;-70.59477574;323-E07
3;PE528;Parada 3 (M) Rojas Magallanes;-33.53580058;-70.59331285;323-E07
3;PE529;Rojas Magallanes esq Estados Unidos;-33.53570382;-70.59031736;323-E07
3;PE53;Las Higueras esq Volcán Huesqui;-33.51505098;-70.56205478;118-126-E17
3;PE530;Rojas Magallanes esq Perú;-33.53581021;-70.58764866;323-E07
3;PE531;Rojas Magallanes esq Colombia;-33.53591545;-70.58506607;323-E07
3;PE532;Rojas Magallanes esq Ecuador;-33.53601203;-70.58245102;323-E07
3;PE533;Rojas Magallanes esq Panamá;-33.53611812;-70.57979305;323-E07
3;PE534;Rojas Magallanes esq Avenida México;-33.53608754;-70.57724028;323-E07
3;PE535;Rojas Magallanes esq Honduras;-33.5358782;-70.57526579;323-E07
3;PE536;Parada 3 Paradero 18 Av La Florida;-33.53576185;-70.57377759;323-E07
3;PE537;Rojas Magallanes esq La Palma Chilena;-33.53560505;-70.57050104;323-E07
3;PE538;Rojas Magallanes esq Alicahue;-33.53550513;-70.56699938;323-E07
3;PE539;Rojas Magallanes esq Poniente;-33.53540905;-70.5631855;323-E07
3;PE54;Las Higueras esq Las Taguas;-33.51491517;-70.56352732;118-126-E17
3;PE540;La Araucanía esq Alcán;-33.5327967;-70.56366613;322-323
3;PE541;Araucanía esq Psje L Varoli;-33.52989953;-70.56456156;322-323
3;PE542;Araucanía esq Gerónimo de Alderete;-33.52723447;-70.56564416;322-323
3;PE543;Gerónimo de Alderete esq Psje Simón Bolívar;-33.52675292;-70.56307277;322-323
3;PE544;Gerónimo de Alderete esq Psje Jardín Alto;-33.52649183;-70.56089301;322-323
3;PE545;Gerónimo de Alderete esq Psje V Huidobro;-33.52624113;-70.55788433;323
3;PE546;Carlos Luis González esq Psje Jardín Alto;-33.52459021;-70.56079423;323
3;PE547;Gerónimo de Alderete esq Psje 21 de Enero;-33.52668899;-70.56313623;322-323
3;PE548;Gerónimo de Alderete esq Araucanía;-33.52697395;-70.56556409;322-323
3;PE549;Araucanía esq Pasaje Pumahue;-33.53001634;-70.56459596;322-323
3;PE55;Las Higueras esq Volcán Lastarria;-33.51471761;-70.56560164;118-126-E17
3;PE550;La Araucanía esq Pasaje Carún;-33.53300366;-70.56370216;322-323
3;PE551;Rojas Magallanes esq Manque;-33.53533597;-70.56325957;323-E07-E10
3;PE552;Rojas Magallanes esq La Llanura;-33.53541824;-70.56673936;323-E07
3;PE553;Rojas Magallanes esq Santa Delia;-33.53550656;-70.57044541;323-E07
3;PE554;Parada 4 Paradero 18 Av La Florida;-33.53556392;-70.57303095;323-E07
3;PE555;Rojas Magallanes esq Canadá;-33.53582355;-70.57530787;323-E07
3;PE556;Rojas Magallanes esq Avenida México;-33.53595915;-70.57669951;323-E07
3;PE557;Rojas Magallanes esq Panamá;-33.5360691;-70.57939371;323-E07
3;PE558;Rojas Magallanes esq Ecuador;-33.53596398;-70.58197631;323-E07
3;PE559;Rojas Magallanes esq Colombia;-33.53585826;-70.58460197;323-E07
3;PE560;Rojas Magallanes esq Perú;-33.53576122;-70.58724932;323-E07
3;PE561;Rojas Magallanes esq Estados Unidos;-33.53565539;-70.58987496;323-E07
3;PE562;Parada 6 (M) Rojas Magallanes;-33.53552203;-70.59253239;323-E07
3;PE563;Santa Cecilia esq San Pedro;-33.55550567;-70.5763868;E08-F25
3;PE564;Colombia esq Sn José de LaEstrella;-33.5531781;-70.57716311;E08
3;PE565;Colombia esq José Miguel Carrera;-33.5502954;-70.57903865;E08
3;PE566;José Miguel Carrera esq Perú;-33.54996873;-70.58272701;E08
3;PE567;Perú esq Santa Amalia;-33.54372737;-70.58278551;E08-F25
3;PE568;Perú esq Río Danubio;-33.54145323;-70.58431639;E08-F25
3;PE569;Perú esq Enrique Olivares;-33.53989617;-70.58548336;E08-F25
3;PE57;Las Higueras esq V Hornopirén;-33.51400437;-70.56922773;118-126-E17
3;PE570;Perú esq Rojas Magallanes;-33.53597678;-70.58731787;E08
3;PE571;Perú esq Santa Julia;-33.53291097;-70.58869403;E08
3;PE572;Perú esq Perpetua Freire;-33.53034213;-70.58999304;E08
3;PE573;Perpetua Freire esq Santa Cruz;-33.5302035;-70.59235948;E08
3;PE575;Parada 4 (M) Vicente Valdés;-33.52674177;-70.59646309;E10-E13-E18
3;PE576;Colombia esq Rojas Magallanes;-33.53612792;-70.58467151;E08
3;PE577;Colombia esq Santa Julia;-33.53284423;-70.58616223;E08
3;PE578;Colombia esq Perpetua Freire;-33.53027872;-70.58720295;E08
3;PE58;Las Higueras esq Volcán Llaima;-33.51380836;-70.57117285;118-126-E17
3;PE580;Parada 4 Paradero 16 AvVicuña Mackenna;-33.53023821;-70.59456757;E08
3;PE581;Perpetua Freire esq Riquelme;-33.53028132;-70.59261934;E08
3;PE582;Perpetua Freire esq Perú;-33.53021272;-70.59023834;E08
3;PE583;Perú esq Santa Julia;-33.53232799;-70.5891464;E08
3;PE584;Perú esq Rojas Magallanes;-33.53554;-70.58762218;E08
3;PE585;Perú esq Enrique Olivares;-33.53934081;-70.58589322;E08
3;PE588;Perú esq Av TrinidadOriente;-33.54703464;-70.58297506;E08
3;PE589;Perú esq José Miguel Carrera;-33.54973046;-70.58302423;E08
3;PE59;Las Higueras esq Volcán Tolhuaca;-33.51416409;-70.57227743;118-126-E17
3;PE590;José Miguel Carrera esq Colombia;-33.55011915;-70.57942319;E08
3;PE591;Colombia esq Sn José de LaEstrella;-33.55272345;-70.57745643;E08
3;PE592;Colombia esq San Pedro;-33.55515881;-70.57671441;E08
3;PE596;Colombia esq Santa Julia;-33.53244338;-70.58647796;E08
3;PE597;Colombia esq Enrique Olivares;-33.53938276;-70.58332014;E08
3;PE598;Diego Portales esq Las Paublonias;-33.56270751;-70.57880137;210v-E09
3;PE599;Diego Portales esq Victorino Lastarria;-33.56321204;-70.58166518;210v-E09
3;PE60;Las Higueras esq Punitaqui;-33.51391406;-70.57492136;118-126-E17
3;PE600;Elisa Correa esq Giovanni Mochi;-33.5691153;-70.58617896;E09
3;PE601;Elisa Correa esq Verde;-33.56954282;-70.5894079;E09
3;PE602;Salvador Sanfuentes esq Concordia;-33.56741245;-70.59587555;E09
3;PE603;Concordia esq Guacolda;-33.56557483;-70.59641268;E09
3;PE604;Los Gladiolos esq María Elena;-33.56223957;-70.59699762;E09
3;PE605;María Elena esq Av Santa Raquel;-33.5621844;-70.59987273;E09-E11-E12
3;PE606;General Arriagada esq Cleopatra;-33.55887205;-70.60426032;E09-E12
3;PE607;General Arriagada esq Río Tirúa;-33.55907433;-70.60535199;E09-E12
3;PE608;General Arriagada esq Turquesa;-33.55939086;-70.60806154;325-E09-E15c
3;PE609;General Arriagada esq Bahía Catalina;-33.55967085;-70.61080274;325-E09-E15c
3;PE61;Diag los Castaños esq Av Departamental;-33.51228185;-70.57845529;118-126-E17
3;PE610;Pedro Lira esq Vicuña;-33.55198284;-70.61530219;E09
3;PE611;Pedro Lira esq La Serena;-33.55210376;-70.61709239;E09
3;PE612;La Serena esq Psje Maullin;-33.55041694;-70.61781489;E09
3;PE613;Canto General esq Las Parcelas;-33.55015561;-70.6212458;E09
3;PE614;J Edwards Bello esq Manuel Plaza;-33.54981684;-70.62507375;E09
3;PE615;Las Uvas y El Viento esq Padre Luis Navarro;-33.54924981;-70.62773418;E09
3;PE616;Las Uvas y El Viento esq Sofía Eastman;-33.54922969;-70.62926319;E09
3;PE617;Sofía Eastman de H esq San Martín;-33.54746549;-70.62969319;E09
3;PE618;Diagonal Sur Oriente esq Pasaje 1;-33.54507068;-70.63075752;E09
3;PE619;Alborada esq Av San Gregorio;-33.54523355;-70.63345304;E09
3;PE62;Diag los Castaños esq Av Departamental;-33.51093323;-70.57883989;118-126-E17
3;PE620;Manuel Rodríguez esq Tacora;-33.54349415;-70.62926323;E09
3;PE621;Tacora esq Diagonal;-33.54542775;-70.6296657;E09
3;PE622;Sofía Eastman de H esq San Martín;-33.54704707;-70.62996535;E09
3;PE623;Sofía Eastman de H esq Padre M Riesco;-33.54853839;-70.62971334;E09
3;PE624;Las Uvas y El Viento esq Crepusculario;-33.54935649;-70.62716535;E09
3;PE625;J Edwards Bello esq Pasaje 11;-33.54947971;-70.6253367;E09
3;PE63;Parada 2 Paradero 30 Santa Rosa;-33.55634491;-70.63132485;203-203c-203e-206-206c-212-216-G01
3;PE630;Pedro Lira esq Vicuña;-33.55201764;-70.61539978;E09
3;PE631;Pedro Lira esq Bahía Catalina;-33.55205095;-70.61353706;E09
3;PE632;Bahía Catalina esq Las Gaitas;-33.55875169;-70.61144273;E09-E11-F05
3;PE633;General Arriagada esq La Huasca;-33.55956362;-70.60864641;325-E09-E15c
3;PE634;General Arriagada esq Julio Cesar;-33.55930812;-70.60609956;325-E09-E15c
3;PE635;General Arriagada esq Río 1;-33.55884436;-70.60361351;E09-E12
3;PE636;General Arriagada esq Av Santa Raquel;-33.55880969;-70.60141546;E09-E12
3;PE637;María Elena esq Los Gladiolos;-33.56200127;-70.59729485;E09-E11-E12
3;PE638;Concordia esq Rafael Matus;-33.56500335;-70.59667147;E09
3;PE639;Concordia esq La Paz;-33.56728192;-70.59620711;E09
3;PE64;Parada 2 Paradero 27 Santa Rosa;-33.54680416;-70.63334259;203N-205-205c-207-207c-209-209c
3;PE640;Salvador Sanfuentes esq Rucalin;-33.56715058;-70.59310217;E09
3;PE641;Rucalín esq Elisa Correa S;-33.5698031;-70.5923106;E09
3;PE642;Diego Portales esq Mariano Egaña;-33.56335203;-70.58200167;210v-E09
3;PE643;Diego Portales esq C Zañartu;-33.56282197;-70.57901889;210v-E09
3;PE644;Diego Portales esq El Araucano;-33.56223435;-70.57559345;210v-E09
3;PE645;Alicahue esq Santa Florencia;-33.53884931;-70.56355975;E10
3;PE646;Enrique Olivares esq Alameda Oriente;-33.54004982;-70.56347367;E10
3;PE647;Enrique Olivares esq Richmond;-33.53993988;-70.56717634;E10
3;PE648;Parada 4 Paradero 19 Av La Florida;-33.53975332;-70.57122223;E10
3;PE649;Enrique Olivares esq Avenida México;-33.53963973;-70.57519404;E10
3;PE65;Parada 3 (M) Santa Rosa;-33.54362189;-70.63393965;203N-205-205c-207-207c-207e-209-209c
3;PE650;Enrique Olivares esq Venezuela;-33.5396368;-70.57896323;E10
3;PE651;Enrique Olivares esq Colombia;-33.53962296;-70.58287222;E10
3;PE652;Colombia esq San Cristobal 5;-33.54185579;-70.58174982;E10
3;PE653;Colombia esq Santa Amalia;-33.54332101;-70.58071032;E10
3;PE654;Santa Amalia esq Perú;-33.54346769;-70.58264077;E10
3;PE655;Santa Amalia esq Chacalluta;-33.54340864;-70.5865491;E10
3;PE656;Parada 4 Paradero 20 AvVicuña Mackenna;-33.54336925;-70.58891772;E10
3;PE657;Santa Amalia esq Av Walker Martínez;-33.54332012;-70.59204003;225-E10
3;PE658;Santa Amalia esq Manutara;-33.54326702;-70.59476379;225-E10
3;PE659;Santa Amalia esq El Algarrobo;-33.54283276;-70.59976368;225-E10
3;PE66;Parada 4 Paradero 23 Santa Rosa;-33.53792589;-70.63436012;203-206-206c-212-G01
3;PE660;Santa Amalia esq Av Santa Raquel;-33.54277848;-70.6032628;225-E10
3;PE661;Santa Julia esq Punta Arenas;-33.52846029;-70.60930839;204
3;PE662;Punta Arenas esq G de Alderete;-33.52640072;-70.60957172;E10
3;PE666;Tomé esq 7 Oriente;-33.5313226;-70.6131949;E10
3;PE667;Tomé esq Coronel;-33.53151855;-70.61614902;E10
3;PE668;Tomé esq Parral;-33.53180262;-70.61994472;E10
3;PE669;Tomé esq La Serena;-33.53198517;-70.6225325;E10
3;PE67;Parada 2 Paradero 22 Santa Rosa;-33.53388335;-70.63454248;203-206-206c-212-G01
3;PE670;Tomé esq El Tabo;-33.53222934;-70.62591829;E10
3;PE671;Tomé esq Los Vilos;-33.53247114;-70.62947635;E10
3;PE676;Tomé esq Calle 4;-33.53291218;-70.63433037;E10-G01c
3;PE677;Tomé esq Los Vilos;-33.53259987;-70.6299741;E10
3;PE678;Tomé esq El Tabo;-33.53234117;-70.62632958;E10
3;PE679;Tomé esq La Serena;-33.53212082;-70.62319189;E10
3;PE68;Parada 4 Paradero 20 Santa Rosa;-33.52918355;-70.63532621;203-203e-206-206c-212-E05
3;PE680;Tomé esq 2 Oriente;-33.53191335;-70.62044212;E10
3;PE681;Tomé esq Coronel;-33.53165479;-70.61676534;E10
3;PE682;Tomé esq 8 Oriente ;-33.53140234;-70.61330406;E10
3;PE683;Tomé esq Punta Arenas;-33.53118152;-70.6101772;E10
3;PE684;Punta Arenas esq Santa Julia;-33.5288969;-70.60971489;E10
3;PE685;Santa Amalia esq Eucaliptus;-33.54290749;-70.6030498;225-E10
3;PE686;Santa Amalia esq Baco;-33.54295509;-70.60006749;225-E10
3;PE687;Santa Amalia esq Manutara;-33.54339588;-70.59526156;225-E10
3;PE688;Santa Amalia esq Kibalion;-33.54345508;-70.59206404;225-E10
3;PE689;Parada 5 Paradero 20 AvVicuña Mackenna;-33.54349412;-70.58972773;225-E10
3;PE69;Parada 4 Paradero 19 Santa Rosa;-33.52627502;-70.63568062;203-206-206c-212-E05
3;PE690;Santa Amalia esq Camarones;-33.54348174;-70.58647505;E10
3;PE691;Santa Amalia esq Perú;-33.5435891;-70.58301992;E10
3;PE692;Santa Amalia esq Santa Marta;-33.54362005;-70.58059729;E10
3;PE693;Colombia esq José Silva Lastarria;-33.54176783;-70.5815759;E10
3;PE694;Colombia esq Enrique Olivares;-33.53990218;-70.58289885;E10
3;PE695;Enrique Olivares esq Panamá;-33.53980047;-70.57885851;E10
3;PE696;Enrique Olivares esq Avenida México;-33.53977031;-70.57556256;E10
3;PE697;Enrique Olivares esq Heliotropo;-33.5397872;-70.57210593;E10
3;PE698;Enrique Olivares esq Ntra Sra De Fatima;-33.54003851;-70.5672212;E10
3;PE699;Enrique Olivares esq Alameda Oriente;-33.54012567;-70.56389504;E10
3;PE7;Parada Centro de Salud La Florida;-33.51425733;-70.58547837;102-104-108-114-712-712N
3;PE70;Parada 4 Paradero 18 Santa Rosa;-33.52163287;-70.63619616;203-206-206c-212-E05
3;PE700;Enrique Olivares esq Oriente;-33.5400034;-70.56000511;E10
3;PE701;Enrique Olivares esq Jardin Alto;-33.53954212;-70.55652911;E10
3;PE702;Jardín Alto esq Sta T de los Andes;-33.53759889;-70.55687119;E10
3;PE703;María Elena esq Millaray;-33.56108184;-70.58885429;E11-E12
3;PE704;María Elena esq Lago Llanquihue;-33.5612976;-70.59101263;E11-E12
3;PE705;María Elena esq Grabriela Mistral;-33.56152151;-70.59323576;E11-E12
3;PE706;María Elena esq Los Gladiolos;-33.56188032;-70.59688328;E11-E12
3;PE707;María Elena esq Oriente;-33.56247452;-70.60323896;E11
3;PE708;Miguel Mujica esq Gran Futuro;-33.56177347;-70.60514342;E11-E12-G01-G18
3;PE709;San Miguel esq La Catedral;-33.56173054;-70.60844961;E11-G01-G18
3;PE71;Parada 2 Hospital Padre Hurtado;-33.55304374;-70.63204905;203-203c-203e-206-206c-212-216-G01
3;PE710;San Miguel esq Bahía Catalina;-33.56191494;-70.61021963;E11-G18
3;PE711;Sn José de LaEstrella esq La Serena;-33.55478388;-70.61626988;E11-E18
3;PE713;Sn José de LaEstrella esq Las Parcelas;-33.55561831;-70.62004456;E11-E18
3;PE714;Sn José de LaEstrella esq J Edwards Bello;-33.55614003;-70.62358726;E11-E18
3;PE715;J Edwards Bello esq Ginebra;-33.55458067;-70.62421512;264N-E11-E18
3;PE716;Benjamín Subercaseaux esq Las Camelias;-33.55254205;-70.62494168;264N-E11-E18
3;PE717;Benjamín Subercaseaux esq Sofía Eastman;-33.55316338;-70.62844307;264N-E11-E18
3;PE718;Canto General esq Sofía Eastman;-33.55117444;-70.62950435;E11
3;PE719;Sofía Eastman de H esq B Subercaseaux;-33.55297768;-70.62884888;E11
3;PE72;Parada 1 Consultorio Padre Esteban Gumucio;-33.51964395;-70.62355092;204-204N
3;PE720;Benjamín Subercaseaux esq J Edwards Bello;-33.55265954;-70.62492234;264N-E11-E18-F05
3;PE721;J Edwards Bello esq Capitán Avalos;-33.55417086;-70.6245198;264N-E11-E18-F05
3;PE722;J Edwards Bello esq Sofía Carmona;-33.55601548;-70.62414503;E11-E18
3;PE723;Sn José de LaEstrella esq Las Parcelas;-33.55588174;-70.62058804;E11-E18-F05
3;PE725;Sn José de LaEstrella esq La Serena;-33.55510861;-70.61695451;E11-E18-F05
3;PE726;Sn José de LaEstrella esq Bahía Catalina;-33.55424068;-70.6129746;E11-E18-F05
3;PE727;San Miguel esq El Maestro;-33.56184307;-70.60811777;264N-E11
3;PE728;San Miguel esq Miguel Mujica;-33.56153444;-70.60549447;264N-E11
3;PE729;Miguel Mujica esq María Elena;-33.56252389;-70.60499572;264N-E11-E12
3;PE73;Av Las Industrias esq Calle I;-33.52201151;-70.62318602;204-204N-204e
3;PE730;María Elena esq Pasaje Suspiro;-33.56252959;-70.60316458;E11
3;PE731;María Elena esq Av Santa Raquel;-33.56227843;-70.60027303;E11
3;PE732;María Elena esq Villarrica;-33.56158726;-70.5930323;E11-E12
3;PE733;María Elena esq Volcán Osorno;-33.56132297;-70.59044218;E11-E12
3;PE734;María Elena esq Millaray;-33.56113898;-70.58861836;E11-E12
3;PE736;Avenida Lo Ovalle esq Latinoamérica;-33.51772282;-70.6276924;329
3;PE738;La Serena esq Padre Juan Meyer;-33.53548747;-70.62159645;226-E12-E18
3;PE739;San Jorge esq Del Madrigal;-33.5581403;-70.57274003;E12
3;PE74;La Serena esq Linares;-33.52723384;-70.62450035;226-E12
3;PE740;San Jorge esq El Libertador;-33.55783842;-70.57023556;E12
3;PE741;San Jorge esq Ciprés de Guaitecas;-33.55725203;-70.56598098;E12
3;PE742;San Jorge esq Los Zancos;-33.55705784;-70.56422173;E12
3;PE743;San Jorge esq Sn Antonio de Padua;-33.55690112;-70.56377728;E12
3;PE744;San Jorge esq Ramón Vinay;-33.55720572;-70.56607709;E12
3;PE745;San Jorge esq El Acero;-33.55775577;-70.57035255;E12
3;PE746;San Jorge esq Martinica;-33.55813864;-70.57358018;E12
3;PE748;Los Vilos esq Calle D;-33.51919496;-70.63163903;E12
3;PE749;Punta Arenas esq Sn José de LaEstrella;-33.55424832;-70.61100365;E13
3;PE75;Linares esq Quilpué;-33.52731884;-70.62214383;204-204N-204e-E03-E18
3;PE750;Punta Arenas esq José Miguel Carrera;-33.55073544;-70.61067994;E13
3;PE751;Punta Arenas esq Calle 1;-33.5485061;-70.61082166;E13
3;PE752;Punta Arenas esq Avenida Trinidad;-33.5468835;-70.61077;E13
3;PE755;Santa Julia esq Lircay;-33.53249639;-70.60127464;E13
3;PE756;Santa Julia esq Manutara;-33.53241712;-70.5997333;E13
3;PE757;Manutara esq G de Alderete;-33.52868794;-70.59939542;E13
3;PE76;Linares esq Lota;-33.52709824;-70.61970622;204-204N-E03-E18
3;PE760;Gerónimo de Alderete esq Manutara;-33.52854977;-70.599619;E10-E13-E18
3;PE761;Gerónimo de Alderete esq Las Acacias;-33.52845312;-70.59872349;E10
3;PE762;Manutara esq Los Cóndores;-33.53092253;-70.59954425;E10
3;PE763;Los Cóndores esq Av Santa Raquel;-33.53102252;-70.60297036;E10
3;PE77;Linares esq Coronel;-33.52687759;-70.61726863;204-204N-E03-E18
3;PE774;Dr Sótero Del Río esq Av Santa Raquel;-33.53915793;-70.6028944;325-E15c
3;PE78;Linares esq Cañete;-33.526564;-70.61365566;204-204N-E03-E18
3;PE787;Av Trinidad Oriente esq El Pelícano;-33.54750166;-70.57605832;E12
3;PE79;Linares esq Punta Arenas;-33.52624087;-70.61007484;204-204N-204e-E03-E18
3;PE791;Julio César esq Jaspe;-33.55762849;-70.60627312;325-E15c
3;PE792;Julio César esq Lapizlazuli;-33.5555381;-70.60682684;325-E15c
3;PE793;Julio César esq Sn José de LaEstrella;-33.55420785;-70.60717919;325-E15c
3;PE794;Avenida 1 esq Calle 1;-33.55237592;-70.60588508;325-E15c
3;PE795;Avenida 1 esq José Miguel Carrera;-33.55061997;-70.60638034;325-E15c
3;PE796;José Miguel Carrera esq Av Santa Raquel;-33.55042994;-70.60295179;225-325-E15c
3;PE797;Dr Sótero Del Río esq Manutara;-33.53944044;-70.59708425;325-E15c
3;PE798;Dr Sótero Del Río esq Los Cedros;-33.53955378;-70.59388788;325-E15c
3;PE799;Parada 5 Paradero 19 AvVicuña Mackenna;-33.53958397;-70.59154074;325-E15c
3;PE8;Parada Liceo Técnico La Florida;-33.51634242;-70.583923;102-104-108-114-712-712N
3;PE80;Parada Hogar de María;-33.52981606;-70.60768601;204-204e
3;PE800;Froilán Lagos S esq El Molino;-33.51457395;-70.6036143;325
3;PE801;Froilán Lagos S esq Froilán Roa;-33.51380521;-70.60099474;325
3;PE804;Froilán Lagos S esq Av A Vespucio;-33.51455416;-70.5925679;E17
3;PE805;Dr Sótero Del Río esq Los Cedros;-33.53941382;-70.59355147;325-E15c
3;PE806;Dr Sótero Del Río esq Manutara;-33.5393292;-70.59661913;325-E15c
3;PE807;José Miguel Carrera esq Avenida Uno;-33.55038751;-70.60622525;325-E15c
3;PE808;Avenida 1 esq Jorge Cisternas;-33.55196768;-70.6060714;325-E15c
3;PE809;Avenida 1 esq Sn José de LaEstrella;-33.55372126;-70.60575918;325-E15c
3;PE81;Avenida Santa Raquel esq Carahue;-33.53329828;-70.60342157;204-204e-E10
3;PE810;Julio César esq Azurita;-33.55484869;-70.6071372;325-E15c
3;PE811;Julio César esq Jaspe;-33.55730999;-70.60649343;325-E15c
3;PE812;Julio César esq Gral Arriagada;-33.5589841;-70.60605048;325-E15c
3;PE818;Mirador Azul esq Huara;-33.51171086;-70.60046093;E17
3;PE819;Mirador Azul esq Machu Pichu;-33.51189874;-70.59778371;325-D13-E17
3;PE82;Avenida Santa Raquel esq Rojas Magallanes;-33.53512813;-70.60348767;204-E10
3;PE820;Mirador Azul esq Nueva 1;-33.51213163;-70.59440753;325-D13-E17
3;PE821;Nueva 1 esq Av Departamental;-33.50988425;-70.59384955;E17
3;PE824;María Angélica esq Las Araucarias;-33.51646079;-70.55177665;118-418-D16
3;PE826;Nueva 1 esq Mirador Azul;-33.51182771;-70.5941974;E17
3;PE827;Nueva 1 esq Froilán Lagos;-33.51392598;-70.59442968;325-D13-E17
3;PE83;Avenida Santa Raquel esq Dr Sótero Del Rio;-33.53886979;-70.60355677;204-204N-204e-224-224c-E10
3;PE830;Benjamín Subercaseaux esq Sofía Eastman;-33.55340676;-70.62913697;264N-E18-F05
3;PE831;María Elena esq La Serena;-33.56380316;-70.61134268;264N-G04-G15
3;PE832;Av Santo Tomás esq Las Capuchinas;-33.5579448;-70.62281318;264N-G04
3;PE833;Av Santo Tomás esq Parinacota;-33.55854072;-70.62550643;G01-G04-G18
3;PE834;Av Santo Tomás esq Sofía Eastman;-33.55888972;-70.62708562;G01-G04
3;PE835;Las Tranqueras esq Pasaje 4;-33.55864704;-70.6283952;G04-G18
3;PE836;Parada 6 Santo Tomás Santa Rosa;-33.55908006;-70.63043915;G04-G18
3;PE837;Avenida Lo Ovalle esq Mañio;-33.51351611;-70.61630938;385
3;PE838;Avenida Lo Ovalle esq Av Las Industrias;-33.51656723;-70.62435473;329
3;PE839;Avenida Lo Ovalle esq 24 Oriente;-33.51484493;-70.62089892;329
3;PE84;Avenida Santa Raquel esq Las Gardenias;-33.54215205;-70.60358509;204-204N-224-224c-325-E10-E15c
