stop_code;stop_name;stop_lat;stop_lon;stop_mode
PE1369;PE1369-Enrique Olivares  esq Estados Unidos;-33.53963098;-70.58788006;3
PE137;PE137-Parada 1  Paradero 26 AvVicuña Mackenna;-33.56352371;-70.58479481;3
PE1374;PE1374-Perú  esq Río Danubio;-33.54045001;-70.58519194;3
PE1375;PE1375-Rojas Magallanes  esq El Hualle Sur;-33.53504581;-70.55191486;3
PE1376;PE1376-Rojas Magallanes  esq Las Araucarias S;-33.53557777;-70.55192437;3
PE1377;PE1377-Rojas Magallanes  esq Las Nalcas Sur;-33.5357743;-70.54991411;3
PE1378;PE1378-Av Trinidad Oriente  esq Perú;-33.54718633;-70.58239624;3
PE1379;PE1379-Av Trinidad Oriente  esq Avenida México;-33.54740396;-70.57239466;3
PE138;PE138-Parada 1  Paradero 27 AvVicuña Mackenna;-33.5656838;-70.58442492;3
PE1380;PE1380-Av Trinidad Oriente  esq Manuel Rodríguez;-33.54744727;-70.56969211;3
PE1381;PE1381-Colombia  esq Av Walker Martínez;-33.52245844;-70.59012868;3
PE1382;PE1382-Colombia  esq G de Alderete;-33.52798329;-70.58828085;3
PE1383;PE1383-Avenida La Florida  esq Los Cardenales;-33.51952529;-70.58043875;3
PE1384;PE1384-Avenida Santa Raquel  esq Gral Arriagada;-33.55898643;-70.60099863;3
PE1385;PE1385-Parada 7  (M) Pedrero;-33.50891081;-70.61053961;3
PE1386;PE1386-Sn José de LaEstrella  esq Vicuña;-33.55437556;-70.61438811;3
PE1387;PE1387-San Francisco  esq Borde Los Fresnos;-33.51983549;-70.55018959;3
PE1388;PE1388-Macul Alto  esq AvC Las Perdices;-33.5132258;-70.54145884;3
PE1389;PE1389-Macul Alto  esq Santa Sofía;-33.51323127;-70.53448252;3
PE1390;PE1390-Macul Alto  esq Cam del Canelo;-33.5133782;-70.53208428;3
PE1391;PE1391-Filomena Soto  esq AvVicuña Mackenna;-33.52089209;-70.59831516;3
PE1392;PE1392-Avenida Lo Ovalle  esq 15 Oriente;-33.51726774;-70.62595049;3
PE1393;PE1393-Parada  Colombia Altura del 7700;-33.52476792;-70.5893634;3
PE1394;PE1394-Colombia  esq Vicente Valdés;-33.5259529;-70.5890836;3
PE1395;PE1395-Punta Arenas  esq Isla Campana;-33.54095601;-70.61027231;3
PE1396;PE1396-Punta Arenas  esq Isla Riveros ;-33.54311929;-70.61035552;3
PE14;PE14-Parada 1  Paradero 18 Av La Florida;-33.53540066;-70.57381411;3
PE140;PE140-Parada 2  Paradero 26 AvVicuña Mackenna;-33.56413956;-70.58459061;3
PE1400;PE1400-Punta Arenas  esq Bahía Catalina;-33.55537059;-70.61208006;3
PE1401;PE1401-San Francisco  esq Las Perdices;-33.51986376;-70.54720767;3
PE1402;PE1402-Pedro Lira  esq Las Parcelas;-33.55270009;-70.62114255;3
PE1403;PE1403-Pedro Lira  esq La Serena;-33.55227662;-70.61766646;3
PE1404;PE1404-Tacora  esq Sur;-33.53980328;-70.62876319;3
PE1405;PE1405-Av San Gregorio  esq Los Vilos;-33.53762293;-70.62929304;3
PE1406;PE1406-Avenida Tobalaba  esq Av Walker Martínez;-33.5202981;-70.55716404;3
PE1407;PE1407-Avenida Tobalaba  esq San Francisco;-33.52010876;-70.55716065;3
PE1408;PE1408-Walker Martínez  esq Lientur;-33.52227154;-70.55943898;3
PE1409;PE1409-Walker Martínez  esq Tesalonica;-33.52236496;-70.55918224;3
PE141;PE141-Parada 2  (M) Los Quillayes;-33.55986378;-70.58538502;3
PE1410;PE1410-Parada  Estación de Buses (M) Macul -Oriente;-33.51080692;-70.58942026;3
PE1411;PE1411-Av Departamental  esq Calle A;-33.51009354;-70.58738328;3
PE1412;PE1412-Av Departamental  esq Diag Los Castaños;-33.5106486;-70.57994358;3
PE1413;PE1413-Av Departamental  esq Avenida Tobalaba;-33.51137114;-70.56422793;3
PE1414;PE1414-Macul Alto  esq AvC Las Perdices;-33.51346291;-70.54124772;3
PE1415;PE1415-San Miguel  esq Mástil;-33.56209732;-70.61145103;3
PE1416;PE1416-Rojas Magallanes  esq Centro;-33.53527229;-70.56115851;3
PE1417;PE1417-Rojas Magallanes  esq Lago Chungará;-33.53613609;-70.55701726;3
PE1418;PE1418-Rojas Magallanes  esq Centro;-33.53542812;-70.56238895;3
PE1419;PE1419-Parada  Mall Florida Center;-33.51209837;-70.60605552;3
PE142;PE142-Parada 2  Paradero 24 AvVicuña Mackenna;-33.55752267;-70.58580541;3
PE1420;PE1420-Avenida Santa Raquel  esq Lago Chungará;-33.56036797;-70.60086255;3
PE1421;PE1421-Diagonal Santa Irene  esq Luna;-33.52191992;-70.5687139;3
PE143;PE143-Parada 2  (M) San José de La Estrella;-33.55360016;-70.58647692;3
PE144;PE144-Parada 2  Paradero 22 AvVicuña Mackenna;-33.5504017;-70.5869462;3
PE1441;PE1441-Parada 12  (M) Bellavista de La Florida;-33.52341286;-70.59795239;3
PE145;PE145-Parada 2  (M) Trinidad;-33.54741837;-70.58751632;3
PE146;PE146-Parada 2  Paradero 2 AvVicuña Mackenna;-33.5437274;-70.58911813;3
PE147;PE147-Parada 2  Paradero 19 AvVicuña Mackenna;-33.53989938;-70.59085729;3
PE1476;PE1476-Punta Arenas  esq Lia Aguirre;-33.52339348;-70.60989285;3
PE148;PE148-Parada 2  (M) Rojas Magallanes;-33.53534616;-70.59288453;3
PE1484;PE1484-Av Américo Vespucio  esq Froilán Roa;-33.5184217;-70.59477058;3
PE1485;PE1485-San Francisco  esq Las Araucarias;-33.52003636;-70.55215275;3
PE1486;PE1486-Avenida México  esq Bahía Inglesa;-33.56232095;-70.56806533;3
PE1487;PE1487-Parada 6  (M) Mirador;-33.5131676;-70.60844378;3
PE1488;PE1488-Av Vicuña Mackenna  esq Millaray;-33.51533103;-70.60712728;3
PE1489;PE1489-Parada 11  (M) Bellavista de La Florida;-33.51789048;-70.60099464;3
PE149;PE149-Parada 2  Paradero 17 AvVicuña Mackenna;-33.53342297;-70.59376457;3
PE1490;PE1490-Parada 1  (M) Bellavista de La Florida;-33.51938926;-70.60016092;3
PE1491;PE1491-Parada 13  (M) Bellavista de La Florida;-33.52220064;-70.59964205;3
PE1492;PE1492-Parada 14  (M) Bellavista de La Florida;-33.52225752;-70.59942776;3
PE1493;PE1493-Rojas Magallanes  esq Las Chilcas Sur;-33.5353021;-70.54584585;3
PE1495;PE1495-San Jorge  esq Cordillera;-33.55687834;-70.56201035;3
PE1496;PE1496-Froilán Roa  esq Las Pataguas;-33.51651181;-70.59671653;3
PE1497;PE1497-Froilán Roa  esq El Canelo;-33.5153856;-70.59873065;3
PE1498;PE1498-Parada 8  (M) Pedrero;-33.50911062;-70.61112464;3
PE1499;PE1499-Av Vicuña Mackenna  esq El Manzano;-33.51097947;-70.61096551;3
PE15;PE15-Parada 1  Paradero 19 Av La Florida;-33.53939978;-70.57207737;3
PE150;PE150-Parada 2  Paradero 16 AvVicuña Mackenna;-33.5305123;-70.59499256;3
PE1500;PE1500-Parada 9  (M) Pedrero;-33.5084412;-70.61128448;3
PE1501;PE1501-Parada  Lider (M) Macul;-33.51190599;-70.59091527;3
PE1502;PE1502-Parada  Cond Santuario;-33.51464038;-70.52773543;3
PE1503;PE1503-María Angélica  esq María Cristina;-33.51439086;-70.5485529;3
PE1504;PE1504-María Angélica  esq Luz;-33.51390106;-70.54372094;3
PE1505;PE1505-María Angélica  esq Las Perdices;-33.51384629;-70.5437738;3
PE1506;PE1506-Nueva María Angélica  esq Cam del Paisaje;-33.51000473;-70.5284829;3
PE1507;PE1507-Nueva María Angélica  esq Santa Sofía;-33.51092826;-70.53183654;3
PE1508;PE1508-Cam Las Araucarias  esq NvaMaría Angélica;-33.51105318;-70.52463641;3
PE1509;PE1509-Macul Alto  esq CamLas Araucarias;-33.51426409;-70.52460661;3
PE151;PE151-Parada 2  (M) Vicente Valdés;-33.5268218;-70.5965507;3
PE1511;PE1511-Nueva María Angélica  esq Cam del Convento;-33.5129588;-70.53754603;3
PE1512;PE1512-Lia Aguirre  esq Tepahue;-33.52295715;-70.60668693;3
PE1513;PE1513-Lircay  esq Pasaje Lonquimay;-33.53272416;-70.60109577;3
PE1514;PE1514-Punta Arenas  esq Tomé;-33.53050741;-70.61000318;3
PE1515;PE1515-Punta Arenas  esq Linares;-33.52590979;-70.60987488;3
PE1516;PE1516-María Elena  esq Botalón;-33.56364316;-70.60977774;3
PE152;PE152-Parada 6  (M) Bellavista de La Florida;-33.52331132;-70.59813356;3
PE155;PE155-Parada  Paradero 11 AvVicuña Mackenna;-33.51496675;-70.603923;3
PE156;PE156-Parada 2  (M) Mirador;-33.51261915;-70.60692641;3
PE157;PE157-Parada  Mall Florida Center;-33.51114367;-70.60874006;3
PE158;PE158-Parada  Colegio José A Lecaros;-33.51468995;-70.59252733;3
PE159;PE159-Parada  Fiscalía La Florida;-33.51656229;-70.59419813;3
PE16;PE16-Parada  Boston College La Florida;-33.54340802;-70.57032987;3
PE160;PE160-Parada 3  (M) Bellavista de La Florida;-33.52141393;-70.59771105;3
PE161;PE161-Av Américo Vespucio  esq Pilcomayo;-33.52495102;-70.60174927;3
PE162;PE162-Av Américo Vespucio  esq G de Alderete;-33.52784756;-70.60370858;3
PE163;PE163-Parada  (M) Santa Julia;-33.5307628;-70.60561453;3
PE164;PE164-Av Américo Vespucio  esq Luis de Valdivia;-33.53364222;-70.6074984;3
PE165;PE165-Punta Arenas  esq Av San Gregorio;-33.53706067;-70.61023237;3
PE166;PE166-Av Américo Vespucio  esq 7 Oriente;-33.53975586;-70.61171467;3
PE167;PE167-Parada 2  (M) La Granja;-33.54085784;-70.61573055;3
PE168;PE168-Av Américo Vespucio  esq La Serena;-33.54138858;-70.61928356;3
PE169;PE169-Av Américo Vespucio  esq El Tabo;-33.54190724;-70.62306255;3
PE17;PE17-Parada 1  Paradero 21 Av La Florida;-33.54715342;-70.56868517;3
PE170;PE170-Av Américo Vespucio  esq Laguna Blanca;-33.54211202;-70.62463872;3
PE171;PE171-Av Américo Vespucio  esq Av Santa Rosa;-33.54269315;-70.6291405;3
PE172;PE172-Parada 1  (M) Santa Rosa;-33.54223423;-70.63317044;3
PE173;PE173-Av Américo Vespucio  esq Tacora;-33.54320805;-70.62907477;3
PE174;PE174-Av Américo Vespucio  esq La Serena;-33.54258607;-70.62424912;3
PE175;PE175-Av Américo Vespucio  esq La Serena;-33.54221636;-70.62080673;3
PE176;PE176-Av Américo Vespucio  esq Mamiña;-33.5419246;-70.618292;3
PE177;PE177-Parada 1  (M) La Granja;-33.54146488;-70.61620493;3
PE178;PE178-Av Américo Vespucio  esq Isla Quinchao;-33.54023114;-70.6112281;3
PE179;PE179-Av Américo Vespucio  esq Dr Sótero Del Rio;-33.53849982;-70.6098283;3
PE18;PE18-Parada  Paradero 22 Av La Florida;-33.55000344;-70.56652872;3
PE180;PE180-Av Américo Vespucio  esq Cancha Rayada;-33.53269441;-70.60617789;3
PE181;PE181-Parada  Colegio José A Lecaros;-33.53061084;-70.60481488;3
PE182;PE182-Av Américo Vespucio  esq Gerónimo de Alderete;-33.52867012;-70.60356225;3
PE183;PE183-Av Américo Vespucio  esq Las Acacias;-33.52426878;-70.60011083;3
PE184;PE184-Parada 4  (M) Bellavista de La Florida;-33.5214586;-70.59704432;3
PE185;PE185-Parada  Fiscalía La Florida;-33.51710061;-70.59371275;3
PE186;PE186-Av Américo Vespucio  esq Av Departamental;-33.51438045;-70.59134815;3
PE187;PE187-Parada 2  (M) Santa Rosa;-33.54395818;-70.63374136;3
PE188;PE188-Gerónimo de Alderete  esq AvVicuña Mackenna;-33.52853777;-70.59635612;3
PE19;PE19-Parada 1  Paradero 23 Av La Florida;-33.55203557;-70.56486361;3
PE190;PE190-Santa Julia  esq Pasaje La Lloica;-33.53238098;-70.59694364;3
PE191;PE191-Santa Julia  esq Manutara;-33.53222669;-70.599116;3
PE192;PE192-Lircay  esq Rojas Magallanes;-33.53533854;-70.60116552;3
PE193;PE193-Parada 7  (M) Bellavista de La Florida;-33.52363311;-70.5990547;3
PE195;PE195-Dr Sótero Del Río  esq Los Clarines;-33.53826486;-70.60708861;3
PE196;PE196-Dr Sótero Del Río  esq Av Santa Raquel;-33.53563017;-70.58762383;3
PE197;PE197-Avenida Trinidad  esq Río Mañihuales;-33.54670085;-70.60539234;3
PE198;PE198-Avenida Trinidad  esq Las Gardenias;-33.5466917;-70.60818162;3
PE199;PE199-Avenida Trinidad  esq Punta Arenas;-33.5466368;-70.61032385;3
PE2;PE2-Av Departamental  esq E Fernández;-33.50863482;-70.6074879;3
PE20;PE20-Parada  Cementerio Parque El Prado;-33.55487199;-70.56235122;3
PE200;PE200-Avenida Trinidad  esq Isla Quiriquina;-33.5465585;-70.6128749;3
PE201;PE201-Avenida Trinidad  esq Coronel;-33.54638108;-70.61472405;3
PE202;PE202-Bahía Catalina  esq Higueritas;-33.54817004;-70.61446654;3
PE203;PE203-Bahía Catalina  esq Río Yeso;-33.55040583;-70.61382959;3
PE204;PE204-Bahía Catalina  esq Pedro Lira;-33.55179977;-70.61343545;3
PE205;PE205-Bahía Catalina  esq Sn José de LaEstrella;-33.55391793;-70.61282858;3
PE206;PE206-Bahía Catalina  esq Santo Tomás;-33.55542977;-70.61238275;3
PE207;PE207-Bahía Catalina  esq El Trombón;-33.55693232;-70.61195828;3
PE209;PE209-Bahía Catalina  esq Pleamar;-33.56680763;-70.60984725;3
PE21;PE21-Parada  Paradero 25 Av La Florida;-33.55636654;-70.56111788;3
PE210;PE210-Bahía Catalina  esq Lontananza;-33.56907611;-70.60946922;3
PE211;PE211-Bahía Catalina  esq Recalada Sur;-33.56904159;-70.60935007;3
PE212;PE212-Bahía Catalina  esq Tegualda;-33.56605959;-70.60981182;3
PE213;PE213-Bahía Catalina  esq María Elena;-33.5639634;-70.61011762;3
PE214;PE214-Bahía Catalina  esq San Miguel;-33.56222868;-70.61036549;3
PE215;PE215-Bahía Catalina  esq Cuarzo;-33.55897961;-70.61125308;3
PE216;PE216-Bahía Catalina  esq Agata;-33.55700627;-70.61181963;3
PE217;PE217-Bahía Catalina  esq Sn José de LaEstrella;-33.55420037;-70.61260764;3
PE218;PE218-Bahía Catalina  esq Pablo VI;-33.55217279;-70.61318389;3
PE219;PE219-José Miguel Carrera  esq Punta Arenas;-33.55057894;-70.61092476;3
PE22;PE22-Parada 1  Paradero 26 Av La Florida;-33.5589345;-70.55914978;3
PE220;PE220-José Miguel Carrera  esq Sta Ma de LaEstrella;-33.55064176;-70.60886875;3
PE221;PE221-José Miguel Carrera  esq Avenida Uno;-33.55047236;-70.6066361;3
PE222;PE222-Avenida Santa Raquel  esq Pasaje El Quisco;-33.54116224;-70.60341603;3
PE223;PE223-Dr Sótero Del Río  esq Catemu;-33.53853561;-70.60568287;3
PE224;PE224-Dr Sótero Del Río  esq Cautín;-33.53800612;-70.60756843;3
PE225;PE225-Dr Sótero Del Río  esq Av A Vespucio;-33.5375804;-70.6091005;3
PE226;PE226-Avenida Lo Ovalle  esq Psje Libertador;-33.5185985;-70.6344702;3
PE227;PE227-La Serena  esq José Ghiardo;-33.52191617;-70.62632819;3
PE228;PE228-La Serena  esq Yungay;-33.52391043;-70.62554722;3
PE229;PE229-La Serena  esq Combarbalá;-33.52948673;-70.62393949;3
PE23;PE23-Parada  Boston College La Florida;-33.5438867;-70.56956311;3
PE230;PE230-La Serena  esq Tomé;-33.53172482;-70.62313065;3
PE231;PE231-La Serena  esq Av San Gregorio;-33.53747325;-70.62077203;3
PE232;PE232-Av San Gregorio  esq 3 Oriente;-33.53773457;-70.61872004;3
PE233;PE233-Av San Gregorio  esq Coronel;-33.5376162;-70.61673635;3
PE234;PE234-Coronel  esq 3 Sur;-33.53985863;-70.61628272;3
PE236;PE236-Coronel  esq Manuel Rodríguez;-33.54616683;-70.61524779;3
PE237;PE237-Sn José de LaEstrella  esq Aragonita;-33.5541424;-70.60943989;3
PE238;PE238-Sn José de LaEstrella  esq Julio César;-33.55413139;-70.60751167;3
PE239;PE239-Sn José de LaEstrella  esq Urbano VI;-33.55405177;-70.6046128;3
PE24;PE24-Parada 2  Paradero 19 Av La Florida;-33.5400413;-70.57127052;3
PE240;PE240-Sn José de LaEstrella  esq Av Santa Raquel;-33.55401962;-70.60222104;3
PE241;PE241-Sn José de LaEstrella  esq Verdi;-33.55387473;-70.59808231;3
PE242;PE242-Sn José de LaEstrella  esq Tauro;-33.55376936;-70.59506449;3
PE243;PE243-Sn José de LaEstrella  esq Manutara;-33.55367517;-70.59257467;3
PE244;PE244-Sn José de LaEstrella  esq Quemchi;-33.5535164;-70.58949126;3
PE247;PE247-Parada 6  (M) San José de La Estrella;-33.55330065;-70.58592212;3
PE248;PE248-Sn José de LaEstrella  esq Quemchi;-33.55341153;-70.58923083;3
PE249;PE249-Sn José de LaEstrella  esq Manutara;-33.55351023;-70.59207618;3
PE25;PE25-Parada 2  Paradero 18 Av La Florida;-33.53588796;-70.5730799;3
PE250;PE250-Sn José de LaEstrella  esq Ramón Freire;-33.55364036;-70.59527754;3
PE251;PE251-Sn José de LaEstrella  esq Verdi;-33.55373422;-70.59778891;3
PE252;PE252-Sn José de LaEstrella  esq Av Santa Raquel;-33.55387569;-70.60149673;3
PE253;PE253-Sn José de LaEstrella  esq Avenida Uno;-33.55393296;-70.6054292;3
PE254;PE254-Sn José de LaEstrella  esq Sta Ma de LaEstrella;-33.55398475;-70.60769206;3
PE255;PE255-Sn José de LaEstrella  esq Cerro Colorado;-33.55397026;-70.60950132;3
PE256;PE256-Sn José de LaEstrella  esq Bahía Catalina;-33.55400371;-70.61247473;3
PE257;PE257-Bahía Catalina  esq Río Aconcagua;-33.55028975;-70.61374126;3
PE258;PE258-Bahía Catalina  esq Chacarilla;-33.54841614;-70.61426648;3
PE259;PE259-Bahía Catalina  esq AvVicuña Mackenna;-33.54694965;-70.61469155;3
PE26;PE26-Parada  Paradero 17 Av La Florida;-33.53132053;-70.57482776;3
PE260;PE260-Coronel  esq Tricolor;-33.54553669;-70.61516068;3
PE261;PE261-Coronel  esq Esmeralda;-33.54263736;-70.6155052;3
PE262;PE262-Coronel  esq Osorno;-33.53928245;-70.61620738;3
PE263;PE263-Coronel  esq Av San Gregorio;-33.537792;-70.61639501;3
PE264;PE264-Av San Gregorio  esq Traiguén;-33.53767146;-70.61871886;3
PE265;PE265-Av San Gregorio  esq La Serena;-33.53773176;-70.62031379;3
PE266;PE266-La Serena  esq Pasaje 3 Norte;-33.53527109;-70.62159241;3
PE267;PE267-La Serena  esq Tomé;-33.53233355;-70.62278668;3
PE268;PE268-La Serena  esq Combarbalá;-33.53008081;-70.62333682;3
PE269;PE269-La Serena  esq Linares;-33.52766971;-70.62427161;3
PE27;PE27-Parada  Paradero 16 Av La Florida;-33.52877205;-70.57595525;3
PE270;PE270-La Serena  esq Calle H;-33.52230753;-70.62605558;3
PE271;PE271-La Serena  esq Pde E G Vives;-33.52047613;-70.62679651;3
PE272;PE272-La Serena  esq Avenida Lo Ovalle;-33.51804627;-70.62778459;3
PE273;PE273-Av Departamental  esq Los Nogales ;-33.51197756;-70.55689652;3
PE274;PE274-Av Departamental  esq Los Cerezos;-33.51214312;-70.55376661;3
PE275;PE275-Av Departamental  esq Las Perdices;-33.51230727;-70.54930168;3
PE276;PE276-Parada  Altos de La Arboleda;-33.51253992;-70.54583919;3
PE277;PE277-Av Departamental  esq Alto Macul;-33.51252863;-70.54240464;3
PE278;PE278-Diego Portales  esq Manuel Montt;-33.56007659;-70.56369448;3
PE279;PE279-Diego Portales  esq Manuel Bulnes;-33.55957917;-70.56094948;3
PE28;PE28-Parada  Paradero 15 Av La Florida;-33.52551783;-70.57726369;3
PE280;PE280-Parada 3  Paradero 26 Av La Florida;-33.55928708;-70.55908072;3
PE281;PE281-Sn José de LaEstrella  esq Los Aprendices;-33.55251501;-70.56688641;3
PE282;PE282-Sn José de LaEstrella  esq Ramón Vinay;-33.55264333;-70.56957068;3
PE283;PE283-Sn José de LaEstrella  esq El Cristal;-33.55283577;-70.57359172;3
PE284;PE284-Sn José de LaEstrella  esq Colombia;-33.55292743;-70.57701853;3
PE285;PE285-Sn José de LaEstrella  esq Antigonish;-33.55296514;-70.57901184;3
PE286;PE286-Sn José de LaEstrella  esq Bacteriológico;-33.5530274;-70.58119947;3
PE287;PE287-Sn José de LaEstrella  esq El Pinar;-33.55312954;-70.58308624;3
PE288;PE288-Coronel  esq Padre Juan Meyer;-33.53556153;-70.61662271;3
PE289;PE289-Padre Juan Meyer  esq 3 Oriente;-33.53536674;-70.61841745;3
PE29;PE29-Parada 2  Paradero 14 Av La Florida;-33.52282535;-70.57836689;3
PE290;PE290-Padre Juan Meyer  esq La Serena;-33.53555481;-70.62127465;3
PE291;PE291-Padre Juan Meyer  esq El Tabo;-33.5357855;-70.62431573;3
PE292;PE292-El Tabo  esq Av San Gregorio;-33.53731468;-70.62461356;3
PE293;PE293-Av San Gregorio  esq Los Vilos;-33.53744885;-70.62881594;3
PE294;PE294-Los Franciscanos  esq Av Santa Rosa;-33.54523531;-70.63400233;3
PE295;PE295-Av San Gregorio  esq 16 Poniente;-33.53744258;-70.6340818;3
PE296;PE296-Av San Gregorio  esq 12 Poniente;-33.5375402;-70.6314668;3
PE297;PE297-Av San Gregorio  esq El Tabo;-33.53773617;-70.62479375;3
PE298;PE298-El Tabo  esq Padre Juan Meyer;-33.53617796;-70.62464613;3
PE299;PE299-Padre Juan Meyer  esq La Serena;-33.53568441;-70.62170782;3
PE3;PE3-Av Departamental  esq Buenaventura ;-33.50922921;-70.60058748;3
PE30;PE30-Avenida La Florida  esq Los Aralios;-33.51838068;-70.58179606;3
PE300;PE300-Padre Juan Meyer  esq Coronel;-33.53534967;-70.61696336;3
PE301;PE301-Angol  esq Av San Gregorio;-33.53704924;-70.61457202;3
PE302;PE302-Av San Gregorio  esq Coronel;-33.53747911;-70.61618458;3
PE303;PE303-Coronel  esq Manco Capac;-33.5433685;-70.61545419;3
PE304;PE304-Parada 5  (M) San José de La Estrella;-33.55342853;-70.58579521;3
PE305;PE305-Sn José de LaEstrella  esq San Sebastian;-33.5532813;-70.58320749;3
PE306;PE306-Sn José de LaEstrella  esq Bacteriológico;-33.55318584;-70.58150394;3
PE307;PE307-Sn José de LaEstrella  esq Mondragon;-33.55307457;-70.57891689;3
PE308;PE308-Sn José de LaEstrella  esq Colombia;-33.5530375;-70.57758062;3
PE309;PE309-Sn José de LaEstrella  esq El Acero;-33.55296487;-70.57336787;3
PE31;PE31-Parada  Liceo Técnico La Florida;-33.51655695;-70.58336705;3
PE310;PE310-Sn José de LaEstrella  esq Avenida México;-33.55285343;-70.57078083;3
PE311;PE311-Sn José de LaEstrella  esq Santa Inés;-33.5526851;-70.5676973;3
PE312;PE312-Parada 3  Paradero 23 Av La Florida;-33.5525499;-70.56484057;3
PE313;PE313-Diego Portales  esq Cordillera;-33.55932144;-70.5599323;3
PE314;PE314-Diego Portales  esq Delia Poniente;-33.56004696;-70.56389861;3
PE315;PE315-Manuel Rodríguez  esq El Almendral;-33.54402401;-70.62668844;3
PE316;PE316-Manuel Rodríguez  esq J Edwards Bello;-33.54445645;-70.62466106;3
PE317;PE317-Manuel Rodríguez  esq La Serena;-33.54545267;-70.61952093;3
PE318;PE318-Manuel Rodríguez  esq Coronel;-33.54629813;-70.6155518;3
PE319;PE319-Avenida Trinidad  esq Isla Morelos ;-33.54665455;-70.61242434;3
PE32;PE32-Parada  Centro de Salud La Florida;-33.51404425;-70.5852161;3
PE320;PE320-Avenida Trinidad  esq Punta Arenas;-33.54668912;-70.61115412;3
PE321;PE321-Avenida Trinidad  esq Calle 1;-33.54675725;-70.60868903;3
PE322;PE322-Avenida Trinidad  esq Río Mañihuales;-33.54684064;-70.60573957;3
PE323;PE323-Avenida Trinidad  esq Av Santa Raquel;-33.54688268;-70.60388789;3
PE324;PE324-Avenida Trinidad  esq Socoroma;-33.54694931;-70.60083041;3
PE325;PE325-Avenida Trinidad  esq Valentina Leppe;-33.54699726;-70.59851571;3
PE326;PE326-Avenida Trinidad  esq Ramón Freire;-33.54704517;-70.59620101;3
PE327;PE327-Avenida Trinidad  esq Manutara;-33.54710468;-70.59368189;3
PE328;PE328-Avenida Trinidad  esq Metalita;-33.54714654;-70.59183019;3
PE329;PE329-Parada 3  (M) Trinidad;-33.54723004;-70.58813755;3
PE33;PE33-Calle A  esq Av Departamental;-33.51043095;-70.58638824;3
PE330;PE330-Tegualda  esq Millaray;-33.56261758;-70.58794525;3
PE331;PE331-Millaray  esq María Elena;-33.56128614;-70.58839484;3
PE332;PE332-Parada 5  (M) Los Quillayes;-33.56085003;-70.58583392;3
PE333;PE333-San Jorge  esq Calle 6;-33.55938005;-70.58301718;3
PE334;PE334-San Jorge  esq Calle 8;-33.55912739;-70.58091209;3
PE335;PE335-San Jorge  esq Santa Cecilia;-33.55856557;-70.57617311;3
PE336;PE336-Santa Cecilia  esq Av Diego Portales;-33.56191087;-70.5755014;3
PE337;PE337-Diego Portales  esq Josefa Portales;-33.56165045;-70.57257745;3
PE338;PE338-Diego Portales  esq La Alauda;-33.56094421;-70.56853595;3
PE339;PE339-Diego Portales  esq La Alauda;-33.56064104;-70.56683928;3
PE340;PE340-Diego Portales  esq La Alauda;-33.56052711;-70.5665787;3
PE341;PE341-Diego Portales  esq Calle 1;-33.56101471;-70.56937743;3
PE342;PE342-Diego Portales  esq Denébola;-33.56148599;-70.57203587;3
PE343;PE343-Diego Portales  esq Santa Cecilia;-33.56200706;-70.57502917;3
PE344;PE344-Santa Cecilia  esq San Jorge;-33.55869674;-70.57578772;3
PE345;PE345-San Jorge  esq Bacteriológico;-33.55897115;-70.58043529;3
PE346;PE346-San Jorge  esq Pasaje 4;-33.55938218;-70.5835558;3
PE347;PE347-José Miguel Carrera  esq Tinguiririca;-33.55027948;-70.58663162;3
PE348;PE348-José Miguel Carrera  esq Bacteriológico;-33.5500527;-70.58321321;3
PE349;PE349-Perú  esq Central Oriente;-33.54845182;-70.58287167;3
PE35;PE35-Av Departamental  esq Los Retamos;-33.51039236;-70.58306096;3
PE350;PE350-Perú  esq Av Trinidad-Oriente;-33.54755991;-70.58280155;3
PE351;PE351-Parada 4  (M) Trinidad;-33.54706049;-70.58729437;3
PE353;PE353-Avenida Trinidad  esq Metalita;-33.54706067;-70.59149474;3
PE354;PE354-Avenida Trinidad  esq Monte Trinidad;-33.54696;-70.59371154;3
PE355;PE355-Avenida Trinidad  esq Marigen;-33.54691784;-70.59558477;3
PE356;PE356-Avenida Trinidad  esq Valentina Leppe;-33.54686661;-70.59815789;3
PE357;PE357-Avenida Trinidad  esq Italia;-33.54681449;-70.60079561;3
PE358;PE358-Avenida Trinidad  esq Av Santa Raquel;-33.5467461;-70.60329301;3
PE359;PE359-Manuel Rodríguez  esq Robinson Crusoe;-33.54585259;-70.61721285;3
PE36;PE36-Parada  Escuela SnValentín;-33.51058087;-70.57959785;3
PE360;PE360-Manuel Rodríguez  esq J Edwards Bello;-33.54440054;-70.62411076;3
PE361;PE361-Manuel Rodríguez  esq El Almendral;-33.54394838;-70.62626701;3
PE362;PE362-Av Fernández Albano  esq Alvear;-33.52708688;-70.64451455;3
PE363;PE363-Av Fernández Albano  esq Rivadavia;-33.52751972;-70.64179854;3
PE364;PE364-Av Fernández Albano  esq Industria;-33.52794491;-70.63897468;3
PE365;PE365-Av Fernández Albano  esq Av Santa Rosa;-33.52832092;-70.63577299;3
PE366;PE366-Parada 5  Paradero 20 Santa Rosa;-33.52894311;-70.63509556;3
PE367;PE367-Linares  esq Los Vilos;-33.52834329;-70.63065873;3
PE368;PE368-Linares  esq El Tabo;-33.52788329;-70.62723673;3
PE369;PE369-Linares  esq La Serena;-33.52752066;-70.62463493;3
