id;id_station_measure
3082131-Wcdma;Movistar;73-74
3083777-Lte;Entel;82-83
3083783-Wcdma;Movistar;103-104
3083789-Wcdma;Movistar;103-104
3084448-Wcdma;Movistar;57-58
3084455-Wcdma;Movistar;57-58
3084908-Wcdma;Movistar;60-61
3084912-Wcdma;Movistar;60-61
3087641-Wcdma;Movistar;104-105
3087646-Wcdma;Movistar;104-105
3087664-Wcdma;Movistar;104-105
3087665-Wcdma;Movistar;104-105
3089318-Wcdma;Movistar;113-114
3092830-Wcdma;Movistar;99-100
3092832-Wcdma;Movistar;100-101
3092896-Wcdma;Movistar;73-74
3093447-Wcdma;Movistar;100-101
3093529-Wcdma;Movistar;61-62
3093530-Wcdma;Movistar;61-62
3093530-Wcdma;WOM;61-62
3093594-Wcdma;Movistar;103-104
3093746-Wcdma;Movistar;99-100
3093747-Wcdma;Movistar;99-100
3093747-Wcdma;WOM;99-100
3093757-Wcdma;Movistar;101-102
3094272-Wcdma;Movistar;104-105
3094310-Wcdma;Movistar;57-58
3094310-Wcdma;WOM;57-58
3094311-Wcdma;Movistar;57-58
3094453-Wcdma;Movistar;101-102
3094506-Wcdma;Movistar;61-62
3094511-Wcdma;Movistar;99-100
3094513-Wcdma;Movistar;100-101
3094636-Wcdma;Movistar;64-65
3094903-Wcdma;Movistar;104-105
3095185-Wcdma;Movistar;105-106
3096209-Wcdma;Movistar;106-107
3096210-Wcdma;Movistar;106-107
3096220-Wcdma;Movistar;73-74
3096369-Wcdma;Movistar;100-101
3096369-Wcdma;WOM;100-101
3096634-Wcdma;Movistar;104-105
3096635-Wcdma;Movistar;105-106
3096700-Wcdma;Movistar;102-103
3096799-Gsm;Movistar;100-101
3096799-Wcdma;Movistar;100-101
3096801-Gsm;Movistar;100-101
3096862-Wcdma;Movistar;106-107
3097548-Wcdma;Movistar;103-104
3097698-Wcdma;Movistar;104-105
30977-Wcdma;Claro;16-17
3097795-Wcdma;Movistar;56-57
3097847-Wcdma;Movistar;100-101
3097864-Wcdma;Movistar;103-104
3097982-Wcdma;Movistar;99-100
3097983-Wcdma;Movistar;99-100
3098426-Wcdma;Movistar;59-60
3098520-Wcdma;Movistar;61-62
3098623-Wcdma;Movistar;59-60
3098833-Wcdma;Movistar;102-103
3098875-Wcdma;Movistar;63-64
3099656-Wcdma;Movistar;103-104
3103703-Wcdma;Movistar;104-105
3103712-Wcdma;Movistar;104-105
3106496-Wcdma;Movistar;59-60
3106496-Wcdma;WOM;59-60
3106919-Wcdma;Movistar;103-104
3106920-Wcdma;Movistar;102-103
3106921-Wcdma;Movistar;103-104
3110300-Wcdma;Movistar;103-104
3110991-Wcdma;Movistar;57-58
3111105-Wcdma;WOM;58-59
3111825-Wcdma;Movistar;62-63
3111825-Wcdma;WOM;62-63
3113036-Wcdma;Movistar;99-100
3113081-Wcdma;Movistar;104-105
3113152-Wcdma;Movistar;106-107
3113153-Wcdma;Movistar;106-107
3113537-Wcdma;Movistar;61-62
3114243-Lte;Entel;106-107
31235-Gsm;Claro;34-35
3124501-Wcdma;Movistar;63-64
3124502-Wcdma;WOM;63-64
3125027-Wcdma;Movistar;100-101
3125049-Wcdma;Movistar;61-62
3125078-Gsm;Movistar;99-100
3125078-Wcdma;Movistar;99-100
3125323-Wcdma;Movistar;102-103
3125505-Lte;Entel;1-2
3125509-Lte;Entel;1-2
3125511-Lte;Entel;1-2
31345-Gsm;Claro;23-24
3135010-Wcdma;Movistar;59-60
3135013-Wcdma;Movistar;59-60
3136004-Wcdma;Movistar;101-102
3136007-Wcdma;Movistar;102-103
3137729-Wcdma;Movistar;100-101
3139074-Lte;Entel;100-101
3142401-Lte;Entel;50-51
3142403-Lte;Entel;50-51
3142405-Lte;Entel;51-52
3142406-Lte;Entel;50-51
3143939-Lte;Entel;52-53
3143939-Lte;WOM;52-53
3143942-Lte;Entel;52-53
3145476-Lte;Entel;53-54
3148292-Lte;Entel;53-54
3148293-Lte;Entel;54-55
31489-Gsm;Claro;95-96
3150850-Lte;Entel;56-57
3150851-Lte;Entel;55-56
3152645-Lte;Entel;56-57
31605-Gsm;WOM;106-107
31606-Gsm;WOM;73-74
3164165-Lte;Entel;31-32
3164418-Lte;Entel;100-101
3168293-Wcdma;Movistar;55-56
3168293-Wcdma;WOM;55-56
3168297-Wcdma;Movistar;55-56
3168299-Wcdma;Movistar;55-56
3168299-Wcdma;WOM;55-56
3168306-Wcdma;Movistar;52-53
3168306-Wcdma;WOM;52-53
3168309-Wcdma;Movistar;52-53
3168309-Wcdma;WOM;52-53
3170312-Lte;Entel;65-66
3177351-Wcdma;Movistar;53-54
3177351-Wcdma;WOM;53-54
3182849-Lte;Entel;58-59
3182851-Lte;Entel;58-59
3182852-Lte;Entel;58-59
3182854-Lte;Entel;58-59
3206511-Wcdma;Movistar;24-25
3206514-Wcdma;Movistar;24-25
3206520-Wcdma;Movistar;25-26
3221764-Lte;Entel;106-107
3239681-Lte;Entel;60-61
3240449-Lte;Entel;37-38
3240450-Lte;Entel;37-38
3241985-Lte;Entel;81-82
3242242-Lte;Entel;84-85
3244549-Lte;Entel;105-106
3244551-Lte;Entel;104-105
3248641-Lte;Entel;64-65
3248642-Lte;Entel;64-65
3248644-Lte;Entel;64-65
32769-Lte;Claro;36-37
3277826-Lte;Entel;59-60
3277828-Lte;Entel;59-60
3277832-Lte;Entel;59-60
3282184-Lte;Entel;99-100
3283715-Lte;Entel;99-100
3283718-Lte;Entel;100-101
3283721-Lte;Entel;99-100
3292163-Lte;Entel;16-17
329729-Gsm;Claro;62-63
329729-Lte;Claro;60-61
329731-Lte;Claro;60-61
3303427-Lte;Entel;100-101
33036-Gsm;WOM;64-65
3305733-Lte;Entel;60-61
33076-Gsm;Claro;60-61
33076-Gsm;WOM;61-62
3309825-Lte;Entel;68-69
33135-Gsm;Claro;64-65
33135-Gsm;WOM;64-65
33136-Gsm;Claro;64-65
33136-Gsm;WOM;64-65
33276-Gsm;WOM;61-62
33286-Gsm;Claro;61-62
33286-Gsm;WOM;61-62
333058-Lte;Claro;77-78
333064-Gsm;Claro;46-47
3332352-Lte;WOM;59-60
3332354-Lte;Claro;59-60
3332354-Lte;WOM;59-60
33324-Gsm;WOM;67-68
333320-Lte;Claro;76-77
333321-Lte;Claro;76-77
33377-Wcdma;Movistar;100-101
33378-Wcdma;Movistar;102-103
33382-Wcdma;Movistar;57-58
33383-Wcdma;Movistar;20-21
33396-Gsm;Claro;73-74
33396-Gsm;WOM;73-74
334082-Lte;Claro;64-65
33434-Gsm;WOM;75-76
334594-Lte;Claro;70-71
334595-Lte;Claro;70-71
334600-Lte;Claro;70-71
33685528-Wcdma;Claro;36-37
33685530-Wcdma;Claro;68-69
33685530-Wcdma;WOM;69-70
337672-Lte;Claro;69-70
337673-Lte;Claro;68-69
33835-Gsm;Claro;74-75
33835-Gsm;WOM;64-65
33914-Gsm;Claro;61-62
33914-Gsm;WOM;61-62
339970-Lte;Claro;67-68
34013971-Wcdma;Movistar;82-83
34013987-Wcdma;Claro;42-43
340489-Lte;Claro;65-66
340739-Lte;Claro;77-78
340745-Lte;Claro;77-78
34076-Gsm;Movistar;76-77
34076-Gsm;WOM;76-77
340995-Lte;Claro;75-76
34105-Gsm;WOM;103-104
341761-Lte;Claro;74-75
341762-Lte;Claro;64-65
341763-Lte;Claro;74-75
341768-Lte;Claro;74-75
342785-Lte;Claro;67-68
343553-Lte;Claro;64-65
343554-Lte;Claro;65-66
343560-Lte;Claro;65-66
343811-Gsm;Claro;75-76
34384-Gsm;WOM;75-76
344579-Lte;Claro;61-62
34563-Lte;Claro;36-37
345858-Lte;Claro;69-70
34814-Gsm;WOM;104-105
348432-Wcdma;Claro;64-65
348440-Wcdma;WOM;51-52
348443-Wcdma;WOM;83-84
348931-Lte;Claro;77-78
349698-Lte;Claro;65-66
349703-Lte;Claro;64-65
349703-Lte;WOM;64-65
349704-Lte;Claro;65-66
34974-Gsm;Claro;99-100
34974-Gsm;WOM;99-100
34976-Gsm;WOM;39-40
35074-Lte;Claro;11-12
35126-Gsm;Entel;59-60
35126-Gsm;WOM;59-60
351489-Lte;Claro;75-76
351491-Lte;Claro;75-76
351495-Lte;Claro;75-76
351497-Lte;Claro;75-76
352879-Wcdma;Claro;66-67
353289-Lte;Claro;68-69
353537-Lte;Claro;77-78
353794-Lte;Claro;69-70
35386-Gsm;Claro;100-101
35434-Gsm;Claro;57-58
35434-Gsm;WOM;57-58
35544-Gsm;Claro;100-101
35555-Gsm;Claro;51-52
355843-Lte;Claro;67-68
356610-Lte;Claro;70-71
357634-Lte;Claro;64-65
3586817-Lte;Entel;100-101
3586822-Lte;Entel;100-101
3587075-Lte;Entel;100-101
3587081-Lte;Entel;100-101
3602179-Lte;Entel;77-78
3602181-Lte;Entel;77-78
3602184-Lte;Entel;77-78
3602185-Lte;Entel;77-78
36174-Gsm;WOM;82-83
36184-Gsm;Claro;83-84
36184-Gsm;WOM;83-84
36196-Gsm;WOM;83-84
36311256-Wcdma;WOM;36-37
36311258-Wcdma;WOM;36-37
36311466-Wcdma;WOM;37-38
36312330-Wcdma;WOM;2-3
36312615-Wcdma;WOM;81-82
36313515-Wcdma;WOM;83-84
36313516-Gsm;WOM;83-84
36313516-Wcdma;WOM;83-84
36313518-Wcdma;WOM;83-84
36313886-Wcdma;WOM;104-105
36313887-Wcdma;WOM;104-105
36313889-Wcdma;WOM;104-105
36313890-Wcdma;WOM;104-105
36313925-Wcdma;Claro;99-100
36313925-Wcdma;WOM;99-100
36313926-Wcdma;Claro;99-100
36313926-Wcdma;WOM;99-100
36313928-Wcdma;Claro;99-100
36313928-Wcdma;WOM;99-100
36313929-Wcdma;Claro;99-100
36313929-Wcdma;WOM;99-100
36314075-Wcdma;WOM;35-36
36314080-Wcdma;WOM;36-37
36316535-Wcdma;WOM;82-83
36316536-Wcdma;WOM;82-83
36316537-Wcdma;WOM;82-83
36316538-Wcdma;WOM;82-83
36316540-Wcdma;WOM;82-83
36317257-Wcdma;WOM;83-84
36317260-Wcdma;WOM;83-84
36320955-Wcdma;WOM;82-83
36321086-Wcdma;WOM;83-84
36321089-Wcdma;WOM;84-85
36322106-Wcdma;Claro;38-39
36322106-Wcdma;WOM;38-39
36322368-Wcdma;Claro;39-40
36322786-Wcdma;Claro;109-110
36322786-Wcdma;WOM;109-110
36322789-Wcdma;Claro;109-110
36322789-Wcdma;WOM;109-110
36322816-Wcdma;WOM;110-111
36322819-Wcdma;Claro;110-111
36322819-Wcdma;WOM;110-111
36324426-Wcdma;WOM;37-38
36324427-Wcdma;WOM;37-38
36324429-Wcdma;WOM;37-38
36324430-Wcdma;WOM;37-38
36324460-Wcdma;WOM;1-2
36324475-Wcdma;Claro;38-39
36324475-Wcdma;WOM;38-39
36324847-Wcdma;WOM;84-85
36325790-Wcdma;WOM;3-4
36330880-Wcdma;WOM;37-38
36333977-Wcdma;WOM;65-66
36335767-Wcdma;WOM;36-37
36335770-Wcdma;WOM;36-37
36336090-Wcdma;WOM;38-39
36337687-Wcdma;WOM;79-80
36337696-Gsm;WOM;96-97
36337716-Wcdma;WOM;85-86
36337718-Wcdma;WOM;85-86
36337726-Wcdma;WOM;85-86
36337728-Gsm;WOM;85-86
36340940-Wcdma;WOM;83-84
36341025-Wcdma;WOM;77-78
36341026-Wcdma;WOM;77-78
36341028-Wcdma;WOM;77-78
36341176-Wcdma;WOM;77-78
36341179-Wcdma;Claro;77-78
36341179-Wcdma;WOM;77-78
36341180-Wcdma;WOM;77-78
36342645-Wcdma;WOM;83-84
36342647-Gsm;WOM;83-84
36342648-Wcdma;WOM;83-84
36342650-Wcdma;WOM;83-84
36343926-Wcdma;WOM;36-37
36344597-Wcdma;WOM;81-82
36344825-Wcdma;Claro;88-89
36344885-Wcdma;WOM;35-36
36344886-Wcdma;WOM;35-36
36344887-Wcdma;WOM;35-36
36344888-Wcdma;WOM;35-36
36344889-Wcdma;WOM;35-36
36344890-Wcdma;Claro;35-36
36344890-Wcdma;WOM;35-36
36344898-Wcdma;WOM;35-36
36346255-Wcdma;Claro;39-40
36346255-Wcdma;WOM;39-40
36346257-Wcdma;WOM;39-40
36346258-Wcdma;WOM;39-40
36346260-Wcdma;WOM;39-40
36347565-Wcdma;WOM;84-85
36347566-Wcdma;WOM;84-85
36347567-Wcdma;WOM;84-85
36347568-Wcdma;WOM;84-85
36347569-Wcdma;WOM;84-85
36347570-Wcdma;WOM;84-85
36347575-Wcdma;WOM;83-84
36347576-Wcdma;WOM;83-84
36347577-Wcdma;WOM;83-84
36347578-Wcdma;WOM;83-84
36347579-Wcdma;WOM;83-84
36347580-Wcdma;WOM;83-84
36348238-Wcdma;WOM;2-3
36349575-Wcdma;WOM;38-39
36352056-Wcdma;WOM;120-121
36352058-Gsm;WOM;120-121
36352059-Wcdma;WOM;120-121
36352069-Wcdma;WOM;123-124
36352076-Wcdma;WOM;121-122
36352079-Wcdma;WOM;121-122
36352089-Wcdma;WOM;122-123
36352100-Wcdma;WOM;124-125
36352176-Wcdma;Claro;128-129
36352176-Wcdma;WOM;128-129
36352179-Wcdma;Claro;128-129
36352179-Wcdma;WOM;128-129
36353260-Wcdma;WOM;38-39
36353607-Wcdma;Claro;129-130
36353607-Wcdma;WOM;129-130
36353610-Wcdma;Claro;129-130
36353610-Wcdma;WOM;129-130
36356206-Gsm;WOM;2-3
36366632-Wcdma;WOM;82-83
36369771-Wcdma;WOM;81-82
36370306-Wcdma;WOM;77-78
36370308-Wcdma;WOM;77-78
36372068-Wcdma;WOM;38-39
36372070-Wcdma;WOM;38-39
36376361-Wcdma;WOM;23-24
36403301-Gsm;WOM;53-54
36417742-Wcdma;WOM;135-136
36417745-Wcdma;WOM;135-136
36419172-Wcdma;WOM;134-135
36419173-Wcdma;Claro;133-134
36419173-Wcdma;WOM;133-134
36419176-Wcdma;WOM;133-134
36503653-Wcdma;WOM;76-77
36503656-Wcdma;WOM;76-77
36507348-Wcdma;WOM;61-62
36507358-Wcdma;WOM;65-66
36507643-Wcdma;WOM;57-58
36507646-Wcdma;Claro;57-58
36507646-Wcdma;WOM;57-58
36507955-Wcdma;WOM;68-69
36508744-Wcdma;WOM;65-66
36508897-Wcdma;WOM;75-76
36509276-Gsm;WOM;61-62
36509276-Wcdma;WOM;61-62
36509506-Wcdma;WOM;67-68
36510494-Wcdma;WOM;104-105
36510495-Wcdma;WOM;104-105
36510497-Wcdma;Claro;104-105
36510497-Wcdma;WOM;104-105
36511753-Wcdma;Entel;59-60
36511753-Wcdma;WOM;59-60
36511756-Wcdma;WOM;59-60
36511757-Wcdma;WOM;59-60
36511758-Wcdma;WOM;59-60
36513163-Wcdma;Claro;60-61
36513163-Wcdma;WOM;60-61
36513294-Wcdma;WOM;70-71
36513296-Wcdma;WOM;69-70
36513297-Wcdma;WOM;70-71
36513893-Wcdma;WOM;106-107
36513894-Wcdma;WOM;106-107
36513896-Wcdma;WOM;106-107
36515093-Wcdma;WOM;75-76
36517245-Wcdma;WOM;70-71
36517248-Wcdma;WOM;70-71
36517994-Wcdma;Claro;111-112
36517994-Wcdma;WOM;111-112
36518074-Wcdma;Claro;113-114
36518074-Wcdma;WOM;113-114
36518077-Wcdma;Claro;113-114
36518077-Wcdma;WOM;113-114
36518453-Gsm;WOM;106-107
36518458-Wcdma;WOM;105-106
36518596-Wcdma;Claro;113-114
36518635-Wcdma;Claro;114-115
36518635-Wcdma;WOM;114-115
36518638-Wcdma;Claro;114-115
36518638-Wcdma;WOM;114-115
36518795-Wcdma;WOM;65-66
36518798-Wcdma;Claro;65-66
36518798-Wcdma;WOM;65-66
36518854-Wcdma;WOM;64-65
36518936-Wcdma;WOM;76-77
36518995-Wcdma;Claro;102-103
36518995-Wcdma;WOM;102-103
36519005-Wcdma;WOM;67-68
36519006-Wcdma;WOM;66-67
36519008-Wcdma;Claro;67-68
36519008-Wcdma;WOM;67-68
36519145-Wcdma;WOM;69-70
36519147-Wcdma;WOM;69-70
36519148-Wcdma;WOM;69-70
36520384-Wcdma;WOM;64-65
36520387-Wcdma;WOM;64-65
36520424-Wcdma;WOM;106-107
36520425-Wcdma;WOM;105-106
36520427-Wcdma;WOM;106-107
36520444-Wcdma;WOM;101-102
36520447-Wcdma;WOM;101-102
36520575-Wcdma;WOM;68-69
36520578-Wcdma;WOM;68-69
36520637-Wcdma;WOM;40-41
36520638-Wcdma;WOM;40-41
36521775-Wcdma;WOM;64-65
36522385-Wcdma;WOM;64-65
36522388-Wcdma;Claro;64-65
36522388-Wcdma;WOM;64-65
36524374-Wcdma;WOM;73-74
36524375-Wcdma;WOM;73-74
36524378-Wcdma;WOM;73-74
36526804-Wcdma;WOM;60-61
36526807-Wcdma;WOM;60-61
36527158-Wcdma;WOM;61-62
36527286-Wcdma;Claro;100-101
36527286-Wcdma;WOM;100-101
36527877-Wcdma;WOM;39-40
36527879-Wcdma;WOM;39-40
36528487-Wcdma;WOM;68-69
36530585-Gsm;WOM;66-67
36530585-Wcdma;WOM;66-67
36530588-Wcdma;WOM;66-67
36531777-Wcdma;WOM;105-106
36532023-Gsm;WOM;106-107
36532023-Wcdma;WOM;106-107
36532026-Wcdma;Claro;106-107
36532026-Wcdma;WOM;106-107
36532495-Wcdma;Claro;100-101
36532495-Wcdma;WOM;100-101
36533573-Wcdma;WOM;73-74
36533574-Wcdma;Claro;73-74
36533574-Wcdma;WOM;73-74
36533576-Wcdma;WOM;73-74
36533577-Wcdma;WOM;73-74
36534413-Wcdma;Claro;40-41
36534413-Wcdma;WOM;40-41
36534423-Wcdma;WOM;40-41
36534424-Wcdma;WOM;40-41
36534464-Wcdma;WOM;100-101
36534465-Wcdma;WOM;100-101
36534467-Wcdma;WOM;100-101
36534468-Wcdma;WOM;100-101
36535204-Wcdma;WOM;76-77
36535207-Wcdma;WOM;76-77
36535673-Wcdma;WOM;104-105
36535834-Wcdma;WOM;102-103
36536033-Gsm;WOM;102-103
36536033-Wcdma;Claro;102-103
36536033-Wcdma;WOM;102-103
36536037-Wcdma;WOM;102-103
36536054-Wcdma;Claro;103-104
36536054-Wcdma;WOM;103-104
36536838-Wcdma;WOM;60-61
36537164-Wcdma;WOM;74-75
36537203-Wcdma;WOM;74-75
36537204-Wcdma;WOM;64-65
36537205-Wcdma;WOM;74-75
36537206-Wcdma;WOM;74-75
36537208-Wcdma;WOM;74-75
36537885-Wcdma;WOM;58-59
36538753-Wcdma;Claro;103-104
36538753-Wcdma;WOM;103-104
36538795-Wcdma;WOM;106-107
36539914-Wcdma;WOM;67-68
36539916-Wcdma;WOM;66-67
36540065-Wcdma;WOM;64-65
36540068-Wcdma;Claro;64-65
36540068-Wcdma;WOM;64-65
36540464-Wcdma;WOM;100-101
36540467-Wcdma;Claro;100-101
36541188-Wcdma;WOM;70-71
36541603-Wcdma;WOM;61-62
36541605-Wcdma;Claro;61-62
36541605-Wcdma;WOM;61-62
36541606-Gsm;WOM;61-62
36541606-Wcdma;WOM;61-62
36541608-Wcdma;Claro;61-62
36541608-Wcdma;WOM;61-62
36541614-Wcdma;WOM;61-62
36541616-Wcdma;WOM;106-107
36541617-Wcdma;WOM;61-62
36542224-Wcdma;WOM;105-106
36543683-Wcdma;WOM;105-106
36543684-Wcdma;WOM;105-106
36543685-Wcdma;WOM;105-106
36543686-Wcdma;WOM;105-106
36543688-Wcdma;WOM;105-106
36543703-Wcdma;WOM;66-67
36543704-Wcdma;WOM;66-67
36543705-Wcdma;WOM;66-67
36543706-Wcdma;Claro;66-67
36543706-Wcdma;WOM;66-67
36543707-Wcdma;Claro;66-67
36543707-Wcdma;WOM;66-67
36543713-Wcdma;WOM;67-68
36543714-Wcdma;WOM;67-68
36543715-Wcdma;WOM;67-68
36543716-Wcdma;WOM;67-68
36543717-Wcdma;Claro;67-68
36543717-Wcdma;WOM;67-68
36544124-Wcdma;Claro;103-104
36544124-Wcdma;WOM;103-104
36544125-Wcdma;WOM;103-104
36544126-Wcdma;WOM;103-104
36544127-Wcdma;WOM;103-104
36544134-Wcdma;WOM;68-69
36544135-Wcdma;WOM;68-69
36544136-Wcdma;WOM;68-69
36544137-Wcdma;WOM;68-69
36544138-Wcdma;WOM;68-69
36544763-Wcdma;WOM;60-61
36544764-Wcdma;WOM;60-61
36544767-Wcdma;WOM;60-61
36544983-Wcdma;WOM;77-78
36544986-Wcdma;WOM;77-78
36546588-Wcdma;Claro;101-102
36547303-Wcdma;WOM;61-62
36547305-Wcdma;WOM;61-62
36547306-Wcdma;WOM;61-62
36547308-Wcdma;WOM;61-62
36548748-Wcdma;WOM;60-61
36548797-Wcdma;Claro;130-131
36548797-Wcdma;WOM;130-131
36548826-Wcdma;WOM;75-76
36548953-Wcdma;Claro;101-102
36548953-Wcdma;WOM;101-102
36548955-Wcdma;Claro;101-102
36548956-Wcdma;Claro;101-102
36548956-Wcdma;WOM;101-102
36552077-Wcdma;Claro;64-65
36562594-Wcdma;WOM;75-76
36562597-Wcdma;WOM;75-76
36563195-Wcdma;WOM;61-62
36563315-Wcdma;WOM;77-78
36563318-Wcdma;WOM;77-78
36563456-Wcdma;Claro;100-101
36563456-Wcdma;WOM;100-101
36563656-Wcdma;WOM;104-105
36563995-Wcdma;Claro;101-102
36563995-Wcdma;WOM;101-102
36563996-Wcdma;WOM;100-101
36564373-Wcdma;Claro;99-100
36564373-Wcdma;WOM;99-100
36564375-Wcdma;WOM;100-101
36564376-Wcdma;Claro;99-100
36564376-Wcdma;WOM;99-100
36564421-Wcdma;WOM;70-71
36564636-Wcdma;Claro;39-40
36564636-Wcdma;WOM;39-40
36564638-Wcdma;WOM;39-40
36564694-Wcdma;WOM;73-74
36564697-Wcdma;WOM;73-74
36565013-Wcdma;Claro;100-101
36565016-Wcdma;WOM;100-101
36565334-Wcdma;WOM;61-62
36565518-Wcdma;WOM;69-70
36565526-Wcdma;WOM;69-70
36565529-Wcdma;WOM;69-70
36565717-Wcdma;WOM;75-76
36565860-Wcdma;WOM;68-69
36567038-Wcdma;WOM;64-65
36610-Lte;Claro;35-36
3681028-Lte;Entel;106-107
3682306-Lte;Entel;68-69
3682307-Lte;Entel;68-69
36835-Gsm;Claro;63-64
36835-Gsm;WOM;63-64
3710211-Lte;WOM;90-91
3710212-Lte;Claro;89-90
3710467-Lte;Entel;89-90
3710722-Lte;Entel;87-88
3710978-Lte;Entel;85-86
3710979-Lte;Entel;85-86
3721730-Lte;Entel;102-103
380163-Lte;Claro;68-69
3803651-Lte;Entel;85-86
3803653-Lte;Entel;85-86
3803654-Lte;Entel;85-86
3804419-Lte;Entel;79-80
3804422-Lte;Entel;79-80
38046-Gsm;WOM;39-40
38075-Gsm;WOM;38-39
38115-Gsm;Claro;39-40
38234-Gsm;WOM;59-60
3825666-Lte;Entel;105-106
3825672-Lte;Entel;105-106
3825673-Lte;Entel;104-105
38264-Gsm;Claro;39-40
382723-Lte;Claro;69-70
38326-Gsm;WOM;39-40
38345-Gsm;Claro;36-37
38345-Gsm;WOM;36-37
38346-Gsm;Claro;36-37
38346-Gsm;WOM;36-37
3840780-Lte;WOM;82-83
3846144-Lte;WOM;81-82
38464-Gsm;Claro;99-100
38464-Gsm;WOM;99-100
38466-Gsm;WOM;100-101
38491434-Wcdma;Movistar;100-101
385025-Lte;Claro;82-83
3850252-Lte;WOM;70-71
3851010-Lte;Claro;69-70
3851010-Lte;WOM;69-70
3851011-Lte;Claro;69-70
3851011-Lte;WOM;69-70
3853568-Lte;WOM;100-101
3854082-Lte;WOM;37-38
3855104-Lte;WOM;39-40
3855106-Lte;Claro;39-40
3855106-Lte;WOM;39-40
3862017-Lte;WOM;60-61
3862529-Lte;WOM;75-76
3867906-Lte;WOM;61-62
3868160-Lte;Claro;57-58
3868160-Lte;WOM;57-58
3868162-Lte;WOM;57-58
3868929-Lte;WOM;77-78
3868930-Lte;Claro;77-78
3868930-Lte;WOM;77-78
3868939-Lte;WOM;77-78
3868940-Lte;Claro;77-78
3868940-Lte;WOM;77-78
3871744-Lte;Claro;104-105
3871744-Lte;WOM;104-105
3874816-Lte;WOM;100-101
3874818-Lte;WOM;101-102
3876614-Lte;Entel;106-107
3877376-Lte;Claro;99-100
3877376-Lte;WOM;99-100
3877378-Lte;Claro;100-101
3877378-Lte;WOM;100-101
3878915-Lte;Entel;100-101
3880705-Lte;WOM;73-74
3880715-Lte;Claro;73-74
3880715-Lte;WOM;73-74
3886337-Lte;WOM;61-62
3887114-Lte;WOM;64-65
3887115-Lte;WOM;65-66
3889665-Lte;WOM;75-76
3894528-Lte;Claro;103-104
3894539-Lte;WOM;103-104
3895296-Lte;Claro;61-62
3895296-Lte;WOM;61-62
3895306-Lte;Claro;61-62
3895306-Lte;WOM;61-62
3895307-Lte;WOM;61-62
3895308-Lte;Claro;106-107
3898890-Lte;Claro;77-78
3898890-Lte;WOM;77-78
3898891-Lte;WOM;77-78
3899146-Lte;WOM;66-67
3899147-Lte;WOM;67-68
3900162-Lte;Claro;63-64
3909893-Lte;Claro;11-12
3911168-Lte;WOM;32-33
3911424-Lte;WOM;40-41
3911429-Lte;WOM;45-46
3912961-Lte;WOM;85-86
3912963-Lte;WOM;85-86
3913473-Gsm;Claro;106-107
3921409-Lte;Entel;99-100
3921410-Lte;Entel;99-100
3921416-Lte;Entel;99-100
3937542-Lte;Entel;2-3
3938050-Lte;Entel;4-5
3938561-Lte;Entel;6-7
3940102-Lte;Entel;17-18
39455-Gsm;WOM;84-85
395009-Gsm;Claro;83-84
3951875-Lte;Entel;40-41
3952389-Lte;Entel;41-42
3953413-Lte;Entel;45-46
3953923-Lte;Entel;48-49
3955715-Lte;Entel;95-96
3956739-Lte;Entel;99-100
3956996-Lte;Entel;37-38
3957001-Lte;Entel;37-38
39681-Lte;Claro;13-14
40113-Gsm;Entel;100-101
401154-Lte;Claro;81-82
401159-Lte;Claro;81-82
40182-Gsm;Entel;97-98
4025601-Lte;Entel;35-36
4030977-Lte;Entel;104-105
40462-Gsm;Entel;39-40
40711-Gsm;Entel;77-78
40713-Gsm;Entel;77-78
4080392-Lte;Entel;66-67
4099842-Lte;WOM;68-69
4100-Wcdma;Claro;91-92
4101-Wcdma;Claro;83-84
4101632-Lte;WOM;69-70
4101633-Lte;Claro;70-71
4101633-Lte;WOM;70-71
4103-Wcdma;Claro;88-89
4104-Wcdma;Claro;60-61
4104449-Lte;WOM;64-65
4108-Wcdma;Claro;32-33
4121346-Lte;WOM;83-84
4136192-Lte;WOM;38-39
41491-Gsm;Entel;67-68
4155136-Lte;WOM;84-85
4166916-Lte;WOM;111-112
4168192-Lte;WOM;66-67
4168194-Lte;WOM;67-68
4180994-Lte;WOM;65-66
4183808-Lte;Claro;61-62
4183808-Lte;WOM;61-62
4183810-Lte;Claro;61-62
4210946-Lte;Claro;65-66
4210946-Lte;WOM;65-66
4215552-Lte;Claro;1-2
4215552-Lte;WOM;1-2
4215554-Lte;WOM;1-2
4234241-Lte;WOM;106-107
4234242-Lte;WOM;104-105
424962-Lte;Claro;106-107
424963-Lte;Claro;105-106
424969-Lte;Claro;105-106
4259329-Lte;Claro;106-107
4265986-Lte;WOM;100-101
4269056-Lte;Claro;60-61
4269056-Lte;WOM;60-61
4289792-Lte;WOM;83-84
42943-Gsm;Entel;84-85
4299520-Lte;Claro;102-103
4299520-Lte;WOM;102-103
4378882-Lte;WOM;58-59
43802-Gsm;Entel;65-66
43842-Gsm;Entel;68-69
4386816-Lte;WOM;82-83
4386817-Lte;WOM;82-83
4386818-Lte;WOM;82-83
4391937-Lte;WOM;77-78
4403715-Lte;WOM;103-104
4403716-Lte;WOM;103-104
4403717-Lte;Claro;103-104
4403717-Lte;WOM;103-104
4405250-Lte;Claro;73-74
4405250-Lte;WOM;73-74
4405504-Lte;Claro;73-74
4405504-Lte;WOM;73-74
