route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
92,L,410,Granaderos,,1,,Z_R,,
92,L,411,Granaderos,,1,,Z_R,,
92,L,412,Granaderos,,1,,Z_R,,
92,L,413,Granaderos,,1,,Z_R,,
92,L,414,Granaderos,,1,,Z_R,,
92,L,415,Granaderos,,1,,Z_R,,
92,L,416,Granaderos,,1,,Z_R,,
92,L,417,Granaderos,,1,,Z_R,,
92,L,418,Granaderos,,1,,Z_R,,
92,L,419,Granaderos,,1,,Z_R,,
80,L,420,Ruta 21,,1,,B_R,,
80,L,421,Ruta 21,,1,,B_R,,
80,L,422,Ruta 21,,1,,B_R,,
80,L,423,Ruta 21,,1,,B_R,,
80,L,424,Ruta 21,,1,,B_R,,
80,L,425,Ruta 21,,1,,B_R,,
80,L,426,Ruta 21,,1,,B_R,,
80,L,427,Ruta 21,,1,,B_R,,
80,L,428,Ruta 21,,1,,B_R,,
80,L,429,Ruta 21,,1,,B_R,,
80,L,430,Ruta 21,,1,,B_R,,
80,L,431,Ruta 21,,1,,B_R,,
80,L,432,Ruta 21,,1,,B_R,,
80,L,433,Ruta 21,,1,,B_R,,
80,L,434,Ruta 21,,1,,B_R,,
80,L,435,Ruta 21,,1,,B_R,,
80,L,436,Ruta 21,,1,,B_R,,
80,L,437,Ruta 21,,1,,B_R,,
80,L,438,Ruta 21,,1,,B_R,,
80,L,439,Ruta 21,,1,,B_R,,
80,L,440,Ruta 21,,1,,B_R,,
81,L,441,Ruta 21,,1,,D_R,,
81,L,442,Ruta 21,,1,,D_R,,
81,L,443,Ruta 21,,1,,D_R,,
81,L,444,Ruta 21,,1,,D_R,,
81,L,445,Ruta 21,,1,,D_R,,
81,L,446,Ruta 21,,1,,D_R,,
81,L,447,Ruta 21,,1,,D_R,,
81,L,448,Ruta 21,,1,,D_R,,
81,L,449,Ruta 21,,1,,D_R,,
81,L,450,Ruta 21,,1,,D_R,,
81,L,451,Ruta 21,,1,,D_R,,
81,L,452,Ruta 21,,1,,D_R,,
81,L,453,Ruta 21,,1,,D_R,,
81,L,454,Ruta 21,,1,,D_R,,
81,L,455,Ruta 21,,1,,D_R,,
81,L,456,Ruta 21,,1,,D_R,,
81,L,457,Ruta 21,,1,,D_R,,
81,L,458,Ruta 21,,1,,D_R,,
81,L,459,Ruta 21,,1,,D_R,,
81,L,460,Ruta 21,,1,,D_R,,
81,L,461,Ruta 21,,1,,D_R,,
82,L,462,Ruta 21,,1,,E_R,,
82,L,463,Ruta 21,,1,,E_R,,
82,L,464,Ruta 21,,1,,E_R,,
82,L,465,Ruta 21,,1,,E_R,,
82,L,466,Ruta 21,,1,,E_R,,
82,L,467,Ruta 21,,1,,E_R,,
82,L,468,Ruta 21,,1,,E_R,,
82,L,469,Ruta 21,,1,,E_R,,
82,L,470,Ruta 21,,1,,E_R,,
82,L,471,Ruta 21,,1,,E_R,,
82,L,472,Ruta 21,,1,,E_R,,
82,L,473,Ruta 21,,1,,E_R,,
82,L,474,Ruta 21,,1,,E_R,,
82,L,475,Ruta 21,,1,,E_R,,
82,L,476,Ruta 21,,1,,E_R,,
82,L,477,Ruta 21,,1,,E_R,,
82,L,478,Ruta 21,,1,,E_R,,
82,L,479,Ruta 21,,1,,E_R,,
82,L,480,Ruta 21,,1,,E_R,,
82,L,481,Ruta 21,,1,,E_R,,
82,L,482,Ruta 21,,1,,E_R,,
83,L,483,Ruta 21,,1,,M_R,,
83,L,484,Ruta 21,,1,,M_R,,
83,L,485,Ruta 21,,1,,M_R,,
83,L,486,Ruta 21,,1,,M_R,,
83,L,487,Ruta 21,,1,,M_R,,
83,L,488,Ruta 21,,1,,M_R,,
83,L,489,Ruta 21,,1,,M_R,,
83,L,490,Ruta 21,,1,,M_R,,
83,L,491,Ruta 21,,1,,M_R,,
83,L,492,Ruta 21,,1,,M_R,,
83,L,493,Ruta 21,,1,,M_R,,
83,L,494,Ruta 21,,1,,M_R,,
83,L,495,Ruta 21,,1,,M_R,,
83,L,496,Ruta 21,,1,,M_R,,
83,L,497,Ruta 21,,1,,M_R,,
83,L,498,Ruta 21,,1,,M_R,,
83,L,499,Ruta 21,,1,,M_R,,
83,L,500,Ruta 21,,1,,M_R,,
83,L,501,Ruta 21,,1,,M_R,,
83,L,502,Ruta 21,,1,,M_R,,
83,L,503,Ruta 21,,1,,M_R,,
84,L,504,Ruta 21,,1,,X_R,,
84,L,505,Ruta 21,,1,,X_R,,
84,L,506,Ruta 21,,1,,X_R,,
84,L,507,Ruta 21,,1,,X_R,,
84,L,508,Ruta 21,,1,,X_R,,
84,L,509,Ruta 21,,1,,X_R,,
84,L,510,Ruta 21,,1,,X_R,,
84,L,511,Ruta 21,,1,,X_R,,
84,L,512,Ruta 21,,1,,X_R,,
84,L,513,Ruta 21,,1,,X_R,,
84,L,514,Ruta 21,,1,,X_R,,
84,L,515,Ruta 21,,1,,X_R,,
84,L,516,Ruta 21,,1,,X_R,,
84,L,517,Ruta 21,,1,,X_R,,
84,L,518,Ruta 21,,1,,X_R,,
84,L,519,Ruta 21,,1,,X_R,,
84,L,520,Ruta 21,,1,,X_R,,
84,L,521,Ruta 21,,1,,X_R,,
84,L,522,Ruta 21,,1,,X_R,,
84,L,523,Ruta 21,,1,,X_R,,
84,L,524,Ruta 21,,1,,X_R,,
85,S,525,Avenida Grau,,0,,T_I,,
85,S,526,Avenida Grau,,0,,T_I,,
85,S,527,Avenida Grau,,0,,T_I,,
85,S,528,Avenida Grau,,0,,T_I,,
85,S,529,Avenida Grau,,0,,T_I,,
85,S,530,Avenida Grau,,0,,T_I,,
85,S,531,Avenida Grau,,0,,T_I,,
85,S,532,Avenida Grau,,0,,T_I,,
85,S,533,Avenida Grau,,0,,T_I,,
85,S,534,Avenida Grau,,0,,T_I,,
85,S,535,Avenida Grau,,0,,T_I,,
85,S,536,Avenida Grau,,0,,T_I,,
85,S,537,Avenida Grau,,0,,T_I,,
85,S,538,Avenida Grau,,0,,T_I,,
85,S,539,Avenida Grau,,0,,T_I,,
85,S,540,Avenida Grau,,0,,T_I,,
85,S,541,Avenida Grau,,0,,T_I,,
85,S,542,Avenida Grau,,0,,T_I,,
85,S,543,Avenida Grau,,0,,T_I,,
85,S,544,Avenida Grau,,0,,T_I,,
85,S,545,Avenida Grau,,0,,T_I,,
86,S,546,Neira,,0,,A_I,,
86,S,547,Neira,,0,,A_I,,
86,S,548,Neira,,0,,A_I,,
86,S,549,Neira,,0,,A_I,,
86,S,550,Neira,,0,,A_I,,
86,S,551,Neira,,0,,A_I,,
86,S,552,Neira,,0,,A_I,,
86,S,553,Neira,,0,,A_I,,
86,S,554,Neira,,0,,A_I,,
86,S,555,Neira,,0,,A_I,,
86,S,556,Neira,,0,,A_I,,
86,S,557,Neira,,0,,A_I,,
86,S,558,Neira,,0,,A_I,,
86,S,559,Neira,,0,,A_I,,
86,S,560,Neira,,0,,A_I,,
86,S,561,Neira,,0,,A_I,,
86,S,562,Neira,,0,,A_I,,
86,S,563,Neira,,0,,A_I,,
86,S,564,Neira,,0,,A_I,,
86,S,565,Neira,,0,,A_I,,
86,S,566,Neira,,0,,A_I,,
86,S,567,Neira,,0,,A_I,,
86,S,568,Neira,,0,,A_I,,
86,S,569,Neira,,0,,A_I,,
86,S,570,Neira,,0,,A_I,,
86,S,571,Neira,,0,,A_I,,
86,S,572,Neira,,0,,A_I,,
86,S,573,Neira,,0,,A_I,,
86,S,574,Neira,,0,,A_I,,
89,S,575,Juan Soldado,,0,,C_I,,
89,S,576,Juan Soldado,,0,,C_I,,
89,S,577,Juan Soldado,,0,,C_I,,
89,S,578,Juan Soldado,,0,,C_I,,
89,S,579,Juan Soldado,,0,,C_I,,
89,S,580,Juan Soldado,,0,,C_I,,
89,S,581,Juan Soldado,,0,,C_I,,
89,S,582,Juan Soldado,,0,,C_I,,
89,S,583,Juan Soldado,,0,,C_I,,
89,S,584,Juan Soldado,,0,,C_I,,
89,S,585,Juan Soldado,,0,,C_I,,
89,S,586,Juan Soldado,,0,,C_I,,
89,S,587,Juan Soldado,,0,,C_I,,
89,S,588,Juan Soldado,,0,,C_I,,
89,S,589,Juan Soldado,,0,,C_I,,
89,S,590,Juan Soldado,,0,,C_I,,
89,S,591,Juan Soldado,,0,,C_I,,
89,S,592,Juan Soldado,,0,,C_I,,
89,S,593,Juan Soldado,,0,,C_I,,
89,S,594,Juan Soldado,,0,,C_I,,
89,S,595,Juan Soldado,,0,,C_I,,
90,S,596,Tupac,,0,,F_I,,
90,S,597,Tupac,,0,,F_I,,
90,S,598,Tupac,,0,,F_I,,
90,S,599,Tupac,,0,,F_I,,
90,S,600,Tupac,,0,,F_I,,
90,S,601,Tupac,,0,,F_I,,
